seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
789,FT,freeze_cnn,60,1.000000,108000,1,1,82096,77312,38.338437,0.000000,96.983333,97.283333,71.050000,89.233333,94.916667,97.433333,71.066667,80.383333,84.583333,87.650000,89.250000,93.316667,95.550000,96.933333,94.916667,96.983333,98.116667,98.883333,97.433333,98.466667,99.000000,99.400000,1.388709,9.683875,69.883333,88.583333,94.950000,97.183333,69.900000,79.683333,84.516667,87.483333,88.600000,93.033333,95.216667,96.600000,94.950000,97.283333,98.266667,98.816667,97.183333,98.683333,99.100000,99.350000,1.389166,9.530714
789,FT,freeze_cnn,60,1.000000,108000,2,2,82096,77312,38.338437,0.000000,97.133333,97.733333,72.133333,89.000000,95.416667,97.716667,72.150000,81.300000,85.083333,88.033333,89.000000,93.066667,95.066667,96.500000,95.416667,97.133333,98.300000,98.966667,97.716667,98.566667,99.200000,99.550000,1.301541,9.401783,71.050000,89.250000,95.283333,97.333333,71.066667,80.350000,85.083333,87.900000,89.266667,93.283333,95.283333,96.466667,95.283333,97.733333,98.433333,98.933333,97.333333,98.750000,99.183333,99.433333,1.337454,9.078001
789,FT,freeze_cnn,60,1.000000,108000,3,3,82096,77312,38.338437,0.000000,97.316667,97.466667,72.666667,90.350000,95.283333,97.500000,72.666667,82.150000,86.316667,89.133333,90.350000,93.933333,95.800000,97.083333,95.283333,97.316667,98.350000,99.000000,97.500000,98.483333,99.133333,99.483333,1.214783,8.579530,71.800000,89.933333,95.216667,97.433333,71.816667,81.216667,86.066667,88.800000,89.933333,93.966667,95.783333,96.966667,95.216667,97.466667,98.416667,98.983333,97.433333,98.783333,99.300000,99.550000,1.238003,8.479619
789,FT,freeze_cnn,60,1.000000,108000,5,5,82096,77312,38.338437,0.000000,97.400000,97.716667,73.483333,90.650000,95.416667,97.866667,73.500000,82.833333,86.966667,89.983333,90.650000,94.250000,96.033333,97.366667,95.416667,97.400000,98.383333,99.083333,97.866667,98.666667,99.200000,99.583333,1.044348,6.401012,73.000000,90.250000,95.400000,97.483333,73.016667,82.750000,87.333333,90.166667,90.250000,94.366667,96.000000,97.300000,95.400000,97.716667,98.466667,99.083333,97.483333,98.800000,99.200000,99.466667,1.037554,6.312971
789,FT,freeze_cnn,60,1.000000,108000,8,6,82096,77312,38.338437,0.000000,97.500000,97.766667,73.916667,90.583333,95.566667,97.816667,73.916667,82.950000,86.866667,89.516667,90.583333,94.250000,96.066667,97.233333,95.566667,97.500000,98.533333,99.066667,97.816667,98.733333,99.316667,99.600000,1.116777,7.366052,73.433333,90.050000,95.383333,97.650000,73.450000,82.633333,87.216667,89.750000,90.050000,93.900000,95.666667,96.950000,95.383333,97.766667,98.583333,99.100000,97.650000,98.950000,99.416667,99.583333,1.113028,7.544974
789,FT,freeze_cnn,60,1.000000,108000,10,10,82096,77312,38.338437,0.000000,97.733333,97.800000,74.600000,90.783333,95.866667,97.950000,74.600000,83.416667,87.450000,90.233333,90.783333,94.400000,96.250000,97.400000,95.866667,97.733333,98.633333,99.233333,97.950000,98.833333,99.300000,99.533333,1.035918,6.781401,72.983333,90.300000,95.833333,97.850000,73.000000,82.383333,86.933333,89.583333,90.300000,94.283333,96.233333,97.516667,95.833333,97.800000,98.650000,99.150000,97.850000,99.050000,99.383333,99.633333,1.128548,7.510010
789,FT,freeze_cnn,60,1.000000,108000,12,10,82096,77312,38.338437,0.000000,97.733333,97.800000,74.600000,90.783333,95.866667,97.950000,74.600000,83.416667,87.450000,90.233333,90.783333,94.400000,96.250000,97.400000,95.866667,97.733333,98.633333,99.233333,97.950000,98.833333,99.300000,99.533333,1.035918,6.781401,72.983333,90.300000,95.833333,97.850000,73.000000,82.383333,86.933333,89.583333,90.300000,94.283333,96.233333,97.516667,95.833333,97.800000,98.650000,99.150000,97.850000,99.050000,99.383333,99.633333,1.128548,7.510010
