epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,7.819491,7.819491,0.000000,82.333333,82.266667,0.357148,49.066667,66.983333,76.283333,80.333333,49.083333,58.750000,66.050000,71.900000,67.000000,74.466667,79.533333,83.333333,76.300000,82.333333,85.983333,88.716667,80.333333,85.366667,88.366667,90.650000,3.444863,17.902290,49.100000,67.783333,76.333333,80.933333,49.116667,58.433333,65.866667,71.533333,67.783333,74.616667,80.033333,84.016667,76.333333,82.266667,86.316667,89.083333,80.933333,85.816667,89.166667,91.250000,3.511803,18.143351
2,3.425045,3.425045,0.000000,86.183333,85.433333,0.386166,44.866667,70.783333,80.716667,85.716667,44.883333,53.150000,59.816667,65.200000,70.800000,77.883333,82.900000,86.783333,80.716667,86.183333,89.500000,91.966667,85.716667,90.150000,92.400000,94.033333,4.570701,19.853676,43.750000,70.233333,79.766667,85.683333,43.766667,51.783333,58.416667,64.050000,70.233333,77.133333,82.200000,85.766667,79.766667,85.433333,89.200000,91.616667,85.683333,89.616667,92.450000,94.066667,4.591702,19.470947
3,2.029730,2.029730,0.000000,87.900000,87.650000,0.383191,56.266667,75.383333,83.016667,88.033333,56.283333,65.466667,72.283333,77.583333,75.383333,81.950000,85.800000,88.633333,83.016667,87.900000,90.583333,92.516667,88.033333,91.283333,93.200000,94.633333,2.507205,14.498331,55.800000,75.150000,82.700000,88.116667,55.816667,65.166667,72.383333,77.483333,75.166667,81.800000,86.083333,88.650000,82.700000,87.650000,90.733333,92.466667,88.116667,91.383333,93.283333,94.533333,2.598680,15.127295
4,1.404803,1.404803,0.000000,90.666667,90.950000,0.361265,58.816667,77.800000,86.483333,92.016667,58.816667,68.150000,74.283333,79.066667,77.816667,83.866667,87.166667,89.900000,86.483333,90.666667,92.816667,94.483333,92.016667,94.916667,96.083333,97.033333,2.391288,14.800251,58.383333,77.416667,86.366667,92.033333,58.400000,67.450000,73.816667,78.666667,77.433333,83.816667,87.900000,90.466667,86.366667,90.950000,93.583333,94.783333,92.033333,95.050000,96.650000,97.433333,2.519836,15.939842
5,1.167553,1.167553,0.000000,93.400000,93.400000,0.359669,59.550000,80.600000,89.800000,93.900000,59.550000,68.700000,74.550000,78.916667,80.616667,86.483333,89.600000,92.283333,89.816667,93.400000,95.150000,96.316667,93.900000,96.466667,97.433333,98.166667,2.459891,15.589586,60.200000,80.950000,89.416667,94.250000,60.216667,69.250000,75.400000,79.866667,80.966667,86.766667,90.450000,92.616667,89.416667,93.400000,95.350000,96.400000,94.250000,96.766667,97.700000,98.266667,2.365222,14.767811
6,1.050960,1.050960,0.000000,93.100000,94.266667,0.378986,61.416667,80.550000,89.433333,94.283333,61.416667,70.266667,76.366667,80.733333,80.566667,86.150000,89.400000,92.216667,89.450000,93.100000,95.116667,96.450000,94.283333,96.866667,97.866667,98.450000,2.247381,14.765894,60.766667,81.000000,90.250000,94.766667,60.783333,69.450000,75.416667,80.250000,81.016667,86.500000,90.033333,92.350000,90.266667,94.266667,96.016667,97.050000,94.766667,97.250000,98.216667,98.666667,2.328726,14.767811
7,0.962584,0.962584,0.000000,93.883333,94.683333,0.355765,60.816667,81.033333,90.150000,94.483333,60.816667,69.416667,75.283333,79.716667,81.050000,86.533333,89.750000,92.383333,90.166667,93.883333,95.816667,97.116667,94.483333,96.966667,97.950000,98.566667,2.387811,15.413101,60.383333,81.216667,90.683333,94.733333,60.400000,69.233333,75.400000,79.916667,81.233333,86.983333,90.400000,92.716667,90.683333,94.683333,96.416667,97.350000,94.733333,97.283333,98.316667,98.733333,2.371581,15.239314
8,0.916348,0.916348,0.000000,94.333333,94.800000,0.363684,62.016667,81.616667,90.733333,95.116667,62.016667,70.983333,76.716667,81.150000,81.633333,87.050000,90.166667,92.800000,90.750000,94.333333,96.050000,97.333333,95.116667,97.483333,98.233333,98.800000,2.174988,14.234100,62.150000,82.533333,91.000000,95.016667,62.166667,70.966667,76.883333,81.233333,82.533333,88.133333,91.400000,93.466667,91.000000,94.800000,96.500000,97.516667,95.016667,97.466667,98.400000,98.883333,2.196100,14.102522
9,0.884723,0.884723,0.000000,94.683333,94.866667,0.361551,63.116667,82.216667,91.166667,95.266667,63.116667,72.000000,77.833333,82.550000,82.233333,87.616667,90.600000,92.916667,91.166667,94.683333,96.333333,97.433333,95.266667,97.516667,98.250000,98.733333,2.000327,12.687999,63.650000,83.316667,91.350000,95.416667,63.666667,72.250000,78.050000,82.250000,83.333333,88.483333,91.633333,93.550000,91.350000,94.866667,96.433333,97.350000,95.416667,97.600000,98.450000,98.933333,2.006300,12.573531
10,0.852260,0.852260,0.000000,95.000000,95.350000,0.352775,63.166667,82.783333,91.550000,95.550000,63.166667,72.016667,77.633333,81.900000,82.800000,88.066667,91.050000,93.500000,91.566667,95.000000,96.633333,97.600000,95.550000,97.566667,98.283333,98.850000,2.049146,13.259914,63.616667,83.366667,91.866667,95.400000,63.633333,72.333333,78.283333,82.216667,83.383333,88.766667,91.850000,93.866667,91.866667,95.350000,96.733333,97.616667,95.400000,97.750000,98.583333,99.083333,2.057166,13.011045
11,0.850485,0.850485,0.000000,94.916667,95.316667,0.359557,64.150000,82.833333,91.650000,95.566667,64.150000,72.783333,78.200000,82.366667,82.850000,88.016667,90.966667,93.383333,91.650000,94.916667,96.550000,97.550000,95.566667,97.700000,98.416667,98.900000,1.985730,12.755320,64.533333,83.650000,91.916667,95.516667,64.550000,73.083333,78.700000,82.550000,83.666667,88.950000,91.833333,93.766667,91.916667,95.316667,96.783333,97.633333,95.516667,97.716667,98.516667,99.033333,1.973583,12.534052
12,0.819922,0.819922,0.000000,94.533333,94.966667,0.359936,62.850000,82.433333,91.333333,95.516667,62.850000,71.766667,77.300000,81.766667,82.450000,87.433333,90.633333,93.100000,91.333333,94.533333,96.200000,97.316667,95.516667,97.533333,98.266667,98.816667,2.040934,12.691637,63.333333,83.316667,91.650000,95.366667,63.350000,72.200000,77.766667,81.850000,83.333333,88.616667,91.566667,93.500000,91.650000,94.966667,96.600000,97.450000,95.366667,97.650000,98.383333,98.883333,2.015261,12.664684
