epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.223039,1.223039,0.000000,95.300000,95.566667,14.652498,62.433333,84.566667,92.500000,96.000000,62.450000,73.166667,79.566667,83.983333,84.566667,89.966667,92.866667,94.883333,92.500000,95.300000,96.966667,98.100000,96.000000,97.700000,98.450000,99.066667,1.631490,9.882304,60.900000,83.750000,92.233333,96.116667,60.916667,72.483333,79.100000,83.416667,83.766667,89.750000,92.733333,94.866667,92.250000,95.566667,97.266667,98.083333,96.116667,97.933333,98.633333,98.966667,1.735175,10.516910
2,0.903278,0.903278,0.000000,96.583333,96.650000,14.697561,68.266667,88.116667,94.200000,96.700000,68.266667,78.450000,83.300000,86.716667,88.116667,92.783333,94.800000,96.350000,94.200000,96.583333,97.700000,98.616667,96.700000,98.100000,98.733333,99.266667,1.416730,9.273822,67.983333,87.200000,94.200000,96.800000,68.000000,78.300000,83.516667,86.833333,87.216667,92.316667,94.600000,96.016667,94.200000,96.650000,97.783333,98.366667,96.800000,98.400000,99.033333,99.350000,1.430909,9.305774
3,0.834193,0.834193,0.000000,96.733333,96.800000,14.634792,67.916667,87.900000,94.200000,97.016667,67.933333,78.283333,83.233333,86.633333,87.900000,92.666667,94.900000,96.466667,94.200000,96.733333,97.833333,98.650000,97.016667,98.266667,98.850000,99.350000,1.458821,9.897668,67.800000,87.383333,94.183333,96.866667,67.816667,77.966667,83.283333,86.550000,87.383333,92.500000,95.016667,96.583333,94.183333,96.800000,98.033333,98.716667,96.866667,98.416667,99.016667,99.383333,1.490623,10.092179
4,0.796466,0.796466,0.000000,97.000000,97.000000,14.691841,70.500000,89.250000,94.933333,97.283333,70.500000,79.850000,83.916667,87.016667,89.250000,93.566667,95.383333,96.750000,94.933333,97.000000,98.083333,98.833333,97.283333,98.350000,98.916667,99.316667,1.411365,10.076127,69.883333,88.883333,94.733333,97.166667,69.900000,79.150000,84.133333,87.266667,88.883333,93.233333,95.416667,96.716667,94.733333,97.000000,98.100000,98.783333,97.166667,98.533333,99.133333,99.516667,1.430086,10.092179
5,0.770607,0.770607,0.000000,97.316667,97.300000,14.686270,71.033333,89.483333,95.150000,97.633333,71.033333,80.833333,85.016667,88.266667,89.483333,93.750000,95.400000,96.833333,95.150000,97.316667,98.300000,99.050000,97.633333,98.550000,99.033333,99.500000,1.291581,8.679769,69.866667,88.783333,94.750000,97.216667,69.883333,79.966667,84.916667,88.300000,88.783333,93.366667,95.383333,96.750000,94.750000,97.300000,98.300000,98.866667,97.216667,98.633333,99.183333,99.483333,1.289433,8.629605
6,0.746500,0.746500,0.000000,97.000000,97.283333,14.670192,71.183333,89.650000,95.016667,97.400000,71.200000,80.550000,85.066667,88.100000,89.650000,93.566667,95.383333,96.600000,95.016667,97.000000,97.916667,98.866667,97.400000,98.400000,98.916667,99.416667,1.290879,9.082869,70.700000,88.866667,94.883333,97.316667,70.716667,79.983333,84.783333,87.966667,88.866667,93.250000,95.350000,96.783333,94.883333,97.283333,98.366667,98.966667,97.316667,98.533333,99.133333,99.466667,1.264632,8.441093
7,0.737184,0.737184,0.000000,97.316667,97.450000,14.660901,71.450000,89.733333,95.183333,97.716667,71.466667,81.400000,85.700000,88.516667,89.733333,93.783333,95.850000,97.183333,95.183333,97.316667,98.266667,98.983333,97.716667,98.700000,99.216667,99.550000,1.253719,8.763148,71.066667,89.366667,94.916667,97.216667,71.083333,81.066667,85.800000,88.683333,89.366667,93.816667,95.750000,97.150000,94.916667,97.450000,98.333333,98.933333,97.216667,98.716667,99.250000,99.583333,1.218390,8.061382
8,0.723826,0.723826,0.000000,97.083333,97.416667,14.694971,71.666667,89.400000,94.933333,97.550000,71.666667,80.950000,85.066667,88.066667,89.400000,93.383333,95.383333,96.616667,94.933333,97.083333,98.100000,98.883333,97.550000,98.633333,99.100000,99.533333,1.318643,9.171659,71.366667,89.283333,95.033333,97.516667,71.383333,80.533333,85.433333,88.233333,89.300000,93.583333,95.716667,97.050000,95.033333,97.416667,98.466667,99.016667,97.516667,98.750000,99.183333,99.550000,1.292087,8.532035
9,0.717670,0.717670,0.000000,97.366667,97.233333,14.619453,70.550000,89.416667,95.416667,97.666667,70.566667,80.166667,84.483333,87.466667,89.416667,93.650000,95.566667,96.783333,95.416667,97.366667,98.266667,99.000000,97.666667,98.733333,99.250000,99.650000,1.310413,8.729029,69.066667,88.983333,94.700000,97.216667,69.083333,78.583333,83.733333,87.016667,89.000000,93.133333,95.366667,96.733333,94.700000,97.233333,98.283333,98.850000,97.216667,98.633333,99.183333,99.483333,1.366309,9.071645
10,0.704974,0.704974,0.000000,97.600000,97.716667,14.756302,73.566667,90.650000,95.883333,97.850000,73.566667,82.916667,87.133333,89.800000,90.650000,94.483333,96.100000,97.333333,95.883333,97.600000,98.416667,99.166667,97.850000,98.750000,99.250000,99.600000,1.062799,6.921515,73.716667,90.050000,95.750000,97.650000,73.733333,82.800000,86.983333,89.883333,90.066667,94.050000,95.900000,97.300000,95.750000,97.716667,98.533333,99.116667,97.650000,98.866667,99.233333,99.566667,1.082014,6.856779
