seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
456,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.009440,34.750000,33.733333,25.283333,25.283333,25.283333,25.283333,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,3.811783,12.719045,25.133333,25.133333,25.133333,25.133333,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,3.876012,12.584722
456,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.011404,70.033333,69.216667,25.283333,42.833333,62.033333,66.516667,25.283333,34.750000,44.550000,54.500000,42.833333,51.500000,59.950000,67.383333,62.033333,70.033333,76.666667,82.150000,66.516667,73.650000,79.283333,84.250000,3.811783,12.719045,25.133333,42.316667,61.033333,65.550000,25.133333,33.733333,43.850000,53.416667,42.316667,50.533333,59.300000,66.500000,61.033333,69.216667,76.183333,81.600000,65.550000,72.966667,79.083333,83.766667,3.876012,12.584722
456,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.003659,34.750000,33.733333,25.283333,25.283333,25.283333,25.283333,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,3.822365,12.724920,25.133333,25.133333,25.133333,25.133333,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,3.882432,12.606495
456,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.010661,69.616667,68.916667,25.283333,42.533333,61.733333,66.516667,25.283333,34.750000,44.550000,54.500000,42.533333,51.083333,59.500000,67.016667,61.733333,69.616667,76.216667,81.783333,66.516667,73.600000,79.200000,84.166667,3.822365,12.724920,25.133333,42.133333,60.850000,65.550000,25.133333,33.733333,43.850000,53.416667,42.133333,50.233333,58.950000,66.250000,60.850000,68.916667,75.833333,81.350000,65.550000,72.933333,79.033333,83.766667,3.882432,12.606495
456,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.003412,34.750000,33.733333,25.283333,25.283333,25.283333,25.283333,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,3.822365,12.724920,25.133333,25.133333,25.133333,25.133333,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,3.882432,12.606495
456,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.010381,69.616667,68.916667,25.283333,42.533333,61.733333,66.516667,25.283333,34.750000,44.550000,54.500000,42.533333,51.083333,59.500000,67.016667,61.733333,69.616667,76.216667,81.783333,66.516667,73.600000,79.200000,84.166667,3.822365,12.724920,25.133333,42.133333,60.850000,65.550000,25.133333,33.733333,43.850000,53.416667,42.133333,50.233333,58.950000,66.250000,60.850000,68.916667,75.833333,81.350000,65.550000,72.933333,79.033333,83.766667,3.882432,12.606495
456,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.003484,34.750000,33.733333,25.283333,25.283333,25.283333,25.283333,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,3.822365,12.724920,25.133333,25.133333,25.133333,25.133333,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,3.882432,12.606495
456,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.010422,69.616667,68.916667,25.283333,42.533333,61.733333,66.516667,25.283333,34.750000,44.550000,54.500000,42.533333,51.083333,59.500000,67.016667,61.733333,69.616667,76.216667,81.783333,66.516667,73.600000,79.200000,84.166667,3.822365,12.724920,25.133333,42.133333,60.850000,65.550000,25.133333,33.733333,43.850000,53.416667,42.133333,50.233333,58.950000,66.250000,60.850000,68.916667,75.833333,81.350000,65.550000,72.933333,79.033333,83.766667,3.882432,12.606495
456,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.003589,34.750000,33.733333,25.283333,25.283333,25.283333,25.283333,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,25.283333,34.750000,44.550000,54.500000,3.822365,12.724920,25.133333,25.133333,25.133333,25.133333,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,25.133333,33.733333,43.850000,53.416667,3.882432,12.606495
456,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.010627,69.616667,68.916667,25.283333,42.533333,61.733333,66.516667,25.283333,34.750000,44.550000,54.500000,42.533333,51.083333,59.500000,67.016667,61.733333,69.616667,76.216667,81.783333,66.516667,73.600000,79.200000,84.166667,3.822365,12.724920,25.133333,42.133333,60.850000,65.550000,25.133333,33.733333,43.850000,53.416667,42.133333,50.233333,58.950000,66.250000,60.850000,68.916667,75.833333,81.350000,65.550000,72.933333,79.033333,83.766667,3.882432,12.606495
