epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,3.054230,3.054230,0.000000,91.633333,91.066667,0.485511,59.683333,79.566667,87.266667,91.016667,59.683333,69.183333,76.916667,82.000000,79.566667,85.883333,90.166667,93.066667,87.266667,91.633333,94.416667,96.350000,91.016667,94.300000,96.283333,97.666667,1.825327,10.544185,59.033333,79.833333,87.100000,91.116667,59.033333,68.800000,76.266667,81.283333,79.850000,85.766667,89.583333,92.516667,87.100000,91.066667,93.950000,95.833333,91.116667,94.000000,96.100000,97.483333,1.947589,11.327395
2,1.488987,1.488987,0.000000,93.233333,92.816667,0.491184,60.866667,81.183333,89.566667,93.083333,60.866667,70.650000,77.783333,82.933333,81.183333,86.683333,90.616667,93.383333,89.566667,93.233333,95.433333,96.883333,93.083333,95.783333,97.283333,98.250000,1.868860,11.417849,61.233333,81.416667,88.916667,93.000000,61.233333,70.933333,78.133333,83.100000,81.416667,87.250000,90.600000,93.200000,88.916667,92.816667,95.033333,96.500000,93.000000,95.583333,97.000000,98.033333,1.951855,12.419699
3,1.083257,1.083257,0.000000,93.700000,93.333333,0.491287,64.100000,83.100000,90.333333,93.650000,64.100000,73.850000,81.183333,85.716667,83.100000,88.516667,92.483333,94.566667,90.333333,93.700000,95.766667,96.883333,93.650000,95.933333,97.166667,97.900000,1.646107,10.600466,64.850000,83.516667,89.600000,92.833333,64.850000,74.633333,81.166667,85.650000,83.516667,89.150000,92.083333,93.916667,89.600000,93.333333,95.066667,96.400000,92.833333,95.600000,96.866667,97.800000,1.713097,11.184047
4,0.950396,0.950396,0.000000,94.283333,94.216667,0.492310,64.233333,83.633333,90.933333,94.483333,64.233333,73.250000,80.483333,85.416667,83.633333,89.433333,92.966667,95.000000,90.933333,94.283333,96.483333,97.683333,94.483333,96.733333,98.033333,98.683333,1.638301,10.353871,65.750000,84.400000,90.866667,93.616667,65.750000,75.616667,81.633333,86.066667,84.400000,90.000000,93.116667,94.966667,90.866667,94.216667,95.950000,97.233333,93.616667,96.150000,97.566667,98.500000,1.607992,10.723123
5,0.877903,0.877903,0.000000,94.716667,94.716667,0.551758,64.650000,84.250000,91.450000,94.900000,64.650000,74.533333,82.000000,86.716667,84.250000,89.566667,93.100000,95.183333,91.450000,94.716667,96.733333,97.783333,94.900000,96.883333,98.166667,98.800000,1.465895,9.104217,66.016667,84.966667,91.416667,94.283333,66.016667,76.383333,83.083333,87.366667,84.966667,90.366667,93.366667,95.166667,91.416667,94.716667,96.500000,97.666667,94.283333,96.783333,98.050000,98.700000,1.430682,8.568731
6,0.799989,0.799989,0.000000,95.566667,95.250000,0.485737,66.916667,86.016667,92.450000,95.550000,66.916667,76.016667,83.050000,87.283333,86.016667,91.050000,94.216667,95.933333,92.450000,95.566667,97.300000,98.150000,95.550000,97.500000,98.466667,99.083333,1.437313,9.313367,68.483333,86.350000,91.916667,94.566667,68.483333,78.333333,84.316667,87.950000,86.350000,91.383333,94.100000,95.583333,91.916667,95.250000,96.833333,97.733333,94.566667,96.900000,97.900000,98.616667,1.400934,8.841207
7,0.734626,0.734626,0.000000,95.750000,95.166667,0.495108,68.083333,85.966667,92.833333,95.316667,68.083333,77.150000,83.766667,87.800000,85.966667,90.916667,94.250000,96.083333,92.833333,95.750000,97.433333,98.216667,95.316667,97.200000,98.333333,99.016667,1.389997,9.105270,68.666667,85.983333,91.983333,94.816667,68.666667,78.033333,83.516667,87.366667,85.983333,91.250000,94.116667,95.683333,91.983333,95.166667,96.783333,97.700000,94.816667,96.983333,97.983333,98.683333,1.439135,9.176863
8,0.699779,0.699779,0.000000,95.600000,95.516667,0.503923,68.616667,86.666667,92.783333,95.700000,68.616667,77.283333,83.783333,87.783333,86.666667,91.233333,94.550000,96.266667,92.783333,95.600000,97.300000,98.066667,95.700000,97.400000,98.366667,98.983333,1.425198,9.587345,69.316667,86.600000,92.350000,94.800000,69.333333,78.666667,84.083333,87.583333,86.600000,91.616667,94.350000,95.816667,92.350000,95.516667,96.983333,97.783333,94.800000,97.016667,98.033333,98.683333,1.465586,9.649796
9,0.660019,0.660019,0.000000,95.716667,95.366667,0.532344,68.833333,86.450000,92.766667,95.366667,68.833333,78.083333,84.800000,88.916667,86.450000,91.133333,94.433333,96.216667,92.766667,95.716667,97.350000,98.200000,95.366667,97.283333,98.400000,98.950000,1.239806,7.478893,69.516667,86.550000,92.183333,94.933333,69.516667,79.383333,84.883333,88.716667,86.550000,91.516667,94.333333,95.833333,92.183333,95.366667,96.850000,97.800000,94.933333,97.166667,98.200000,98.900000,1.266175,7.649656
10,0.641308,0.641308,0.000000,95.600000,95.366667,0.504032,69.366667,86.833333,92.733333,95.533333,69.366667,78.366667,84.816667,88.766667,86.833333,91.283333,94.533333,96.150000,92.733333,95.600000,97.316667,98.100000,95.533333,97.366667,98.416667,98.950000,1.243064,7.616345,70.033333,86.900000,92.316667,95.033333,70.033333,79.700000,85.100000,88.600000,86.900000,91.683333,94.333333,95.733333,92.316667,95.366667,96.783333,97.683333,95.033333,97.266667,98.316667,98.816667,1.274376,7.914964
