epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,6.734758,6.734758,0.000000,79.066667,78.766667,0.615850,41.966667,61.566667,73.183333,79.000000,41.966667,49.966667,57.616667,63.416667,61.566667,68.666667,75.233333,80.100000,73.183333,79.066667,83.816667,87.166667,79.000000,84.583333,88.466667,90.916667,4.214649,18.259494,41.050000,61.850000,72.700000,78.833333,41.050000,49.550000,57.000000,62.683333,61.850000,69.450000,75.516667,79.866667,72.716667,78.766667,83.150000,86.433333,78.850000,83.900000,87.683333,90.200000,4.334176,18.331422
2,2.812585,2.812585,0.000000,85.933333,86.416667,0.717879,46.683333,65.550000,80.916667,88.400000,46.683333,55.800000,63.500000,69.316667,65.550000,73.166667,79.316667,83.550000,80.916667,85.933333,89.866667,92.283333,88.400000,91.966667,94.500000,95.983333,3.424321,17.250101,46.466667,65.650000,80.700000,87.900000,46.483333,56.016667,64.050000,69.866667,65.666667,74.300000,80.683333,84.716667,80.700000,86.416667,90.450000,92.750000,87.900000,91.950000,94.450000,95.816667,3.403152,17.280268
3,1.705439,1.705439,0.000000,84.366667,84.083333,0.719458,39.800000,62.833333,77.983333,85.983333,39.800000,48.900000,57.383333,64.150000,62.833333,71.000000,77.866667,83.033333,77.983333,84.366667,89.066667,92.133333,85.983333,90.966667,94.183333,95.966667,4.067995,18.124333,40.783333,63.450000,77.516667,85.283333,40.783333,48.900000,56.750000,64.100000,63.450000,71.450000,78.083333,83.183333,77.516667,84.083333,88.800000,92.216667,85.283333,90.816667,94.100000,96.016667,4.056729,18.190999
4,1.585058,1.585058,0.000000,88.650000,88.500000,0.666350,49.033333,71.533333,83.466667,89.550000,49.033333,58.200000,65.966667,71.400000,71.533333,78.366667,84.016667,87.400000,83.466667,88.650000,91.850000,93.566667,89.550000,92.900000,95.116667,96.383333,3.130866,15.720128,48.933333,71.700000,83.566667,89.116667,48.950000,57.983333,65.550000,71.616667,71.700000,79.016667,84.300000,87.783333,83.566667,88.500000,91.800000,93.816667,89.116667,92.716667,94.983333,96.383333,3.131290,16.003009
5,1.422394,1.422394,0.000000,90.983333,90.216667,0.621544,52.533333,76.516667,86.700000,91.466667,52.533333,61.966667,69.466667,74.483333,76.516667,82.900000,87.516667,90.100000,86.700000,90.983333,93.716667,95.366667,91.466667,94.200000,95.933333,97.133333,2.775818,15.011919,52.533333,76.483333,85.716667,91.233333,52.550000,61.233333,69.050000,74.766667,76.483333,83.050000,87.633333,90.383333,85.716667,90.216667,93.383333,95.083333,91.233333,94.166667,96.116667,97.166667,2.761156,15.060839
6,1.348464,1.348464,0.000000,91.633333,91.583333,0.644589,54.333333,77.866667,87.433333,92.333333,54.333333,63.433333,70.933333,75.483333,77.866667,84.200000,88.816667,91.333333,87.433333,91.633333,94.166667,95.783333,92.333333,95.033333,96.600000,97.600000,2.641963,14.233437,53.633333,77.933333,87.416667,92.283333,53.650000,62.500000,70.183333,75.683333,77.933333,84.383333,89.100000,91.933333,87.416667,91.583333,94.616667,96.000000,92.283333,95.150000,96.933333,97.850000,2.660431,14.714803
7,1.284545,1.284545,0.000000,92.083333,91.783333,0.656742,56.066667,78.816667,88.133333,92.616667,56.066667,65.100000,72.216667,76.583333,78.816667,84.800000,89.333333,91.833333,88.133333,92.083333,94.566667,96.100000,92.616667,95.316667,96.833333,97.733333,2.497593,14.058342,54.800000,79.083333,87.833333,92.933333,54.816667,63.900000,71.566667,76.716667,79.083333,85.116667,89.516667,92.183333,87.833333,91.783333,94.783333,96.366667,92.933333,95.516667,97.233333,98.033333,2.579538,14.715083
8,1.250168,1.250168,0.000000,93.100000,92.600000,0.623979,56.500000,79.666667,89.116667,93.316667,56.500000,65.783333,73.016667,77.383333,79.666667,85.683333,89.983333,92.300000,89.116667,93.100000,95.150000,96.500000,93.316667,96.000000,97.500000,98.316667,2.453145,14.029938,55.450000,79.366667,88.716667,93.533333,55.466667,64.483333,72.033333,77.066667,79.366667,85.500000,89.933333,92.366667,88.716667,92.600000,95.233333,96.516667,93.533333,96.100000,97.583333,98.266667,2.576447,14.925988
9,1.210597,1.210597,0.000000,93.833333,93.133333,0.728840,57.800000,80.883333,90.000000,93.916667,57.800000,66.766667,73.666667,77.766667,80.883333,86.850000,91.033333,93.200000,90.000000,93.833333,95.900000,97.200000,93.916667,96.483333,97.883333,98.583333,2.410610,13.797020,56.783333,80.400000,89.483333,94.116667,56.800000,65.633333,73.083333,77.700000,80.400000,86.616667,90.900000,93.100000,89.483333,93.133333,95.733333,97.050000,94.116667,96.466667,97.950000,98.666667,2.521728,14.738198
10,1.177219,1.177219,0.000000,94.183333,93.750000,0.732563,58.416667,81.966667,90.616667,94.866667,58.416667,67.716667,74.600000,78.933333,81.966667,87.916667,91.583333,93.666667,90.616667,94.183333,96.216667,97.266667,94.866667,97.050000,98.166667,98.700000,2.300234,13.547098,57.650000,81.066667,90.050000,94.416667,57.666667,66.666667,73.983333,78.450000,81.066667,87.166667,91.166667,93.300000,90.050000,93.750000,96.033333,97.166667,94.416667,96.700000,98.033333,98.633333,2.395669,14.293660
