epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,4.773503,4.773503,0.000000,85.533333,85.466667,0.541085,52.866667,72.950000,80.716667,84.316667,52.866667,62.100000,69.416667,75.150000,72.966667,79.400000,83.916667,86.750000,80.733333,85.533333,88.333333,90.250000,84.333333,87.916667,90.166667,91.700000,3.013665,17.182680,53.083333,72.733333,80.133333,83.916667,53.083333,62.983333,70.483333,75.416667,72.750000,79.616667,83.950000,86.683333,80.150000,85.466667,88.600000,90.500000,83.933333,88.233333,90.383333,92.050000,3.011508,17.062350
2,2.014106,2.014106,0.000000,81.450000,81.800000,0.525377,48.016667,67.633333,75.650000,80.383333,48.016667,56.400000,63.216667,68.733333,67.633333,74.450000,79.533333,83.200000,75.650000,81.450000,85.166667,87.900000,80.383333,85.216667,88.566667,90.533333,3.900852,19.148227,48.300000,67.116667,75.700000,81.066667,48.300000,57.216667,64.033333,69.483333,67.116667,74.650000,80.033333,83.400000,75.700000,81.800000,85.816667,88.450000,81.083333,85.983333,89.083333,91.100000,3.754517,18.804758
3,2.063190,2.063190,0.000000,82.066667,82.433333,0.557039,46.066667,66.850000,76.450000,82.266667,46.066667,54.250000,61.466667,67.183333,66.850000,73.833333,78.850000,82.683333,76.450000,82.066667,85.733333,88.300000,82.266667,86.850000,89.600000,91.416667,4.226910,20.345514,45.700000,66.383333,76.466667,82.833333,45.700000,54.766667,61.933333,67.500000,66.383333,74.066667,79.316667,82.750000,76.466667,82.433333,86.233333,88.533333,82.833333,87.283333,90.266667,92.100000,4.189662,20.308320
4,1.839588,1.839588,0.000000,85.500000,85.766667,0.557601,50.483333,70.366667,80.583333,86.400000,50.483333,59.533333,66.183333,71.283333,70.366667,76.866667,81.650000,84.766667,80.583333,85.500000,88.333333,90.300000,86.400000,90.300000,92.283333,93.683333,4.046418,22.623737,51.016667,70.966667,80.550000,86.900000,51.016667,59.950000,66.650000,71.650000,70.966667,78.083333,82.350000,85.600000,80.550000,85.766667,88.916667,90.700000,86.900000,90.783333,93.033333,94.100000,4.068924,21.750726
5,1.589585,1.589585,0.000000,86.266667,86.633333,0.521736,53.183333,72.633333,82.033333,87.550000,53.183333,61.733333,68.183333,73.266667,72.633333,78.900000,83.116667,85.866667,82.033333,86.266667,88.950000,90.783333,87.550000,90.950000,92.900000,94.183333,3.469442,19.693334,53.266667,72.533333,82.066667,88.016667,53.266667,62.766667,69.266667,74.250000,72.533333,79.516667,83.600000,86.483333,82.066667,86.633333,89.283333,90.900000,88.016667,91.283333,93.283333,94.233333,3.468558,20.316588
6,1.466411,1.466411,0.000000,87.700000,87.750000,0.527673,55.516667,74.433333,83.450000,88.583333,55.516667,64.616667,71.116667,75.983333,74.433333,80.566667,84.500000,87.133333,83.450000,87.700000,90.350000,91.883333,88.583333,91.883333,93.616667,94.816667,3.143291,18.731851,55.866667,74.200000,83.300000,89.116667,55.866667,65.566667,72.233333,77.350000,74.200000,80.783333,84.533333,87.200000,83.300000,87.750000,90.233333,91.883333,89.116667,92.283333,93.950000,94.800000,3.054301,18.621707
7,1.385323,1.385323,0.000000,88.600000,88.833333,0.541583,57.683333,76.316667,84.483333,89.566667,57.683333,66.850000,73.133333,77.600000,76.316667,82.266667,85.666667,87.833333,84.483333,88.600000,91.016667,92.483333,89.566667,92.550000,93.966667,95.050000,2.988129,18.139569,57.400000,76.150000,84.466667,89.316667,57.400000,67.366667,73.950000,78.466667,76.150000,82.300000,85.900000,88.400000,84.466667,88.833333,91.150000,92.500000,89.316667,92.450000,93.983333,94.833333,2.946378,17.944892
8,1.340482,1.340482,0.000000,89.483333,89.450000,0.542617,59.016667,77.600000,85.466667,89.900000,59.016667,68.416667,74.633333,78.600000,77.600000,83.300000,86.666667,88.816667,85.466667,89.483333,91.633333,92.950000,89.900000,92.883333,94.383333,95.216667,3.123680,19.401257,59.083333,77.416667,85.200000,90.116667,59.083333,68.816667,75.300000,79.266667,77.416667,83.483333,86.950000,89.200000,85.200000,89.450000,91.850000,93.166667,90.116667,93.000000,94.600000,95.366667,2.943560,18.124648
9,1.274013,1.274013,0.000000,89.450000,90.050000,0.531861,60.983333,78.633333,85.700000,89.716667,60.983333,70.133333,76.166667,80.050000,78.650000,84.166667,87.300000,89.316667,85.700000,89.450000,91.583333,93.066667,89.716667,92.600000,94.150000,95.083333,2.607311,16.770873,59.116667,78.316667,86.133333,90.533333,59.116667,69.216667,75.733333,80.116667,78.316667,84.350000,87.600000,89.716667,86.133333,90.050000,92.166667,93.483333,90.533333,93.133333,94.616667,95.350000,2.648887,16.725418
10,1.233844,1.233844,0.000000,89.983333,90.600000,0.554147,60.816667,78.966667,86.333333,90.450000,60.816667,69.833333,76.083333,79.983333,78.983333,84.366667,87.500000,89.616667,86.333333,89.983333,91.983333,93.433333,90.450000,93.033333,94.600000,95.450000,2.575608,16.394500,59.733333,78.783333,86.616667,90.766667,59.733333,69.833333,76.200000,80.500000,78.783333,84.950000,88.233333,90.333333,86.616667,90.600000,92.616667,93.833333,90.766667,93.416667,94.866667,95.616667,2.519197,16.282098
