seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
456,FT,freeze_cnn,60,0.050000,5400,1,1,82096,77312,6.800193,0.000000,90.166667,90.216667,61.033333,78.200000,85.733333,90.183333,61.033333,70.566667,76.566667,81.033333,78.200000,84.150000,87.850000,90.533333,85.733333,90.166667,92.933333,94.566667,90.183333,93.616667,95.466667,96.466667,2.252628,14.664603,61.683333,79.066667,85.633333,89.933333,61.683333,71.116667,77.383333,81.400000,79.066667,85.133333,88.533333,90.800000,85.633333,90.216667,92.800000,94.116667,89.933333,93.516667,95.333333,96.283333,2.265232,15.001906
456,FT,freeze_cnn,60,0.050000,5400,2,2,82096,77312,6.800193,0.000000,92.950000,92.566667,65.233333,82.150000,89.183333,93.400000,65.233333,74.450000,79.850000,83.966667,82.150000,87.566667,90.866667,93.016667,89.183333,92.950000,95.150000,96.283333,93.400000,95.933333,97.233333,97.900000,1.782385,11.952988,65.766667,81.883333,89.233333,92.866667,65.766667,74.833333,80.550000,84.200000,81.883333,86.950000,90.000000,92.083333,89.233333,92.566667,94.366667,95.533333,92.866667,95.383333,96.483333,97.100000,1.848462,12.884878
456,FT,freeze_cnn,60,0.050000,5400,3,3,82096,77312,6.800193,0.000000,94.300000,93.566667,66.433333,84.400000,90.833333,94.266667,66.433333,75.850000,81.416667,85.516667,84.400000,89.500000,92.216667,94.250000,90.833333,94.300000,95.850000,96.916667,94.266667,96.783333,97.833333,98.316667,1.547853,9.618705,66.900000,83.883333,90.100000,93.783333,66.900000,76.333333,82.166667,86.016667,83.883333,88.816667,91.616667,93.350000,90.100000,93.566667,95.466667,96.366667,93.783333,96.116667,97.416667,97.866667,1.576089,10.406619
456,FT,freeze_cnn,60,0.050000,5400,5,5,82096,77312,6.800193,0.000000,95.033333,94.383333,68.933333,85.533333,91.783333,95.033333,68.933333,77.566667,82.916667,86.650000,85.533333,90.266667,92.683333,94.516667,91.783333,95.033333,96.550000,97.383333,95.033333,97.283333,98.233333,98.633333,1.426987,8.678824,68.983333,85.683333,91.333333,94.483333,68.983333,78.000000,83.283333,86.600000,85.683333,90.150000,92.683333,94.300000,91.333333,94.383333,95.933333,96.883333,94.483333,96.683333,97.666667,98.266667,1.539805,10.800568
456,FT,freeze_cnn,60,0.050000,5400,8,7,82096,77312,6.800193,0.000000,95.616667,94.950000,70.316667,86.650000,92.633333,95.416667,70.316667,78.816667,83.816667,86.983333,86.650000,91.233333,93.500000,95.150000,92.633333,95.616667,96.916667,97.750000,95.416667,97.600000,98.500000,98.916667,1.375534,8.577467,70.266667,86.433333,92.116667,95.200000,70.266667,79.233333,84.516667,87.716667,86.433333,90.983333,93.483333,94.800000,92.116667,94.950000,96.316667,97.200000,95.200000,96.983333,97.883333,98.383333,1.374488,9.414614
456,FT,freeze_cnn,60,0.050000,5400,10,9,82096,77312,6.800193,0.000000,96.000000,95.400000,70.150000,86.616667,92.916667,95.700000,70.150000,78.550000,83.666667,87.166667,86.616667,91.200000,93.533333,95.183333,92.916667,96.000000,97.333333,98.116667,95.700000,97.616667,98.466667,98.916667,1.381172,8.547521,70.633333,87.050000,92.616667,95.166667,70.633333,79.500000,84.350000,87.566667,87.050000,91.133333,93.616667,94.900000,92.616667,95.400000,96.650000,97.500000,95.166667,97.066667,97.916667,98.516667,1.410724,9.770377
456,FT,freeze_cnn,60,0.050000,5400,12,12,82096,77312,6.800193,0.000000,96.350000,95.733333,71.116667,87.283333,93.383333,96.250000,71.116667,79.733333,84.716667,87.916667,87.283333,91.766667,93.966667,95.433333,93.383333,96.350000,97.516667,98.150000,96.250000,98.133333,98.750000,99.083333,1.350015,8.938714,70.933333,86.950000,93.000000,95.883333,70.933333,79.816667,85.016667,88.066667,86.950000,91.583333,94.216667,95.366667,93.000000,95.733333,96.883333,97.566667,95.883333,97.533333,98.300000,98.750000,1.406761,10.003282
