seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
789,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.004044,34.200000,34.166667,25.233333,25.233333,25.233333,25.233333,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,3.905069,12.645413,24.650000,24.650000,24.650000,24.650000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,3.934361,12.736713
789,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.011340,69.316667,68.816667,25.233333,42.733333,61.883333,66.400000,25.233333,34.200000,43.316667,53.150000,42.733333,50.950000,59.316667,67.050000,61.883333,69.316667,76.433333,82.216667,66.400000,72.866667,79.366667,84.433333,3.905069,12.645413,24.650000,41.383333,60.450000,65.333333,24.650000,34.166667,43.866667,53.550000,41.383333,50.083333,58.950000,66.100000,60.450000,68.816667,76.350000,81.233333,65.333333,72.533333,79.166667,83.450000,3.934361,12.736713
789,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.003709,33.683333,33.666667,24.866667,24.866667,24.866667,24.866667,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,4.164894,13.564036,24.316667,24.316667,24.316667,24.316667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,4.170275,13.655930
789,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.010453,66.216667,65.983333,24.866667,40.000000,59.166667,65.066667,24.866667,33.683333,42.600000,52.183333,40.000000,47.816667,55.333333,62.616667,59.166667,66.216667,72.533333,77.883333,65.066667,71.450000,77.700000,82.483333,4.164894,13.564036,24.316667,39.233333,58.366667,64.183333,24.316667,33.666667,43.200000,52.666667,39.233333,47.166667,55.250000,62.316667,58.366667,65.983333,72.716667,77.483333,64.183333,71.116667,77.316667,81.600000,4.170275,13.655930
789,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.003302,33.683333,33.666667,24.866667,24.866667,24.866667,24.866667,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,4.164894,13.564036,24.316667,24.316667,24.316667,24.316667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,4.170275,13.655930
789,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.010315,66.216667,65.983333,24.866667,40.000000,59.166667,65.066667,24.866667,33.683333,42.600000,52.183333,40.000000,47.816667,55.333333,62.616667,59.166667,66.216667,72.533333,77.883333,65.066667,71.450000,77.700000,82.483333,4.164894,13.564036,24.316667,39.233333,58.366667,64.183333,24.316667,33.666667,43.200000,52.666667,39.233333,47.166667,55.250000,62.316667,58.366667,65.983333,72.716667,77.483333,64.183333,71.116667,77.316667,81.600000,4.170275,13.655930
789,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.003314,33.683333,33.666667,24.866667,24.866667,24.866667,24.866667,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,4.164894,13.564036,24.316667,24.316667,24.316667,24.316667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,4.170275,13.655930
789,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.010150,66.216667,65.983333,24.866667,40.000000,59.166667,65.066667,24.866667,33.683333,42.600000,52.183333,40.000000,47.816667,55.333333,62.616667,59.166667,66.216667,72.533333,77.883333,65.066667,71.450000,77.700000,82.483333,4.164894,13.564036,24.316667,39.233333,58.366667,64.183333,24.316667,33.666667,43.200000,52.666667,39.233333,47.166667,55.250000,62.316667,58.366667,65.983333,72.716667,77.483333,64.183333,71.116667,77.316667,81.600000,4.170275,13.655930
789,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.003256,33.683333,33.666667,24.866667,24.866667,24.866667,24.866667,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,24.866667,33.683333,42.600000,52.183333,4.164894,13.564036,24.316667,24.316667,24.316667,24.316667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,24.316667,33.666667,43.200000,52.666667,4.170275,13.655930
789,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.009955,66.216667,65.983333,24.866667,40.000000,59.166667,65.066667,24.866667,33.683333,42.600000,52.183333,40.000000,47.816667,55.333333,62.616667,59.166667,66.216667,72.533333,77.883333,65.066667,71.450000,77.700000,82.483333,4.164894,13.564036,24.316667,39.233333,58.366667,64.183333,24.316667,33.666667,43.200000,52.666667,39.233333,47.166667,55.250000,62.316667,58.366667,65.983333,72.716667,77.483333,64.183333,71.116667,77.316667,81.600000,4.170275,13.655930
