seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
123,BL-AG,none,0,1.000000,108000,0,0,82096,82096,326.613334,0.354499,98.383333,98.650000,79.766667,92.800000,96.800000,98.283333,79.766667,87.700000,91.933333,94.266667,92.800000,95.916667,97.583333,98.400000,96.800000,98.383333,99.316667,99.633333,98.283333,99.183333,99.716667,99.833333,0.602164,3.562094,80.566667,93.350000,97.033333,98.200000,80.566667,88.466667,92.216667,94.333333,93.350000,96.533333,97.966667,98.650000,97.033333,98.650000,99.300000,99.566667,98.200000,99.216667,99.583333,99.750000,0.603292,3.441525,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,20,1.000000,108000,0,0,82096,82096,326.613334,0.320391,78.966667,79.950000,49.283333,64.283333,73.483333,78.700000,49.283333,57.433333,65.600000,71.650000,64.283333,70.900000,76.850000,81.966667,73.483333,78.966667,83.333333,87.000000,78.700000,83.300000,87.000000,89.733333,3.735840,18.959629,49.866667,65.550000,74.150000,78.966667,49.866667,58.833333,66.133333,71.833333,65.550000,72.850000,78.200000,82.466667,74.150000,79.950000,83.966667,86.983333,78.966667,83.733333,87.183333,89.733333,3.615022,18.739615,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,40,1.000000,108000,0,0,82096,82096,326.613334,0.316186,69.450000,70.716667,37.916667,53.783333,62.733333,68.566667,37.916667,45.016667,52.316667,58.533333,53.783333,60.616667,68.050000,74.283333,62.733333,69.450000,76.183333,81.600000,68.566667,74.566667,80.533333,85.266667,5.597798,22.887082,39.516667,54.866667,63.400000,68.833333,39.516667,47.200000,53.816667,59.566667,54.866667,62.500000,69.350000,74.983333,63.400000,70.716667,76.983333,81.733333,68.833333,75.366667,80.816667,85.050000,5.383431,22.023283,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,60,1.000000,108000,0,0,82096,82096,326.613334,0.327272,62.366667,64.100000,30.000000,46.833333,55.400000,60.650000,30.000000,36.533333,43.300000,49.550000,46.833333,53.633333,60.566667,66.666667,55.400000,62.366667,68.666667,74.283333,60.650000,67.500000,73.783333,79.150000,6.906807,24.066263,31.683333,48.533333,56.333333,61.666667,31.683333,39.033333,45.533333,51.283333,48.533333,56.200000,62.333333,67.933333,56.333333,64.100000,69.966667,75.033333,61.666667,68.866667,74.883333,79.816667,6.573210,23.422448,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,80,1.000000,108000,0,0,82096,82096,326.613334,0.317871,51.350000,52.833333,22.150000,35.633333,44.100000,52.100000,22.150000,28.483333,35.033333,41.033333,35.633333,42.483333,49.450000,55.683333,44.100000,51.350000,58.166667,64.116667,52.100000,59.500000,66.016667,71.916667,9.110987,31.993684,23.666667,36.483333,44.866667,52.933333,23.666667,30.450000,36.816667,42.266667,36.483333,44.133333,50.650000,56.966667,44.866667,52.833333,58.866667,64.816667,52.933333,61.066667,67.216667,72.733333,8.970177,30.684779,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,100,1.000000,108000,0,0,82096,82096,326.613334,0.353654,40.500000,42.433333,16.883333,27.433333,33.516667,42.800000,16.883333,22.333333,28.116667,33.183333,27.433333,34.000000,41.200000,47.450000,33.516667,40.500000,47.700000,54.433333,42.800000,50.366667,57.700000,64.350000,11.872233,37.248979,17.800000,28.333333,34.700000,43.916667,17.800000,23.666667,29.200000,33.850000,28.333333,35.650000,42.183333,48.316667,34.700000,42.433333,49.150000,55.716667,43.916667,52.266667,58.933333,65.033333,11.837452,36.921367,v4.1,jobs/baseline/bl_ag_eval
123,BL-AW,none,0,1.000000,108000,0,18,82096,82096,337.421123,0.000000,98.383333,98.650000,79.766667,92.800000,96.800000,98.283333,79.766667,87.700000,91.933333,94.266667,92.800000,95.916667,97.583333,98.400000,96.800000,98.383333,99.316667,99.633333,98.283333,99.183333,99.716667,99.833333,0.602164,3.562094,80.566667,93.350000,97.033333,98.200000,80.566667,88.466667,92.216667,94.333333,93.350000,96.533333,97.966667,98.650000,97.033333,98.650000,99.300000,99.566667,98.200000,99.216667,99.583333,99.750000,0.603292,3.441525,v4.1,jobs/baseline/bl_aw_blockage_000
123,BL-AW,none,20,1.000000,108000,0,20,82096,82096,344.171509,0.000000,98.083333,98.150000,77.933333,91.716667,96.316667,98.166667,77.933333,85.166667,89.750000,92.733333,91.716667,95.166667,97.050000,98.100000,96.316667,98.083333,99.033333,99.483333,98.166667,99.150000,99.533333,99.750000,0.762417,4.623250,79.216667,92.533333,96.516667,98.150000,79.216667,87.016667,90.900000,93.433333,92.533333,96.100000,97.466667,98.266667,96.516667,98.150000,98.833333,99.283333,98.150000,99.066667,99.533333,99.716667,0.701709,4.183732,v4.1,jobs/baseline/bl_aw_blockage_020
123,BL-AW,none,40,1.000000,108000,0,20,82096,82096,340.340037,0.000000,97.916667,98.100000,77.483333,91.233333,95.950000,97.983333,77.483333,84.516667,89.083333,92.083333,91.233333,94.783333,96.783333,97.800000,95.950000,97.916667,98.900000,99.333333,97.983333,99.100000,99.583333,99.766667,0.820705,5.206085,78.050000,92.133333,96.083333,97.883333,78.050000,85.716667,89.650000,92.450000,92.133333,95.650000,97.166667,98.116667,96.083333,98.100000,98.966667,99.383333,97.883333,98.983333,99.400000,99.650000,0.781996,4.783406,v4.1,jobs/baseline/bl_aw_blockage_040
123,BL-AW,none,60,1.000000,108000,0,13,82096,82096,339.564966,0.000000,97.250000,97.216667,73.116667,88.683333,94.950000,97.216667,73.116667,80.716667,85.533333,88.500000,88.683333,92.583333,94.900000,96.433333,94.950000,97.250000,98.316667,98.966667,97.216667,98.616667,99.116667,99.500000,1.288083,8.782333,74.616667,89.950000,95.183333,97.466667,74.616667,82.233333,86.350000,89.050000,89.950000,93.750000,95.650000,97.033333,95.183333,97.216667,98.233333,98.900000,97.466667,98.683333,99.216667,99.550000,1.228555,8.231710,v4.1,jobs/baseline/bl_aw_blockage_060
