seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
123,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.007525,33.950000,33.783333,25.033333,25.033333,25.033333,25.033333,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,3.941847,12.637551,24.616667,24.616667,24.616667,24.616667,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,3.921036,12.929135
123,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.015761,67.250000,68.433333,25.033333,45.616667,60.250000,64.883333,25.033333,33.950000,43.966667,53.600000,45.616667,52.883333,60.650000,67.816667,60.250000,67.250000,74.816667,80.966667,64.883333,71.300000,78.000000,83.583333,3.941847,12.637551,24.616667,46.600000,60.316667,64.916667,24.616667,33.783333,44.183333,53.500000,46.600000,54.366667,61.700000,68.616667,60.316667,68.433333,75.466667,81.150000,64.916667,72.333333,78.366667,83.416667,3.921036,12.929135
123,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.003931,29.216667,28.800000,22.233333,22.233333,22.233333,22.233333,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,4.932076,13.789096,21.666667,21.666667,21.666667,21.666667,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,4.916015,14.053374
123,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.010850,65.550000,66.300000,22.233333,39.050000,58.000000,62.616667,22.233333,29.216667,36.816667,44.666667,39.050000,46.200000,53.716667,60.833333,58.000000,65.550000,73.216667,79.850000,62.616667,69.633333,76.500000,82.650000,4.932076,13.789096,21.666667,39.866667,58.033333,62.566667,21.666667,28.800000,37.016667,44.750000,39.866667,46.983333,54.400000,61.366667,58.033333,66.300000,74.016667,80.016667,62.566667,70.200000,77.016667,82.450000,4.916015,14.053374
123,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.003615,29.216667,28.800000,22.233333,22.233333,22.233333,22.233333,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,4.932350,13.789096,21.666667,21.666667,21.666667,21.666667,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,4.916326,14.053374
123,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.011367,65.533333,66.266667,22.233333,39.033333,57.983333,62.600000,22.233333,29.216667,36.816667,44.666667,39.033333,46.183333,53.700000,60.816667,57.983333,65.533333,73.200000,79.833333,62.600000,69.616667,76.483333,82.633333,4.932350,13.789096,21.666667,39.833333,58.000000,62.533333,21.666667,28.800000,37.016667,44.750000,39.833333,46.950000,54.366667,61.333333,58.000000,66.266667,73.983333,79.983333,62.533333,70.166667,76.983333,82.416667,4.916326,14.053374
123,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.004165,29.216667,28.800000,22.233333,22.233333,22.233333,22.233333,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,4.932350,13.789096,21.666667,21.666667,21.666667,21.666667,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,4.916326,14.053374
123,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.012830,65.533333,66.266667,22.233333,39.033333,57.983333,62.600000,22.233333,29.216667,36.816667,44.666667,39.033333,46.183333,53.700000,60.816667,57.983333,65.533333,73.200000,79.833333,62.600000,69.616667,76.483333,82.633333,4.932350,13.789096,21.666667,39.833333,58.000000,62.533333,21.666667,28.800000,37.016667,44.750000,39.833333,46.950000,54.366667,61.333333,58.000000,66.266667,73.983333,79.983333,62.533333,70.166667,76.983333,82.416667,4.916326,14.053374
123,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.005055,29.216667,28.800000,22.233333,22.233333,22.233333,22.233333,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,22.233333,29.216667,36.816667,44.666667,4.932350,13.789096,21.666667,21.666667,21.666667,21.666667,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,21.666667,28.800000,37.016667,44.750000,4.916326,14.053374
123,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.014319,65.533333,66.266667,22.233333,39.033333,57.983333,62.600000,22.233333,29.216667,36.816667,44.666667,39.033333,46.183333,53.700000,60.816667,57.983333,65.533333,73.200000,79.833333,62.600000,69.616667,76.483333,82.633333,4.932350,13.789096,21.666667,39.833333,58.000000,62.533333,21.666667,28.800000,37.016667,44.750000,39.833333,46.950000,54.366667,61.333333,58.000000,66.266667,73.983333,79.983333,62.533333,70.166667,76.983333,82.416667,4.916326,14.053374
