epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,8.421636,8.421636,0.000000,74.550000,74.766667,0.609251,42.400000,60.616667,68.400000,74.033333,42.400000,50.300000,56.700000,62.666667,60.616667,67.150000,72.616667,77.383333,68.400000,74.550000,79.516667,83.583333,74.033333,79.516667,83.916667,87.383333,4.227033,17.559465,40.833333,59.300000,67.716667,74.016667,40.850000,49.650000,56.533333,62.333333,59.300000,66.683333,71.950000,76.200000,67.716667,74.766667,79.616667,83.150000,74.016667,80.266667,84.450000,87.466667,4.309059,17.428883
2,2.668335,2.668335,0.000000,80.600000,80.433333,0.609046,47.100000,64.900000,74.216667,80.333333,47.100000,55.700000,62.333333,67.683333,64.900000,72.666667,78.766667,83.700000,74.216667,80.600000,85.533333,89.333333,80.333333,85.583333,89.450000,92.266667,4.505203,19.910403,45.516667,64.250000,73.166667,79.533333,45.533333,54.333333,61.366667,67.100000,64.250000,72.166667,78.416667,83.050000,73.166667,80.433333,85.416667,88.950000,79.533333,85.700000,89.433333,91.983333,4.446273,19.714802
3,1.604002,1.604002,0.000000,90.266667,89.916667,0.622595,56.816667,77.983333,86.100000,90.383333,56.816667,65.683333,72.833333,78.583333,77.983333,83.766667,87.600000,90.616667,86.100000,90.266667,92.916667,94.816667,90.383333,93.583333,95.250000,96.400000,2.267367,13.330714,55.483333,76.650000,85.116667,89.500000,55.483333,65.216667,72.933333,78.033333,76.650000,83.350000,87.433333,89.783333,85.116667,89.916667,92.516667,94.116667,89.500000,93.083333,94.733333,95.850000,2.324488,13.304366
4,1.248510,1.248510,0.000000,91.700000,91.583333,0.619295,60.033333,81.116667,88.250000,92.083333,60.033333,69.683333,76.833333,82.116667,81.116667,86.200000,89.483333,91.933333,88.250000,91.700000,93.633333,95.300000,92.083333,94.466667,95.733333,96.700000,1.947813,12.868064,59.550000,80.216667,87.316667,91.550000,59.550000,69.933333,77.583333,82.333333,80.216667,86.083333,89.866667,91.950000,87.316667,91.583333,93.683333,94.883333,91.550000,94.366667,95.616667,96.483333,1.961787,12.525610
5,1.072901,1.072901,0.000000,93.350000,93.333333,0.626344,62.900000,82.383333,90.083333,93.800000,62.900000,72.250000,78.516667,83.316667,82.383333,87.616667,90.750000,92.800000,90.083333,93.350000,95.000000,96.183333,93.800000,96.116667,97.183333,97.883333,1.851418,11.994936,62.233333,81.783333,89.400000,93.016667,62.250000,72.333333,79.083333,83.400000,81.800000,87.716667,91.066667,93.000000,89.400000,93.333333,95.083333,96.200000,93.016667,95.683333,96.933333,97.566667,1.863641,12.006847
6,0.970737,0.970737,0.000000,93.883333,93.416667,0.627884,65.416667,84.000000,90.883333,94.050000,65.416667,75.050000,81.133333,85.366667,84.000000,88.883333,91.783333,93.683333,90.883333,93.883333,95.383333,96.583333,94.050000,96.033333,97.000000,97.800000,1.543338,9.482397,64.366667,82.700000,89.850000,93.633333,64.383333,74.816667,81.216667,85.233333,82.716667,88.316667,91.433333,93.350000,89.850000,93.416667,95.233333,96.333333,93.633333,96.016667,97.083333,97.683333,1.603998,10.023160
7,0.912239,0.912239,0.000000,94.183333,94.166667,0.625193,65.416667,84.216667,91.283333,94.516667,65.416667,75.000000,80.833333,85.300000,84.216667,89.166667,91.883333,93.850000,91.283333,94.183333,95.666667,96.833333,94.516667,96.666667,97.616667,98.333333,1.576530,9.712692,64.800000,83.100000,90.500000,94.300000,64.816667,74.766667,81.416667,85.416667,83.100000,88.916667,91.916667,93.716667,90.500000,94.166667,95.716667,96.683333,94.300000,96.600000,97.616667,98.200000,1.641315,10.721120
8,0.866471,0.866471,0.000000,94.683333,94.650000,0.618763,66.583333,84.783333,91.783333,94.833333,66.583333,76.116667,82.116667,86.300000,84.783333,89.700000,92.400000,94.300000,91.783333,94.683333,96.083333,97.166667,94.833333,96.900000,97.800000,98.383333,1.465198,9.189201,65.183333,84.050000,90.950000,94.666667,65.200000,75.916667,82.233333,86.166667,84.050000,89.650000,92.466667,94.066667,90.950000,94.650000,96.166667,97.050000,94.666667,96.916667,97.866667,98.416667,1.530646,9.879800
9,0.837336,0.837336,0.000000,94.666667,94.450000,0.608039,67.966667,85.316667,91.716667,94.666667,67.966667,77.016667,82.616667,86.466667,85.316667,90.000000,92.550000,94.416667,91.716667,94.666667,96.133333,97.183333,94.666667,96.600000,97.566667,98.250000,1.469148,9.287943,66.633333,84.350000,91.066667,94.766667,66.650000,76.750000,82.550000,86.050000,84.366667,89.450000,92.233333,93.866667,91.066667,94.450000,95.966667,96.966667,94.766667,96.850000,97.833333,98.333333,1.550933,9.986005
10,0.816515,0.816515,0.000000,94.900000,94.816667,0.624980,68.616667,85.666667,92.033333,95.250000,68.616667,77.800000,83.466667,87.166667,85.666667,90.266667,92.833333,94.583333,92.033333,94.900000,96.350000,97.333333,95.250000,97.066667,98.050000,98.566667,1.412108,9.031429,67.000000,85.016667,91.483333,94.866667,67.016667,77.266667,83.100000,86.533333,85.016667,89.850000,92.400000,93.933333,91.483333,94.816667,96.233333,97.166667,94.866667,97.083333,98.016667,98.566667,1.505302,9.784941
11,0.777516,0.777516,0.000000,94.866667,94.916667,0.626711,68.766667,85.683333,92.100000,95.150000,68.766667,77.950000,83.583333,87.333333,85.683333,90.183333,92.866667,94.600000,92.100000,94.866667,96.150000,97.200000,95.150000,96.966667,97.883333,98.450000,1.419412,9.189201,67.700000,85.333333,91.783333,94.900000,67.716667,77.866667,83.416667,86.833333,85.333333,90.266667,92.716667,94.216667,91.783333,94.916667,96.350000,97.233333,94.900000,97.033333,97.950000,98.483333,1.492656,9.706047
12,0.753103,0.753103,0.000000,95.083333,95.083333,0.611093,68.616667,85.716667,92.283333,95.266667,68.616667,77.766667,83.200000,87.050000,85.716667,90.366667,92.833333,94.716667,92.283333,95.083333,96.316667,97.333333,95.266667,97.166667,98.050000,98.600000,1.430006,9.257833,66.983333,85.050000,91.800000,95.033333,67.000000,76.866667,82.633333,86.250000,85.050000,89.850000,92.400000,93.900000,91.800000,95.083333,96.616667,97.366667,95.033333,97.250000,98.200000,98.700000,1.553899,10.499846
