seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
789,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.003873,34.150000,34.166667,25.383333,25.383333,25.383333,25.383333,25.400000,34.150000,43.850000,53.333333,25.400000,34.150000,43.850000,53.333333,25.400000,34.150000,43.850000,53.333333,25.400000,34.150000,43.850000,53.333333,3.901469,12.680113,25.083333,25.083333,25.083333,25.083333,25.083333,34.166667,44.116667,54.283333,25.083333,34.166667,44.116667,54.283333,25.083333,34.166667,44.116667,54.283333,25.083333,34.166667,44.116667,54.283333,3.817320,12.526378
789,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.010257,69.283333,69.316667,25.383333,46.500000,61.566667,66.233333,25.400000,34.150000,43.850000,53.333333,46.516667,54.166667,60.850000,67.133333,61.583333,69.283333,76.250000,81.383333,66.250000,72.866667,79.000000,83.566667,3.901469,12.680113,25.083333,46.516667,61.083333,66.366667,25.083333,34.166667,44.116667,54.283333,46.516667,54.516667,61.950000,69.216667,61.083333,69.316667,76.250000,82.183333,66.366667,73.466667,79.966667,84.683333,3.817320,12.526378
789,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.003750,34.116667,34.116667,25.383333,25.383333,25.383333,25.383333,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,4.029179,13.632961,25.050000,25.050000,25.050000,25.050000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,3.927095,13.273560
789,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.010437,69.800000,70.183333,25.383333,46.416667,62.333333,67.000000,25.400000,34.116667,43.766667,53.250000,46.433333,53.850000,60.300000,66.533333,62.350000,69.800000,76.566667,81.700000,67.016667,73.383333,79.316667,83.883333,4.029179,13.632961,25.050000,46.416667,62.083333,67.366667,25.050000,34.116667,44.033333,54.150000,46.416667,54.266667,61.500000,68.700000,62.083333,70.183333,76.950000,82.866667,67.366667,74.333333,80.683333,85.383333,3.927095,13.273560
789,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.003507,34.116667,34.116667,25.383333,25.383333,25.383333,25.383333,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,4.029179,13.632961,25.050000,25.050000,25.050000,25.050000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,3.927095,13.273560
789,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.010536,69.800000,70.183333,25.383333,46.416667,62.333333,67.000000,25.400000,34.116667,43.766667,53.250000,46.433333,53.850000,60.300000,66.533333,62.350000,69.800000,76.566667,81.700000,67.016667,73.383333,79.316667,83.883333,4.029179,13.632961,25.050000,46.416667,62.083333,67.366667,25.050000,34.116667,44.033333,54.150000,46.416667,54.266667,61.500000,68.700000,62.083333,70.183333,76.950000,82.866667,67.366667,74.333333,80.683333,85.383333,3.927095,13.273560
789,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.003348,34.116667,34.116667,25.383333,25.383333,25.383333,25.383333,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,4.029179,13.632961,25.050000,25.050000,25.050000,25.050000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,3.927095,13.273560
789,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.010218,69.800000,70.183333,25.383333,46.416667,62.333333,67.000000,25.400000,34.116667,43.766667,53.250000,46.433333,53.850000,60.300000,66.533333,62.350000,69.800000,76.566667,81.700000,67.016667,73.383333,79.316667,83.883333,4.029179,13.632961,25.050000,46.416667,62.083333,67.366667,25.050000,34.116667,44.033333,54.150000,46.416667,54.266667,61.500000,68.700000,62.083333,70.183333,76.950000,82.866667,67.366667,74.333333,80.683333,85.383333,3.927095,13.273560
789,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.003343,34.116667,34.116667,25.383333,25.383333,25.383333,25.383333,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,4.029179,13.632961,25.050000,25.050000,25.050000,25.050000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,3.927095,13.273560
789,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.010168,69.800000,70.183333,25.383333,46.416667,62.333333,67.000000,25.400000,34.116667,43.766667,53.250000,46.433333,53.850000,60.300000,66.533333,62.350000,69.800000,76.566667,81.700000,67.016667,73.383333,79.316667,83.883333,4.029179,13.632961,25.050000,46.416667,62.083333,67.366667,25.050000,34.116667,44.033333,54.150000,46.416667,54.266667,61.500000,68.700000,62.083333,70.183333,76.950000,82.866667,67.366667,74.333333,80.683333,85.383333,3.927095,13.273560
789,MAX-SETB,none,100,0.000000,0,0,0,0,0,0.000000,0.003949,34.116667,34.116667,25.383333,25.383333,25.383333,25.383333,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,25.400000,34.116667,43.766667,53.250000,4.029179,13.632961,25.050000,25.050000,25.050000,25.050000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,25.050000,34.116667,44.033333,54.150000,3.927095,13.273560
789,NN-ANGLE,none,100,0.000000,0,0,0,0,0,0.000000,0.010102,69.800000,70.183333,25.383333,46.416667,62.333333,67.000000,25.400000,34.116667,43.766667,53.250000,46.433333,53.850000,60.300000,66.533333,62.350000,69.800000,76.566667,81.700000,67.016667,73.383333,79.316667,83.883333,4.029179,13.632961,25.050000,46.416667,62.083333,67.366667,25.050000,34.116667,44.033333,54.150000,46.416667,54.266667,61.500000,68.700000,62.083333,70.183333,76.950000,82.866667,67.366667,74.333333,80.683333,85.383333,3.927095,13.273560
