epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,2.887849,2.887849,0.000000,88.983333,89.366667,0.457468,47.416667,70.733333,83.050000,90.633333,47.416667,57.266667,64.050000,69.816667,70.750000,79.016667,84.483333,88.783333,83.066667,88.983333,92.566667,95.050000,90.633333,94.300000,96.666667,98.016667,3.364639,16.777853,46.933333,70.283333,82.883333,90.266667,46.950000,56.883333,64.166667,69.383333,70.283333,79.566667,85.183333,89.133333,82.883333,89.366667,92.783333,95.133333,90.266667,94.483333,96.550000,97.666667,3.445296,17.045616
2,1.335367,1.335367,0.000000,93.916667,93.850000,0.464547,58.666667,81.400000,89.833333,93.766667,58.666667,68.933333,74.950000,79.466667,81.416667,87.850000,91.333333,93.433333,89.850000,93.916667,95.933333,97.066667,93.766667,96.233333,97.500000,98.266667,2.316647,13.759869,58.566667,81.216667,89.633333,93.466667,58.583333,68.850000,75.250000,79.600000,81.233333,87.883333,91.266667,93.250000,89.633333,93.850000,95.650000,96.733333,93.466667,96.200000,97.450000,98.166667,2.287331,13.348055
3,1.065402,1.065402,0.000000,93.683333,93.933333,0.470552,58.333333,81.100000,89.683333,93.766667,58.350000,68.916667,75.416667,80.433333,81.116667,87.466667,91.000000,93.216667,89.700000,93.683333,95.683333,96.950000,93.766667,96.133333,97.483333,98.283333,2.091410,12.680368,57.816667,81.366667,89.750000,93.716667,57.833333,68.883333,75.933333,80.700000,81.383333,88.250000,91.550000,93.883333,89.766667,93.933333,95.883333,97.133333,93.716667,96.300000,97.516667,98.283333,2.086796,12.392618
4,0.995184,0.995184,0.000000,94.166667,94.433333,0.463120,59.333333,81.866667,90.216667,94.433333,59.350000,69.866667,75.933333,80.366667,81.883333,88.233333,91.683333,93.850000,90.233333,94.166667,96.050000,97.350000,94.450000,96.616667,97.750000,98.633333,2.168979,12.810142,59.733333,81.816667,89.983333,94.366667,59.733333,69.816667,76.383333,80.533333,81.816667,88.450000,91.933333,94.000000,90.000000,94.433333,96.283333,97.483333,94.366667,96.683333,97.750000,98.550000,2.140694,12.840479
5,0.925130,0.925130,0.000000,94.916667,95.066667,0.466445,60.900000,83.633333,91.700000,95.350000,60.916667,71.733333,77.883333,82.450000,83.650000,89.366667,92.450000,94.483333,91.700000,94.916667,96.500000,97.666667,95.350000,97.133333,98.166667,98.850000,1.936943,11.887923,60.033333,82.533333,91.216667,95.000000,60.050000,70.866667,77.283333,81.716667,82.550000,89.250000,92.316667,94.300000,91.233333,95.066667,96.816667,97.700000,95.000000,97.283333,98.266667,98.783333,1.982101,11.769646
6,0.858933,0.858933,0.000000,95.583333,95.466667,0.455168,62.383333,84.566667,92.450000,95.916667,62.383333,73.116667,78.566667,82.700000,84.583333,90.300000,92.983333,94.833333,92.466667,95.583333,97.083333,98.200000,95.916667,97.466667,98.383333,99.000000,1.931281,11.931019,61.183333,83.766667,91.783333,95.533333,61.183333,71.916667,77.750000,81.883333,83.783333,90.083333,92.950000,94.650000,91.783333,95.466667,97.166667,97.950000,95.533333,97.550000,98.650000,99.100000,2.001554,12.183319
7,0.821914,0.821914,0.000000,95.700000,95.500000,0.463906,62.283333,84.200000,92.283333,95.933333,62.283333,72.916667,78.016667,82.016667,84.216667,90.050000,93.133333,95.016667,92.283333,95.700000,97.116667,98.350000,95.933333,97.716667,98.666667,99.283333,1.952442,11.957485,60.866667,83.633333,91.900000,95.683333,60.883333,71.316667,77.400000,81.300000,83.633333,89.633333,92.700000,94.516667,91.900000,95.500000,97.300000,98.066667,95.683333,97.650000,98.616667,99.050000,2.040662,12.310431
8,0.793782,0.793782,0.000000,95.733333,95.683333,0.458949,62.816667,84.750000,92.583333,96.033333,62.833333,73.683333,78.800000,82.966667,84.766667,90.466667,93.450000,95.366667,92.583333,95.733333,97.366667,98.433333,96.033333,97.716667,98.650000,99.300000,1.826175,11.321124,62.433333,84.283333,92.066667,95.633333,62.433333,72.716667,78.850000,82.633333,84.283333,90.233333,93.000000,94.700000,92.066667,95.683333,97.383333,98.200000,95.633333,97.633333,98.700000,99.216667,1.883747,11.716889
9,0.772906,0.772906,0.000000,95.700000,95.433333,0.464044,64.366667,85.150000,92.816667,96.333333,64.383333,74.950000,79.933333,83.983333,85.166667,90.683333,93.216667,95.116667,92.816667,95.700000,96.950000,98.116667,96.333333,97.766667,98.516667,99.116667,1.733876,10.738309,62.850000,84.050000,92.150000,95.566667,62.866667,73.450000,79.266667,83.266667,84.066667,90.200000,93.000000,94.716667,92.150000,95.433333,96.966667,97.800000,95.566667,97.366667,98.400000,98.983333,1.807499,11.304791
10,0.761290,0.761290,0.000000,96.100000,95.783333,0.466752,63.950000,85.416667,93.066667,96.300000,63.966667,74.683333,80.050000,83.866667,85.433333,90.633333,93.233333,94.950000,93.066667,96.100000,97.366667,98.400000,96.300000,97.800000,98.583333,99.150000,1.687286,10.493997,63.466667,84.050000,92.466667,95.966667,63.483333,74.116667,80.066667,83.933333,84.050000,89.766667,92.800000,94.633333,92.466667,95.783333,97.250000,98.000000,95.966667,97.616667,98.450000,98.883333,1.690765,10.520222
