seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
789,BL-AG,none,0,1.000000,108000,0,0,82096,82096,359.114186,0.346329,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,20,1.000000,108000,0,0,82096,82096,359.114186,0.346996,79.050000,80.066667,48.066667,65.466667,73.533333,78.800000,48.083333,56.600000,63.666667,68.683333,65.483333,72.016667,77.266667,81.466667,73.550000,79.050000,83.083333,86.083333,78.800000,83.233333,86.233333,88.533333,4.229205,20.910049,48.250000,65.283333,74.200000,80.016667,48.250000,57.283333,63.866667,69.366667,65.283333,72.550000,77.933333,82.233333,74.200000,80.066667,83.816667,87.083333,80.033333,84.950000,87.416667,89.933333,4.173918,20.796807,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,40,1.000000,108000,0,0,82096,82096,359.114186,0.346060,72.750000,72.250000,40.416667,57.316667,65.966667,71.183333,40.416667,47.750000,54.433333,60.050000,57.316667,64.683333,70.916667,75.533333,65.983333,72.750000,77.933333,81.766667,71.200000,77.200000,81.616667,84.950000,4.827082,19.086328,39.783333,56.233333,64.900000,71.250000,39.800000,47.783333,54.000000,60.050000,56.250000,64.600000,70.733333,76.150000,64.916667,72.250000,77.616667,82.466667,71.266667,77.633333,81.650000,85.583333,4.954164,19.749997,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,60,1.000000,108000,0,0,82096,82096,359.114186,0.352786,69.266667,69.483333,31.433333,54.100000,62.116667,67.966667,31.433333,37.550000,43.166667,48.200000,54.100000,61.566667,67.550000,72.116667,62.133333,69.266667,74.833333,79.200000,67.983333,74.566667,79.566667,83.500000,6.748484,20.976016,30.066667,53.083333,61.583333,67.500000,30.083333,36.033333,41.583333,46.683333,53.100000,61.183333,67.250000,72.316667,61.600000,69.483333,74.966667,80.016667,67.516667,74.500000,79.316667,83.800000,6.907124,20.897765,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,80,1.000000,108000,0,0,82096,82096,359.114186,0.361941,68.133333,67.966667,24.050000,52.433333,61.066667,66.900000,24.050000,29.166667,33.566667,37.833333,52.433333,59.916667,65.683333,70.416667,61.083333,68.133333,73.516667,77.683333,66.916667,73.483333,78.483333,82.266667,8.806739,22.643851,23.983333,50.800000,60.366667,66.516667,24.000000,28.266667,32.966667,36.850000,50.816667,58.816667,64.900000,70.250000,60.383333,67.966667,73.200000,77.816667,66.533333,73.833333,78.500000,83.083333,8.801650,22.066849,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,100,1.000000,108000,0,0,82096,82096,359.114186,0.369480,67.183333,66.616667,20.083333,50.750000,60.066667,66.266667,20.083333,24.516667,28.316667,32.216667,50.750000,58.033333,63.883333,68.683333,60.066667,67.183333,72.550000,76.600000,66.283333,72.916667,77.683333,81.266667,10.004729,24.157019,20.600000,49.550000,59.116667,65.983333,20.616667,24.350000,28.500000,31.983333,49.566667,56.983333,62.916667,68.316667,59.133333,66.616667,71.550000,76.250000,66.000000,73.000000,77.566667,81.683333,9.845023,23.161296,v4.1,jobs/baseline/bl_ag_eval
789,BL-AW,none,0,1.000000,108000,0,18,82096,82096,360.220059,0.000000,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_aw_blockage_000
789,BL-AW,none,20,1.000000,108000,0,18,82096,82096,357.443660,0.000000,98.333333,98.216667,78.816667,92.816667,96.850000,98.466667,78.816667,86.366667,90.366667,92.916667,92.816667,95.783333,97.383333,98.233333,96.850000,98.333333,99.033333,99.366667,98.466667,99.083333,99.516667,99.750000,0.736445,4.463541,78.650000,91.916667,96.400000,98.066667,78.650000,86.383333,90.200000,93.016667,91.916667,95.533333,97.283333,98.250000,96.400000,98.216667,98.966667,99.383333,98.066667,99.033333,99.433333,99.766667,0.722013,4.338697,v4.1,jobs/baseline/bl_aw_blockage_020
789,BL-AW,none,40,1.000000,108000,0,18,82096,82096,345.017914,0.000000,97.766667,97.916667,77.083333,91.316667,96.266667,98.266667,77.083333,84.366667,88.483333,91.000000,91.316667,94.516667,96.233333,97.383333,96.266667,97.766667,98.600000,99.050000,98.266667,99.050000,99.466667,99.716667,0.948010,5.844324,77.000000,90.766667,95.933333,97.766667,77.000000,84.933333,88.800000,91.950000,90.766667,94.666667,96.733333,97.766667,95.933333,97.916667,98.883333,99.333333,97.766667,98.983333,99.450000,99.716667,0.870602,5.226757,v4.1,jobs/baseline/bl_aw_blockage_040
789,BL-AW,none,60,1.000000,108000,0,18,82096,82096,340.740269,0.000000,97.233333,97.516667,75.333333,90.333333,95.666667,97.883333,75.350000,82.933333,86.966667,89.483333,90.350000,93.516667,95.366667,96.633333,95.666667,97.233333,98.233333,98.733333,97.883333,98.766667,99.250000,99.533333,1.160490,8.012360,75.416667,89.616667,95.033333,97.383333,75.416667,83.333333,87.316667,90.216667,89.616667,93.933333,95.783333,97.116667,95.033333,97.516667,98.433333,98.983333,97.383333,98.816667,99.233333,99.516667,1.140531,8.014901,v4.1,jobs/baseline/bl_aw_blockage_060
