epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.141213,1.141213,0.000000,95.483333,95.766667,15.800935,67.083333,86.400000,92.550000,95.700000,67.083333,76.366667,83.250000,86.633333,86.400000,91.316667,94.150000,95.616667,92.550000,95.483333,97.250000,97.916667,95.700000,97.466667,98.683333,99.100000,1.434193,9.150955,66.716667,86.100000,92.633333,95.650000,66.733333,76.333333,83.166667,87.150000,86.100000,91.383333,94.466667,95.766667,92.633333,95.766667,97.216667,97.950000,95.650000,97.533333,98.450000,98.933333,1.401252,9.031173
2,0.862012,0.862012,0.000000,96.400000,96.483333,16.066497,70.250000,87.433333,93.550000,96.333333,70.250000,78.416667,84.733333,87.700000,87.433333,92.033333,94.716667,95.900000,93.550000,96.400000,97.783333,98.333333,96.333333,98.083333,98.916667,99.266667,1.361764,9.044195,70.300000,87.450000,93.866667,96.416667,70.316667,78.666667,84.166667,87.383333,87.450000,91.900000,94.533333,95.783333,93.866667,96.483333,97.666667,98.300000,96.416667,98.116667,98.733333,99.116667,1.399957,9.099484
3,0.785789,0.785789,0.000000,96.283333,96.450000,16.148777,69.250000,87.200000,93.400000,95.966667,69.250000,77.966667,84.166667,87.800000,87.200000,91.766667,94.650000,96.366667,93.400000,96.283333,97.700000,98.466667,95.966667,97.800000,98.750000,99.166667,1.373596,8.822024,68.683333,87.133333,93.550000,96.433333,68.700000,77.483333,84.050000,87.683333,87.133333,91.816667,94.783333,96.233333,93.550000,96.450000,97.750000,98.466667,96.433333,98.116667,98.833333,99.183333,1.359389,8.449925
4,0.760933,0.760933,0.000000,96.900000,97.066667,15.816504,73.966667,89.733333,94.716667,96.883333,73.966667,82.483333,87.583333,90.233333,89.733333,93.583333,95.716667,97.033333,94.716667,96.900000,98.083333,98.550000,96.883333,98.233333,99.066667,99.400000,1.081750,6.539120,73.583333,90.083333,94.583333,96.916667,73.600000,82.166667,87.416667,90.433333,90.083333,93.933333,96.050000,97.150000,94.583333,97.066667,98.266667,98.733333,96.916667,98.366667,99.016667,99.300000,1.093719,6.159373
5,0.727277,0.727277,0.000000,97.500000,97.316667,15.701389,74.533333,90.633333,95.433333,97.083333,74.533333,83.300000,88.466667,90.950000,90.633333,94.683333,96.566667,97.516667,95.433333,97.500000,98.700000,99.100000,97.083333,98.416667,99.283333,99.533333,1.038240,6.083363,75.116667,90.616667,95.266667,97.350000,75.133333,83.716667,88.133333,90.816667,90.616667,94.533333,96.483333,97.466667,95.266667,97.316667,98.450000,98.850000,97.350000,98.550000,99.083333,99.283333,1.034715,5.954215
6,0.704982,0.704982,0.000000,97.283333,97.300000,16.318781,74.883333,89.983333,95.116667,97.266667,74.883333,83.583333,88.783333,91.316667,89.983333,93.900000,96.166667,97.316667,95.116667,97.283333,98.566667,99.050000,97.266667,98.500000,99.266667,99.533333,0.953181,5.541250,74.600000,90.216667,94.850000,97.116667,74.616667,83.050000,87.783333,90.766667,90.216667,94.200000,96.183333,97.150000,94.850000,97.300000,98.350000,98.833333,97.116667,98.716667,99.250000,99.450000,1.006675,5.902353
7,0.700672,0.700672,0.000000,97.216667,97.566667,16.838794,74.800000,90.466667,95.100000,97.133333,74.800000,83.400000,88.150000,90.650000,90.466667,94.350000,96.666667,97.600000,95.100000,97.216667,98.550000,98.966667,97.133333,98.366667,99.350000,99.583333,1.008522,6.201658,75.333333,90.500000,95.333333,97.183333,75.333333,83.700000,88.016667,90.850000,90.500000,94.533333,96.466667,97.533333,95.333333,97.566667,98.416667,98.850000,97.183333,98.583333,99.133333,99.333333,1.018145,6.125768
8,0.681721,0.681721,0.000000,97.350000,97.733333,16.993098,75.550000,90.566667,95.300000,97.333333,75.550000,83.466667,88.483333,91.100000,90.566667,94.533333,96.666667,97.616667,95.300000,97.350000,98.650000,99.033333,97.333333,98.600000,99.350000,99.666667,1.002625,6.073622,76.033333,90.983333,95.516667,97.283333,76.033333,83.966667,88.483333,91.350000,90.983333,94.966667,96.766667,97.716667,95.516667,97.733333,98.566667,99.016667,97.283333,98.700000,99.250000,99.466667,0.984583,5.696154
9,0.663112,0.663112,0.000000,96.800000,97.133333,17.114887,73.883333,89.633333,94.816667,97.066667,73.883333,82.500000,87.916667,90.550000,89.633333,93.633333,96.150000,97.316667,94.816667,96.800000,98.283333,98.900000,97.066667,98.266667,99.133333,99.483333,1.021045,6.201658,74.133333,89.816667,94.750000,97.083333,74.150000,82.850000,87.733333,90.883333,89.816667,93.950000,96.116667,97.216667,94.750000,97.133333,98.250000,98.666667,97.083333,98.366667,99.016667,99.300000,1.017670,5.940144
10,0.657541,0.657541,0.000000,97.600000,97.566667,16.702951,76.933333,91.133333,95.783333,97.450000,76.933333,84.883333,89.416667,91.650000,91.133333,94.850000,96.916667,97.916667,95.783333,97.600000,98.533333,99.050000,97.450000,98.550000,99.233333,99.550000,0.933533,5.552868,77.116667,91.633333,95.516667,97.400000,77.133333,84.683333,88.933333,91.516667,91.633333,95.000000,96.700000,97.650000,95.516667,97.566667,98.533333,98.983333,97.400000,98.750000,99.283333,99.483333,0.952585,5.544096
