seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
123,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.016126,33.766667,33.316667,24.816667,24.816667,24.816667,24.816667,24.816667,33.766667,42.916667,53.316667,24.816667,33.766667,42.916667,53.316667,24.816667,33.766667,42.916667,53.316667,24.816667,33.766667,42.916667,53.316667,3.851120,12.538861,24.933333,24.933333,24.933333,24.933333,24.933333,33.316667,43.666667,53.333333,24.933333,33.316667,43.666667,53.333333,24.933333,33.316667,43.666667,53.333333,24.933333,33.316667,43.666667,53.333333,3.916858,12.725558
123,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.018007,69.033333,69.350000,24.816667,42.483333,61.600000,66.200000,24.816667,33.766667,42.916667,53.316667,42.483333,50.783333,59.250000,67.466667,61.600000,69.033333,76.216667,81.666667,66.200000,72.866667,79.216667,83.966667,3.851120,12.538861,24.933333,42.550000,61.666667,66.383333,24.933333,33.316667,43.666667,53.333333,42.550000,50.516667,59.350000,66.750000,61.666667,69.350000,76.616667,81.966667,66.383333,73.166667,79.666667,84.316667,3.916858,12.725558
123,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.004788,33.200000,32.816667,24.533333,24.533333,24.533333,24.533333,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,4.092084,13.320902,24.650000,24.650000,24.650000,24.650000,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,4.167863,13.621478
123,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.014554,66.083333,66.233333,24.533333,40.283333,59.416667,64.983333,24.533333,33.200000,42.200000,52.166667,40.283333,47.800000,55.533333,63.466667,59.416667,66.083333,72.583333,77.766667,64.983333,71.316667,77.450000,82.216667,4.092084,13.320902,24.650000,40.083333,59.216667,64.833333,24.650000,32.816667,42.816667,52.133333,40.083333,47.366667,55.266667,62.433333,59.216667,66.233333,72.600000,77.700000,64.833333,71.283333,77.450000,82.000000,4.167863,13.621478
123,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.005740,33.200000,32.816667,24.533333,24.533333,24.533333,24.533333,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,4.092084,13.320902,24.650000,24.650000,24.650000,24.650000,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,4.167863,13.621478
123,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.013014,66.083333,66.233333,24.533333,40.283333,59.416667,64.983333,24.533333,33.200000,42.200000,52.166667,40.283333,47.800000,55.533333,63.466667,59.416667,66.083333,72.583333,77.766667,64.983333,71.316667,77.450000,82.216667,4.092084,13.320902,24.650000,40.083333,59.216667,64.833333,24.650000,32.816667,42.816667,52.133333,40.083333,47.366667,55.266667,62.433333,59.216667,66.233333,72.600000,77.700000,64.833333,71.283333,77.450000,82.000000,4.167863,13.621478
123,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.005038,33.200000,32.816667,24.533333,24.533333,24.533333,24.533333,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,4.092084,13.320902,24.650000,24.650000,24.650000,24.650000,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,4.167863,13.621478
123,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.012873,66.083333,66.233333,24.533333,40.283333,59.416667,64.983333,24.533333,33.200000,42.200000,52.166667,40.283333,47.800000,55.533333,63.466667,59.416667,66.083333,72.583333,77.766667,64.983333,71.316667,77.450000,82.216667,4.092084,13.320902,24.650000,40.083333,59.216667,64.833333,24.650000,32.816667,42.816667,52.133333,40.083333,47.366667,55.266667,62.433333,59.216667,66.233333,72.600000,77.700000,64.833333,71.283333,77.450000,82.000000,4.167863,13.621478
123,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.004912,33.200000,32.816667,24.533333,24.533333,24.533333,24.533333,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,24.533333,33.200000,42.200000,52.166667,4.092084,13.320902,24.650000,24.650000,24.650000,24.650000,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,24.650000,32.816667,42.816667,52.133333,4.167863,13.621478
123,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.013362,66.083333,66.233333,24.533333,40.283333,59.416667,64.983333,24.533333,33.200000,42.200000,52.166667,40.283333,47.800000,55.533333,63.466667,59.416667,66.083333,72.583333,77.766667,64.983333,71.316667,77.450000,82.216667,4.092084,13.320902,24.650000,40.083333,59.216667,64.833333,24.650000,32.816667,42.816667,52.133333,40.083333,47.366667,55.266667,62.433333,59.216667,66.233333,72.600000,77.700000,64.833333,71.283333,77.450000,82.000000,4.167863,13.621478
