epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.228013,1.228013,0.000000,95.766667,96.350000,17.008479,64.266667,85.533333,93.066667,96.233333,64.266667,73.666667,80.033333,83.583333,85.533333,90.133333,93.716667,95.400000,93.066667,95.766667,97.616667,98.350000,96.233333,97.850000,98.916667,99.266667,1.696463,10.550418,64.483333,85.783333,93.516667,96.266667,64.500000,73.500000,80.133333,84.316667,85.783333,90.816667,93.750000,95.233333,93.516667,96.350000,97.700000,98.316667,96.266667,98.000000,98.800000,99.250000,1.692668,10.984604
2,0.915943,0.915943,0.000000,96.566667,97.000000,16.783914,68.250000,87.550000,94.083333,96.633333,68.250000,77.366667,82.883333,86.233333,87.550000,91.600000,94.550000,96.166667,94.083333,96.566667,98.033333,98.716667,96.633333,98.100000,98.950000,99.333333,1.440086,9.912917,69.300000,87.550000,94.283333,97.066667,69.316667,77.883333,83.250000,86.466667,87.566667,92.366667,94.866667,96.083333,94.283333,97.000000,98.216667,98.800000,97.066667,98.533333,99.100000,99.433333,1.476685,10.070374
3,0.841120,0.841120,0.000000,95.350000,95.800000,16.384767,65.516667,85.500000,92.450000,95.666667,65.516667,74.083333,79.750000,83.416667,85.500000,90.100000,93.166667,94.966667,92.450000,95.350000,97.116667,98.050000,95.666667,97.450000,98.550000,99.083333,1.744380,11.152968,65.666667,85.966667,92.800000,96.016667,65.683333,74.300000,80.233333,83.866667,85.966667,90.683333,93.283333,95.016667,92.800000,95.800000,97.166667,97.950000,96.016667,97.750000,98.550000,99.000000,1.730702,11.414362
4,0.804433,0.804433,0.000000,96.666667,97.050000,15.715200,71.633333,88.733333,94.366667,96.866667,71.633333,80.233333,85.233333,87.866667,88.733333,92.366667,95.000000,96.516667,94.366667,96.666667,97.950000,98.700000,96.866667,98.166667,98.916667,99.316667,1.247368,8.346480,71.266667,88.716667,94.766667,97.150000,71.283333,80.150000,85.166667,88.400000,88.716667,92.866667,95.250000,96.550000,94.766667,97.050000,98.383333,98.933333,97.150000,98.516667,99.200000,99.416667,1.290568,8.542995
5,0.774537,0.774537,0.000000,97.000000,97.416667,15.687534,70.333333,88.716667,94.750000,97.066667,70.333333,79.350000,84.650000,87.633333,88.716667,92.683333,95.466667,96.816667,94.750000,97.000000,98.333333,99.033333,97.066667,98.433333,99.300000,99.583333,1.323992,9.402219,71.400000,89.050000,95.150000,97.116667,71.416667,79.883333,84.900000,87.800000,89.050000,93.333333,95.433333,96.616667,95.150000,97.416667,98.500000,99.000000,97.116667,98.666667,99.183333,99.516667,1.340078,9.497257
6,0.744941,0.744941,0.000000,97.033333,97.266667,15.639210,71.833333,89.066667,95.000000,97.333333,71.833333,80.616667,85.616667,88.566667,89.066667,92.816667,95.250000,96.666667,95.000000,97.033333,98.266667,98.916667,97.333333,98.566667,99.266667,99.583333,1.223005,8.108430,72.350000,89.633333,95.166667,97.200000,72.350000,80.766667,85.683333,88.650000,89.633333,93.700000,95.916667,96.983333,95.166667,97.266667,98.316667,98.800000,97.200000,98.583333,99.150000,99.466667,1.230989,8.357593
7,0.734569,0.734569,0.000000,97.350000,97.500000,15.991205,72.533333,89.716667,95.100000,97.416667,72.533333,81.450000,86.133333,88.933333,89.716667,93.233333,95.700000,97.000000,95.100000,97.350000,98.550000,99.133333,97.416667,98.716667,99.416667,99.700000,1.115490,7.284991,72.533333,89.500000,95.300000,97.450000,72.550000,80.983333,86.116667,89.250000,89.500000,93.533333,95.833333,96.900000,95.300000,97.500000,98.550000,99.033333,97.450000,98.766667,99.350000,99.533333,1.164146,7.385262
8,0.718587,0.718587,0.000000,97.533333,97.566667,15.710173,71.333333,90.033333,95.450000,97.483333,71.333333,80.033333,84.933333,87.766667,90.033333,93.650000,96.033333,97.283333,95.450000,97.533333,98.666667,99.250000,97.483333,98.683333,99.316667,99.633333,1.279199,8.787632,72.566667,90.050000,95.500000,97.583333,72.583333,80.783333,85.316667,88.216667,90.050000,93.850000,96.033333,97.200000,95.500000,97.566667,98.583333,99.050000,97.583333,98.883333,99.333333,99.566667,1.295521,8.992149
9,0.710374,0.710374,0.000000,96.700000,96.816667,15.947842,68.316667,86.866667,94.316667,97.100000,68.316667,77.783333,83.566667,86.750000,86.866667,91.300000,94.416667,96.016667,94.316667,96.700000,98.200000,98.750000,97.100000,98.533333,99.350000,99.600000,1.322009,8.698815,70.133333,87.916667,94.266667,96.916667,70.133333,78.516667,83.966667,87.316667,87.916667,92.266667,94.850000,96.283333,94.266667,96.816667,97.966667,98.616667,96.916667,98.533333,99.083333,99.333333,1.365618,9.166290
10,0.698556,0.698556,0.000000,97.566667,97.466667,15.616667,74.016667,90.400000,95.566667,97.583333,74.016667,82.266667,86.983333,89.400000,90.400000,93.750000,95.983333,97.283333,95.566667,97.566667,98.650000,99.133333,97.583333,98.783333,99.366667,99.583333,1.112404,7.381727,74.400000,90.200000,95.450000,97.533333,74.416667,82.300000,87.033333,89.766667,90.200000,93.900000,96.066667,97.000000,95.450000,97.466667,98.566667,99.033333,97.533333,98.716667,99.266667,99.533333,1.107601,7.103270
11,0.692614,0.692614,0.000000,97.450000,97.516667,15.678114,73.600000,90.050000,95.583333,97.483333,73.600000,82.033333,86.733333,89.283333,90.050000,93.566667,95.933333,97.283333,95.583333,97.450000,98.500000,98.983333,97.483333,98.633333,99.350000,99.600000,1.116813,7.284991,73.900000,90.000000,95.500000,97.366667,73.916667,82.200000,86.883333,89.783333,90.000000,94.016667,95.983333,97.133333,95.500000,97.516667,98.483333,98.966667,97.366667,98.700000,99.183333,99.466667,1.149689,7.385262
12,0.681373,0.681373,0.000000,97.100000,97.250000,16.430492,71.100000,89.016667,94.966667,97.466667,71.100000,79.366667,84.600000,87.516667,89.016667,92.433333,95.016667,96.450000,94.966667,97.100000,98.333333,98.950000,97.466667,98.550000,99.200000,99.533333,1.294669,8.900739,72.083333,89.166667,94.966667,97.250000,72.100000,80.250000,84.833333,87.883333,89.183333,93.116667,95.283333,96.583333,94.966667,97.250000,98.366667,98.900000,97.250000,98.533333,99.200000,99.450000,1.319674,8.926289
13,0.682504,0.682504,0.000000,97.666667,97.716667,15.673862,74.550000,90.850000,95.783333,97.500000,74.550000,82.583333,87.183333,89.583333,90.850000,94.216667,96.416667,97.500000,95.783333,97.666667,98.683333,99.216667,97.500000,98.733333,99.333333,99.633333,1.046292,6.976524,75.150000,90.600000,95.850000,97.616667,75.166667,82.716667,87.366667,90.200000,90.600000,94.200000,96.233333,97.316667,95.850000,97.716667,98.733333,99.133333,97.616667,98.916667,99.433333,99.600000,1.068839,6.557000
