seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
789,FT,freeze_cnn,20,1.000000,108000,1,1,82096,77312,45.638862,0.000000,98.166667,98.283333,78.400000,92.366667,96.233333,97.733333,78.416667,86.966667,90.766667,92.716667,92.366667,95.850000,97.516667,98.250000,96.233333,98.166667,98.933333,99.200000,97.733333,98.883333,99.333333,99.516667,0.838153,4.908800,77.700000,92.066667,96.150000,97.900000,77.716667,86.500000,90.533333,92.866667,92.066667,95.950000,97.600000,98.400000,96.150000,98.283333,99.100000,99.416667,97.900000,99.133333,99.533333,99.733333,0.856350,4.743688
789,FT,freeze_cnn,20,1.000000,108000,2,1,82096,77312,45.638862,0.000000,98.166667,98.283333,78.400000,92.366667,96.233333,97.733333,78.416667,86.966667,90.766667,92.716667,92.366667,95.850000,97.516667,98.250000,96.233333,98.166667,98.933333,99.200000,97.733333,98.883333,99.333333,99.516667,0.838153,4.908800,77.700000,92.066667,96.150000,97.900000,77.716667,86.500000,90.533333,92.866667,92.066667,95.950000,97.600000,98.400000,96.150000,98.283333,99.100000,99.416667,97.900000,99.133333,99.533333,99.733333,0.856350,4.743688
789,FT,freeze_cnn,20,1.000000,108000,3,3,82096,77312,45.638862,0.000000,98.300000,98.433333,79.050000,92.716667,96.566667,98.216667,79.066667,87.716667,91.716667,93.750000,92.716667,96.216667,97.683333,98.383333,96.566667,98.300000,99.050000,99.266667,98.216667,99.083333,99.466667,99.616667,0.696303,4.067051,78.983333,92.500000,96.366667,98.116667,79.000000,87.533333,91.466667,93.716667,92.500000,96.150000,97.733333,98.600000,96.366667,98.433333,99.116667,99.416667,98.116667,99.266667,99.600000,99.733333,0.719871,3.965049
789,FT,freeze_cnn,20,1.000000,108000,5,4,82096,77312,45.638862,0.000000,98.483333,98.416667,79.650000,93.000000,96.816667,98.466667,79.666667,87.900000,91.650000,93.566667,93.000000,96.400000,97.816667,98.483333,96.816667,98.483333,99.133333,99.333333,98.466667,99.216667,99.566667,99.666667,0.719655,4.207917,79.383333,92.650000,96.650000,98.033333,79.400000,87.966667,91.583333,93.633333,92.650000,96.466667,97.866667,98.583333,96.650000,98.416667,99.000000,99.316667,98.033333,99.283333,99.566667,99.700000,0.724017,3.999723
789,FT,freeze_cnn,20,1.000000,108000,8,4,82096,77312,45.638862,0.000000,98.483333,98.416667,79.650000,93.000000,96.816667,98.466667,79.666667,87.900000,91.650000,93.566667,93.000000,96.400000,97.816667,98.483333,96.816667,98.483333,99.133333,99.333333,98.466667,99.216667,99.566667,99.666667,0.719655,4.207917,79.383333,92.650000,96.650000,98.033333,79.400000,87.966667,91.583333,93.633333,92.650000,96.466667,97.866667,98.583333,96.650000,98.416667,99.000000,99.316667,98.033333,99.283333,99.566667,99.700000,0.724017,3.999723
789,FT,freeze_cnn,20,1.000000,108000,10,4,82096,77312,45.638862,0.000000,98.483333,98.416667,79.650000,93.000000,96.816667,98.466667,79.666667,87.900000,91.650000,93.566667,93.000000,96.400000,97.816667,98.483333,96.816667,98.483333,99.133333,99.333333,98.466667,99.216667,99.566667,99.666667,0.719655,4.207917,79.383333,92.650000,96.650000,98.033333,79.400000,87.966667,91.583333,93.633333,92.650000,96.466667,97.866667,98.583333,96.650000,98.416667,99.000000,99.316667,98.033333,99.283333,99.566667,99.700000,0.724017,3.999723
789,FT,freeze_cnn,20,1.000000,108000,12,4,82096,77312,45.638862,0.000000,98.483333,98.416667,79.650000,93.000000,96.816667,98.466667,79.666667,87.900000,91.650000,93.566667,93.000000,96.400000,97.816667,98.483333,96.816667,98.483333,99.133333,99.333333,98.466667,99.216667,99.566667,99.666667,0.719655,4.207917,79.383333,92.650000,96.650000,98.033333,79.400000,87.966667,91.583333,93.633333,92.650000,96.466667,97.866667,98.583333,96.650000,98.416667,99.000000,99.316667,98.033333,99.283333,99.566667,99.700000,0.724017,3.999723
