seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
123,FT,freeze_cnn,60,1.000000,108000,1,1,82096,77312,46.900984,0.000000,96.116667,96.283333,73.183333,87.866667,93.733333,96.250000,73.183333,81.316667,86.600000,89.216667,87.866667,92.133333,94.816667,96.016667,93.733333,96.116667,97.583333,98.233333,96.250000,97.816667,98.683333,99.083333,1.171638,7.535357,72.633333,88.850000,93.916667,96.466667,72.650000,81.116667,86.283333,89.033333,88.850000,92.433333,94.683333,95.900000,93.916667,96.283333,97.516667,98.150000,96.466667,97.916667,98.566667,98.983333,1.268397,8.506359
123,FT,freeze_cnn,60,1.000000,108000,2,2,82096,77312,46.900984,0.000000,96.800000,96.583333,74.333333,89.016667,94.466667,96.850000,74.333333,82.566667,87.833333,90.300000,89.016667,93.033333,95.583333,96.566667,94.466667,96.800000,98.016667,98.566667,96.850000,98.316667,99.033333,99.350000,1.038290,6.571170,73.816667,89.266667,94.533333,96.783333,73.833333,81.916667,87.066667,89.633333,89.266667,92.983333,95.216667,96.333333,94.533333,96.583333,97.800000,98.433333,96.783333,98.183333,98.650000,99.100000,1.188176,7.831919
123,FT,freeze_cnn,60,1.000000,108000,3,3,82096,77312,46.900984,0.000000,97.000000,96.616667,74.550000,89.633333,94.983333,97.000000,74.550000,82.583333,87.900000,90.450000,89.633333,93.550000,95.783333,96.916667,94.983333,97.000000,98.233333,98.933333,97.000000,98.400000,99.083333,99.483333,1.046470,6.894731,74.666667,89.816667,94.416667,96.750000,74.683333,82.133333,86.866667,89.316667,89.816667,93.300000,95.583333,96.633333,94.416667,96.616667,97.900000,98.416667,96.750000,98.216667,98.800000,99.216667,1.229515,8.256211
123,FT,freeze_cnn,60,1.000000,108000,5,5,82096,77312,46.900984,0.000000,97.066667,96.700000,75.850000,90.033333,94.933333,97.066667,75.850000,83.800000,88.516667,90.950000,90.033333,93.883333,96.150000,97.183333,94.933333,97.066667,98.283333,98.750000,97.066667,98.383333,99.050000,99.383333,1.009947,6.397969,75.716667,90.300000,94.566667,96.766667,75.733333,83.250000,87.666667,90.166667,90.300000,93.766667,95.900000,96.966667,94.566667,96.700000,97.866667,98.466667,96.766667,98.116667,98.783333,99.200000,1.129596,7.536227
123,FT,freeze_cnn,60,1.000000,108000,8,8,82096,77312,46.900984,0.000000,97.233333,97.033333,76.183333,90.100000,95.066667,97.266667,76.183333,84.283333,89.000000,91.200000,90.100000,93.916667,96.066667,97.116667,95.066667,97.233333,98.333333,98.866667,97.266667,98.533333,99.200000,99.450000,0.939081,6.079840,76.233333,90.633333,94.883333,96.866667,76.250000,83.950000,88.400000,90.933333,90.633333,94.000000,96.150000,97.050000,94.883333,97.033333,98.083333,98.650000,96.866667,98.316667,98.883333,99.316667,1.023064,6.606713
123,FT,freeze_cnn,60,1.000000,108000,10,10,82096,77312,46.900984,0.000000,97.516667,97.016667,76.650000,90.383333,95.616667,97.366667,76.650000,84.350000,89.066667,91.283333,90.383333,94.133333,96.200000,97.150000,95.616667,97.516667,98.466667,98.916667,97.366667,98.666667,99.183333,99.466667,0.935233,6.052575,75.883333,90.716667,94.983333,97.050000,75.900000,83.450000,87.966667,90.416667,90.716667,93.950000,96.183333,97.150000,94.983333,97.016667,98.166667,98.616667,97.050000,98.466667,98.950000,99.316667,1.066952,6.926564
123,FT,freeze_cnn,60,1.000000,108000,12,10,82096,77312,46.900984,0.000000,97.516667,97.016667,76.650000,90.383333,95.616667,97.366667,76.650000,84.350000,89.066667,91.283333,90.383333,94.133333,96.200000,97.150000,95.616667,97.516667,98.466667,98.916667,97.366667,98.666667,99.183333,99.466667,0.935233,6.052575,75.883333,90.716667,94.983333,97.050000,75.900000,83.450000,87.966667,90.416667,90.716667,93.950000,96.183333,97.150000,94.983333,97.016667,98.166667,98.616667,97.050000,98.466667,98.950000,99.316667,1.066952,6.926564
