epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.329751,1.329751,0.000000,91.750000,92.016667,2.034071,65.050000,82.133333,88.583333,93.233333,65.050000,73.083333,78.350000,82.000000,82.133333,86.733333,89.383333,91.433333,88.583333,91.750000,93.600000,95.000000,93.233333,95.450000,96.466667,97.250000,2.172160,14.409639,64.500000,81.783333,89.133333,93.383333,64.500000,73.083333,78.000000,81.433333,81.783333,86.366667,89.083333,91.250000,89.133333,92.016667,93.633333,95.000000,93.383333,95.266667,96.400000,97.116667,2.209900,15.226329
2,0.996948,0.996948,0.000000,92.533333,92.850000,2.046424,66.133333,82.816667,89.316667,93.350000,66.133333,73.866667,78.816667,82.466667,82.816667,87.350000,89.950000,92.016667,89.316667,92.533333,94.316667,95.600000,93.350000,95.683333,96.800000,97.566667,2.095076,14.284645,67.000000,83.000000,89.966667,94.166667,67.000000,74.916667,79.383333,82.550000,83.000000,87.383333,90.166667,92.066667,89.966667,92.850000,94.466667,95.700000,94.166667,96.066667,97.100000,97.800000,2.100656,15.121838
3,0.944095,0.944095,0.000000,93.733333,93.350000,2.057878,66.683333,83.566667,90.800000,94.733333,66.683333,74.733333,79.833333,83.650000,83.566667,87.816667,90.383333,92.500000,90.800000,93.733333,95.433333,96.450000,94.733333,96.700000,97.666667,98.150000,1.908034,12.965424,67.116667,83.533333,90.650000,94.916667,67.116667,75.483333,79.983333,83.283333,83.533333,87.966667,90.683333,92.466667,90.650000,93.350000,95.066667,96.166667,94.916667,96.616667,97.716667,98.300000,1.925640,13.536900
4,0.922315,0.922315,0.000000,94.366667,93.750000,2.080319,67.266667,84.283333,91.566667,95.083333,67.266667,75.083333,80.050000,83.750000,84.283333,88.316667,90.816667,92.866667,91.566667,94.366667,95.966667,96.833333,95.083333,96.983333,97.900000,98.283333,1.896482,13.023481,67.933333,83.783333,91.083333,95.233333,67.933333,76.150000,80.416667,83.616667,83.783333,88.300000,91.066667,92.816667,91.083333,93.750000,95.366667,96.450000,95.233333,96.950000,97.916667,98.483333,1.900306,13.768999
5,0.896851,0.896851,0.000000,94.316667,93.883333,1.968428,68.400000,84.183333,91.333333,95.200000,68.400000,76.016667,80.900000,84.333333,84.183333,88.650000,91.150000,93.150000,91.333333,94.316667,95.833333,96.883333,95.200000,97.166667,98.033333,98.516667,1.836920,12.700710,68.683333,84.350000,91.116667,95.283333,68.683333,76.833333,81.300000,84.333333,84.350000,88.766667,91.350000,93.116667,91.116667,93.883333,95.583333,96.700000,95.283333,96.916667,97.966667,98.483333,1.841513,13.515285
6,0.882510,0.882510,0.000000,93.800000,94.083333,2.001719,65.750000,82.650000,90.550000,95.033333,65.750000,73.200000,78.400000,81.900000,82.650000,87.300000,90.366667,92.666667,90.550000,93.800000,95.716667,96.950000,95.033333,97.233333,98.050000,98.666667,2.204360,15.005386,65.583333,83.033333,91.016667,95.333333,65.583333,73.383333,77.866667,80.916667,83.033333,87.866667,90.600000,92.483333,91.016667,94.083333,95.933333,97.066667,95.333333,97.283333,98.266667,98.833333,2.337398,16.033803
7,0.872517,0.872517,0.000000,95.400000,95.383333,1.977784,68.950000,85.516667,92.516667,95.716667,68.950000,76.716667,81.816667,85.566667,85.516667,90.050000,92.483333,94.416667,92.516667,95.400000,96.850000,97.666667,95.716667,97.516667,98.316667,98.766667,1.613716,11.128703,68.950000,85.983333,93.083333,96.050000,68.950000,77.133333,81.966667,85.300000,85.983333,90.300000,92.733333,94.400000,93.083333,95.383333,96.750000,97.650000,96.050000,97.616667,98.450000,98.850000,1.625585,10.997489
8,0.839227,0.839227,0.000000,95.533333,95.383333,2.032188,68.983333,86.433333,92.816667,96.083333,68.983333,76.883333,82.000000,85.850000,86.433333,90.650000,93.100000,94.850000,92.816667,95.533333,97.050000,97.733333,96.083333,97.766667,98.383333,98.783333,1.544624,10.603855,68.933333,86.233333,92.950000,96.016667,68.933333,77.483333,82.066667,85.433333,86.233333,90.483333,93.016667,94.600000,92.950000,95.383333,96.750000,97.666667,96.016667,97.700000,98.566667,98.950000,1.571657,10.424973
9,0.823091,0.823091,0.000000,95.916667,96.100000,2.024700,69.216667,86.900000,93.400000,96.283333,69.216667,77.100000,82.200000,86.150000,86.900000,91.000000,93.550000,95.266667,93.400000,95.916667,97.183333,97.966667,96.283333,98.083333,98.700000,99.100000,1.554665,11.041101,69.816667,87.416667,93.650000,96.300000,69.816667,78.183333,82.950000,86.066667,87.416667,91.683333,94.050000,95.466667,93.650000,96.100000,97.350000,98.133333,96.300000,97.933333,98.616667,98.983333,1.522564,10.353574
10,0.804642,0.804642,0.000000,95.816667,95.733333,1.896197,69.983333,86.850000,93.316667,96.233333,69.983333,77.766667,82.666667,86.516667,86.850000,91.050000,93.350000,95.100000,93.316667,95.816667,97.166667,98.066667,96.233333,97.966667,98.616667,98.966667,1.485196,10.466130,69.616667,87.083333,93.233333,96.266667,69.616667,78.283333,82.983333,86.233333,87.083333,91.366667,93.716667,95.483333,93.233333,95.733333,97.050000,97.783333,96.266667,97.766667,98.516667,98.883333,1.471287,9.656822
11,0.818776,0.818776,0.000000,95.116667,95.716667,1.916830,67.766667,85.450000,92.183333,95.450000,67.766667,76.166667,81.733333,85.683333,85.450000,89.833333,92.550000,94.650000,92.183333,95.116667,96.716667,97.650000,95.450000,97.500000,98.350000,98.983333,1.607151,11.183701,67.816667,85.750000,92.633333,95.650000,67.816667,76.716667,81.716667,85.233333,85.750000,90.583333,93.266667,94.983333,92.633333,95.716667,97.083333,97.950000,95.650000,97.583333,98.350000,98.933333,1.647406,11.377365
12,0.813710,0.813710,0.000000,96.100000,96.083333,1.995842,70.733333,87.316667,93.516667,96.166667,70.733333,78.633333,83.633333,87.266667,87.316667,91.400000,93.850000,95.466667,93.516667,96.100000,97.383333,98.116667,96.166667,97.983333,98.433333,98.883333,1.410603,10.014565,70.566667,87.983333,93.666667,96.283333,70.566667,79.016667,83.566667,86.816667,87.983333,92.066667,94.316667,95.700000,93.666667,96.083333,97.466667,98.116667,96.283333,97.983333,98.633333,99.016667,1.400415,8.806433
