epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.064719,1.064719,0.000000,96.066667,95.583333,15.896924,68.533333,86.466667,92.983333,95.933333,68.533333,78.233333,84.066667,87.716667,86.466667,91.766667,94.350000,95.833333,92.983333,96.066667,97.650000,98.433333,95.933333,98.050000,98.866667,99.316667,1.323377,7.803068,68.266667,86.516667,92.500000,95.366667,68.266667,77.866667,84.050000,88.000000,86.516667,91.600000,94.183333,95.666667,92.500000,95.583333,96.916667,97.900000,95.366667,97.550000,98.450000,98.866667,1.321355,8.309790
2,0.784331,0.784331,0.000000,97.233333,96.900000,16.634653,73.916667,89.383333,94.783333,97.083333,73.916667,83.550000,88.400000,91.250000,89.383333,93.983333,96.233333,97.750000,94.783333,97.233333,98.416667,99.100000,97.083333,98.600000,99.266667,99.583333,0.952154,5.680559,73.766667,89.733333,94.166667,96.566667,73.766667,82.883333,88.233333,91.466667,89.733333,94.150000,96.283333,97.316667,94.166667,96.900000,98.216667,98.966667,96.566667,98.216667,99.000000,99.283333,0.965001,5.483709
3,0.713169,0.713169,0.000000,98.083333,97.466667,15.895980,74.850000,90.633333,95.716667,97.550000,74.850000,84.066667,88.733333,91.300000,90.633333,94.750000,96.716667,97.800000,95.716667,98.083333,98.966667,99.333333,97.550000,99.116667,99.650000,99.750000,0.920019,5.682167,74.400000,90.366667,95.133333,97.066667,74.400000,83.633333,88.716667,91.516667,90.366667,94.816667,96.750000,97.716667,95.133333,97.466667,98.550000,99.033333,97.066667,98.400000,99.066667,99.350000,0.982102,5.471769
4,0.684517,0.684517,0.000000,97.983333,97.433333,16.127781,75.533333,91.183333,95.666667,97.516667,75.533333,84.516667,89.200000,92.033333,91.183333,95.066667,96.916667,98.066667,95.666667,97.983333,98.950000,99.266667,97.516667,98.950000,99.500000,99.750000,0.834768,5.103469,76.383333,90.900000,95.050000,97.050000,76.383333,85.033333,89.466667,92.100000,90.900000,94.966667,96.783333,97.633333,95.050000,97.433333,98.566667,98.983333,97.050000,98.366667,99.050000,99.283333,0.882019,5.426270
5,0.661113,0.661113,0.000000,98.033333,97.466667,15.978172,75.450000,90.350000,95.616667,97.783333,75.450000,84.066667,88.733333,91.383333,90.350000,94.600000,96.616667,97.750000,95.616667,98.033333,98.783333,99.200000,97.783333,99.050000,99.516667,99.683333,0.889113,5.612947,75.083333,90.583333,95.033333,97.316667,75.083333,84.333333,89.250000,91.983333,90.583333,94.800000,96.733333,97.633333,95.033333,97.466667,98.433333,98.966667,97.316667,98.533333,99.100000,99.350000,0.895557,5.178553
6,0.642472,0.642472,0.000000,98.316667,97.550000,16.234879,77.000000,91.950000,96.300000,98.100000,77.000000,85.466667,89.816667,92.583333,91.950000,95.433333,97.300000,98.333333,96.300000,98.316667,99.200000,99.466667,98.100000,99.183333,99.666667,99.800000,0.762202,4.503646,77.300000,91.600000,95.366667,97.350000,77.300000,85.816667,90.216667,92.766667,91.600000,95.333333,97.133333,98.033333,95.366667,97.550000,98.566667,99.033333,97.350000,98.516667,99.266667,99.516667,0.787098,4.463133
7,0.632184,0.632184,0.000000,98.216667,97.466667,16.031200,77.433333,91.950000,96.266667,97.916667,77.433333,85.966667,90.266667,92.800000,91.950000,95.400000,97.250000,98.316667,96.266667,98.216667,98.866667,99.333333,97.916667,99.100000,99.516667,99.683333,0.724922,4.371172,78.200000,91.366667,95.383333,97.416667,78.200000,86.500000,90.750000,93.283333,91.366667,95.150000,96.833333,97.750000,95.383333,97.466667,98.416667,98.883333,97.416667,98.600000,99.216667,99.400000,0.733937,4.145837
8,0.616474,0.616474,0.000000,98.150000,97.733333,15.779602,76.383333,91.466667,95.883333,97.866667,76.383333,85.416667,89.783333,92.350000,91.466667,95.283333,96.916667,98.033333,95.883333,98.150000,99.000000,99.450000,97.866667,99.116667,99.566667,99.816667,0.768126,4.743661,76.466667,91.550000,95.616667,97.533333,76.466667,85.500000,90.066667,92.750000,91.550000,95.450000,97.266667,98.100000,95.616667,97.733333,98.683333,99.066667,97.533333,98.716667,99.283333,99.466667,0.765983,4.342336
9,0.607735,0.607735,0.000000,98.500000,97.866667,15.876375,77.633333,92.116667,96.350000,98.200000,77.633333,85.983333,90.233333,92.733333,92.116667,95.783333,97.333333,98.383333,96.350000,98.500000,99.183333,99.550000,98.200000,99.333333,99.733333,99.833333,0.733861,4.558687,77.616667,91.700000,95.700000,97.550000,77.616667,86.266667,90.516667,93.083333,91.700000,95.616667,97.450000,98.266667,95.700000,97.866667,98.733333,99.166667,97.550000,98.666667,99.250000,99.450000,0.751062,4.376490
10,0.597602,0.597602,0.000000,98.266667,97.750000,16.156396,77.750000,92.183333,96.350000,98.133333,77.750000,86.216667,90.600000,93.183333,92.183333,95.850000,97.350000,98.333333,96.350000,98.266667,98.966667,99.383333,98.133333,99.133333,99.533333,99.633333,0.707109,4.255285,78.300000,92.216667,95.800000,97.683333,78.300000,86.500000,90.633333,93.016667,92.216667,95.633333,97.283333,98.066667,95.800000,97.750000,98.666667,99.133333,97.683333,98.700000,99.183333,99.416667,0.754400,4.426113
11,0.583098,0.583098,0.000000,98.233333,97.933333,15.255357,78.616667,92.416667,96.266667,98.066667,78.616667,86.700000,90.833333,93.400000,92.416667,95.766667,97.316667,98.316667,96.266667,98.233333,98.866667,99.283333,98.066667,99.233333,99.583333,99.733333,0.696696,4.153233,78.433333,92.300000,95.850000,97.533333,78.433333,86.950000,91.133333,93.616667,92.300000,95.783333,97.500000,98.250000,95.850000,97.933333,98.766667,99.133333,97.533333,98.650000,99.250000,99.466667,0.683049,3.862204
12,0.575432,0.575432,0.000000,98.416667,97.950000,15.532086,78.133333,92.066667,96.350000,98.100000,78.133333,86.500000,90.583333,93.116667,92.066667,95.716667,97.333333,98.383333,96.350000,98.416667,99.116667,99.400000,98.100000,99.250000,99.566667,99.733333,0.715084,4.266295,77.783333,91.800000,95.916667,97.716667,77.783333,86.033333,90.750000,93.383333,91.800000,95.366667,97.116667,98.016667,95.916667,97.950000,98.850000,99.150000,97.716667,98.933333,99.416667,99.583333,0.723398,4.009311
13,0.564068,0.564068,0.000000,98.150000,97.600000,15.800395,78.633333,92.033333,96.400000,97.983333,78.633333,86.816667,90.966667,93.483333,92.033333,95.416667,97.133333,98.233333,96.400000,98.150000,98.916667,99.350000,97.983333,99.150000,99.533333,99.716667,0.681525,4.168139,78.616667,92.200000,95.766667,97.516667,78.616667,86.533333,90.750000,93.250000,92.200000,95.383333,97.133333,97.916667,95.766667,97.600000,98.666667,99.150000,97.516667,98.716667,99.266667,99.516667,0.711862,4.194866
14,0.561804,0.561804,0.000000,98.300000,98.000000,15.657142,78.350000,92.450000,96.416667,98.183333,78.350000,86.833333,90.850000,93.450000,92.450000,95.850000,97.266667,98.333333,96.416667,98.300000,99.066667,99.450000,98.183333,99.233333,99.650000,99.750000,0.656774,3.945630,78.566667,92.350000,96.083333,97.700000,78.566667,87.216667,91.333333,93.733333,92.350000,95.633333,97.483333,98.266667,96.083333,98.000000,98.833333,99.216667,97.700000,98.733333,99.233333,99.483333,0.662988,3.847733
15,0.558315,0.558315,0.000000,98.416667,98.116667,15.917681,79.483333,92.450000,96.533333,98.233333,79.483333,87.650000,91.483333,93.600000,92.450000,95.816667,97.433333,98.333333,96.533333,98.416667,99.000000,99.383333,98.233333,99.266667,99.633333,99.800000,0.677667,4.102841,79.700000,92.750000,96.233333,97.983333,79.700000,87.450000,91.266667,93.600000,92.750000,96.000000,97.550000,98.250000,96.233333,98.116667,98.950000,99.283333,97.983333,99.033333,99.516667,99.666667,0.725188,4.098195
