epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.270226,1.270226,0.000000,95.616667,95.666667,0.752037,63.866667,83.616667,92.166667,95.650000,63.883333,74.483333,80.716667,84.883333,83.633333,90.116667,93.416667,95.500000,92.166667,95.616667,97.150000,98.233333,95.650000,97.650000,98.650000,99.316667,1.698768,11.456130,64.233333,84.216667,91.983333,95.583333,64.250000,74.716667,81.500000,84.983333,84.216667,90.516667,93.583333,95.450000,91.983333,95.666667,97.250000,98.283333,95.583333,97.816667,98.700000,99.283333,1.676185,11.221954
2,0.935882,0.935882,0.000000,96.216667,96.066667,0.753725,65.050000,86.466667,93.100000,96.566667,65.066667,75.866667,82.016667,85.933333,86.483333,91.950000,94.250000,95.916667,93.100000,96.216667,97.450000,98.383333,96.566667,97.933333,98.583333,99.200000,1.534502,9.882001,65.550000,86.200000,93.016667,96.333333,65.566667,75.850000,82.250000,86.450000,86.200000,91.566667,94.350000,95.800000,93.016667,96.066667,97.483333,98.316667,96.333333,97.950000,98.633333,99.133333,1.504637,9.599031
3,0.809038,0.809038,0.000000,97.100000,96.966667,0.759303,68.783333,88.300000,94.583333,97.300000,68.800000,78.933333,83.833333,87.166667,88.300000,93.166667,95.216667,96.716667,94.583333,97.100000,98.116667,98.933333,97.300000,98.466667,99.066667,99.433333,1.445656,9.713367,69.700000,88.600000,94.383333,96.950000,69.716667,79.483333,84.733333,88.000000,88.600000,93.316667,95.683333,97.000000,94.383333,96.966667,98.166667,98.800000,96.950000,98.383333,98.966667,99.333333,1.322284,8.792235
4,0.764108,0.764108,0.000000,97.116667,97.200000,0.756925,69.900000,88.466667,94.383333,97.366667,69.916667,79.866667,84.900000,88.283333,88.466667,93.350000,95.616667,97.016667,94.383333,97.116667,98.150000,98.950000,97.366667,98.583333,99.116667,99.500000,1.330730,9.035166,70.433333,88.750000,94.650000,96.950000,70.450000,80.216667,85.566667,88.566667,88.750000,93.700000,95.866667,97.216667,94.650000,97.200000,98.233333,98.816667,96.950000,98.433333,99.033333,99.400000,1.239992,8.100613
5,0.737666,0.737666,0.000000,97.050000,97.133333,0.753645,70.800000,88.466667,94.433333,97.333333,70.816667,80.783333,85.733333,88.916667,88.466667,93.466667,95.566667,97.250000,94.433333,97.050000,98.133333,98.933333,97.333333,98.516667,99.050000,99.466667,1.239567,8.082739,70.666667,89.016667,94.683333,96.850000,70.683333,80.816667,86.133333,89.166667,89.016667,93.850000,95.916667,97.266667,94.683333,97.133333,98.216667,98.733333,96.850000,98.283333,98.866667,99.316667,1.189226,7.350049
6,0.715765,0.715765,0.000000,97.133333,97.200000,0.757757,70.733333,88.916667,94.583333,97.366667,70.750000,80.566667,85.700000,88.916667,88.916667,93.600000,95.583333,97.183333,94.583333,97.133333,98.150000,98.966667,97.366667,98.550000,99.066667,99.483333,1.223531,7.984145,71.350000,89.216667,94.666667,96.816667,71.366667,81.183333,86.416667,89.516667,89.216667,93.900000,96.033333,97.400000,94.666667,97.200000,98.150000,98.816667,96.816667,98.250000,98.850000,99.316667,1.158123,6.798853
7,0.703937,0.703937,0.000000,97.283333,97.233333,0.750052,71.400000,89.383333,94.650000,97.283333,71.416667,81.183333,86.033333,89.266667,89.383333,93.933333,95.900000,97.350000,94.650000,97.283333,98.266667,99.050000,97.283333,98.416667,98.950000,99.383333,1.171133,7.590930,71.983333,89.200000,94.633333,96.966667,71.983333,81.600000,86.633333,89.566667,89.200000,94.016667,96.066667,97.366667,94.633333,97.233333,98.300000,98.900000,96.966667,98.366667,98.966667,99.400000,1.108250,6.604300
8,0.689026,0.689026,0.000000,97.250000,97.166667,0.738980,71.633333,88.916667,94.783333,97.500000,71.650000,81.633333,86.716667,89.916667,88.916667,93.566667,95.633333,97.133333,94.783333,97.250000,98.283333,99.000000,97.500000,98.533333,99.033333,99.400000,1.118260,7.308508,71.183333,89.333333,94.733333,96.900000,71.200000,81.450000,86.816667,89.766667,89.333333,93.966667,95.966667,97.216667,94.733333,97.166667,98.183333,98.833333,96.900000,98.366667,98.900000,99.366667,1.088855,6.436405
9,0.685337,0.685337,0.000000,97.233333,97.050000,0.778774,72.383333,89.266667,94.750000,97.383333,72.400000,81.816667,86.516667,89.683333,89.266667,93.816667,96.066667,97.400000,94.750000,97.233333,98.233333,98.883333,97.383333,98.450000,98.966667,99.366667,1.110290,7.209195,72.033333,89.116667,94.583333,97.000000,72.033333,82.000000,87.016667,89.800000,89.116667,93.966667,95.900000,97.150000,94.583333,97.050000,98.116667,98.733333,97.000000,98.416667,98.916667,99.316667,1.065156,6.402695
10,0.680163,0.680163,0.000000,97.483333,97.450000,0.757069,72.533333,89.966667,95.183333,97.550000,72.550000,82.516667,87.200000,90.300000,89.966667,94.183333,96.083333,97.383333,95.183333,97.483333,98.416667,99.100000,97.550000,98.650000,99.133333,99.483333,1.065045,6.819497,72.333333,89.733333,94.983333,97.266667,72.350000,82.483333,87.500000,90.383333,89.733333,94.483333,96.300000,97.450000,94.983333,97.450000,98.350000,98.900000,97.266667,98.633333,99.083333,99.500000,1.036319,6.169524
11,0.665377,0.665377,0.000000,97.533333,97.366667,0.775288,73.133333,90.000000,95.300000,97.633333,73.150000,82.850000,87.400000,90.266667,90.000000,94.150000,95.900000,97.333333,95.300000,97.533333,98.416667,99.083333,97.633333,98.550000,99.050000,99.433333,1.081666,7.102129,72.450000,90.033333,94.866667,97.300000,72.466667,82.300000,87.133333,90.033333,90.033333,94.450000,96.266667,97.383333,94.866667,97.366667,98.383333,98.933333,97.300000,98.600000,99.050000,99.483333,1.061315,6.200948
12,0.659417,0.659417,0.000000,97.583333,97.500000,0.750358,72.383333,90.150000,95.316667,97.633333,72.400000,82.333333,86.883333,89.983333,90.150000,94.450000,96.233333,97.616667,95.316667,97.583333,98.500000,99.150000,97.633333,98.666667,99.216667,99.566667,1.091698,6.882689,72.400000,90.016667,95.200000,97.216667,72.416667,82.100000,87.033333,89.883333,90.016667,94.466667,96.133333,97.350000,95.200000,97.500000,98.500000,99.066667,97.216667,98.683333,99.216667,99.583333,1.081727,6.491365
