epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,2.000688,2.000688,0.000000,89.850000,89.766667,0.908217,50.533333,73.516667,84.066667,91.200000,50.533333,60.033333,67.150000,71.900000,73.516667,80.750000,85.900000,88.816667,84.066667,89.850000,93.333333,95.166667,91.200000,95.066667,97.000000,97.866667,3.153762,16.429045,49.516667,72.916667,83.333333,90.666667,49.516667,58.800000,65.816667,71.200000,72.916667,80.900000,85.950000,89.150000,83.333333,89.766667,93.266667,95.350000,90.666667,94.733333,96.600000,97.750000,3.257900,16.423520
2,1.278191,1.278191,0.000000,94.016667,93.816667,0.823964,60.100000,81.283333,90.250000,94.750000,60.100000,70.216667,76.666667,81.116667,81.283333,87.416667,90.916667,93.000000,90.250000,94.016667,95.900000,96.866667,94.750000,96.900000,97.916667,98.600000,2.084516,12.781533,59.400000,80.900000,89.416667,94.366667,59.400000,69.633333,75.983333,80.366667,80.900000,87.566667,90.883333,92.916667,89.416667,93.816667,95.800000,96.966667,94.366667,96.800000,97.850000,98.466667,2.116299,12.857560
3,1.101240,1.101240,0.000000,94.733333,94.400000,0.818977,62.266667,82.850000,91.683333,95.133333,62.266667,71.950000,77.600000,81.383333,82.850000,88.633333,91.516667,93.583333,91.683333,94.733333,96.516667,97.383333,95.133333,97.116667,98.200000,98.616667,2.025185,12.572383,60.983333,82.300000,90.916667,95.066667,60.983333,70.983333,76.783333,80.483333,82.300000,88.716667,91.850000,93.600000,90.916667,94.400000,96.066667,97.133333,95.066667,97.150000,98.100000,98.616667,2.177497,13.548542
4,1.004565,1.004565,0.000000,95.166667,95.333333,0.819003,63.783333,84.616667,92.416667,95.733333,63.783333,73.716667,79.533333,83.133333,84.616667,89.900000,92.583333,94.350000,92.416667,95.166667,96.700000,97.616667,95.733333,97.583333,98.533333,98.933333,1.842822,11.923882,62.883333,84.383333,92.150000,95.766667,62.883333,73.116667,78.983333,82.766667,84.383333,89.950000,92.783333,94.400000,92.150000,95.333333,96.783333,97.850000,95.766667,97.466667,98.333333,98.816667,1.913578,12.294114
5,0.938249,0.938249,0.000000,95.416667,95.750000,0.790592,64.816667,85.283333,92.666667,96.033333,64.816667,74.883333,80.666667,84.233333,85.283333,90.516667,93.150000,94.866667,92.666667,95.416667,96.933333,97.783333,96.033333,97.833333,98.700000,99.083333,1.768014,11.662142,64.700000,85.366667,92.800000,96.033333,64.700000,74.766667,80.566667,84.116667,85.366667,90.450000,93.216667,94.733333,92.800000,95.750000,97.083333,98.000000,96.033333,97.516667,98.383333,98.933333,1.789307,11.790231
6,0.891021,0.891021,0.000000,95.983333,96.216667,0.831779,66.366667,86.133333,93.350000,96.533333,66.366667,76.266667,81.483333,84.800000,86.133333,91.066667,93.583333,95.250000,93.350000,95.983333,97.400000,98.150000,96.533333,98.183333,98.916667,99.233333,1.717434,11.431311,66.466667,86.266667,93.300000,96.683333,66.466667,76.216667,81.583333,85.066667,86.266667,91.116667,93.766667,95.216667,93.300000,96.216667,97.300000,98.166667,96.683333,97.933333,98.600000,99.016667,1.711616,11.361265
7,0.859210,0.859210,0.000000,96.650000,96.600000,0.851515,67.050000,86.916667,93.866667,96.650000,67.050000,76.700000,81.650000,84.883333,86.916667,91.733333,94.183333,95.616667,93.866667,96.650000,97.983333,98.566667,96.650000,98.316667,99.033333,99.383333,1.672182,11.151939,67.600000,87.050000,93.933333,96.966667,67.600000,77.233333,82.283333,85.583333,87.050000,91.700000,94.133333,95.433333,93.933333,96.600000,97.716667,98.550000,96.966667,98.066667,98.766667,99.200000,1.634017,10.816984
8,0.838199,0.838199,0.000000,96.700000,96.316667,0.815880,66.566667,86.500000,93.833333,96.666667,66.566667,76.433333,81.416667,84.750000,86.500000,91.216667,93.783333,95.250000,93.833333,96.700000,98.100000,98.733333,96.666667,98.250000,98.933333,99.300000,1.705911,11.337161,67.016667,86.550000,93.666667,96.716667,67.016667,76.666667,81.833333,85.083333,86.550000,91.116667,93.633333,95.233333,93.666667,96.316667,97.550000,98.383333,96.716667,97.950000,98.716667,99.150000,1.714552,11.335781
9,0.837747,0.837747,0.000000,96.483333,96.150000,0.789789,65.516667,85.883333,93.666667,96.533333,65.516667,75.266667,80.500000,83.933333,85.883333,90.833333,93.516667,95.116667,93.666667,96.483333,97.816667,98.583333,96.533333,98.200000,98.933333,99.316667,1.779470,11.442676,65.650000,85.983333,93.450000,96.800000,65.650000,75.416667,80.716667,84.016667,85.983333,90.850000,93.433333,95.033333,93.450000,96.150000,97.466667,98.216667,96.800000,98.033333,98.650000,99.116667,1.823950,12.001265
10,0.811313,0.811313,0.000000,96.916667,96.850000,0.779929,68.533333,87.766667,94.216667,96.916667,68.533333,78.266667,83.233333,86.400000,87.766667,92.183333,94.616667,96.066667,94.216667,96.916667,98.116667,98.733333,96.916667,98.450000,99.083333,99.400000,1.532384,10.239825,68.566667,87.950000,94.266667,97.000000,68.566667,78.266667,83.333333,86.550000,87.950000,92.233333,94.633333,95.850000,94.266667,96.850000,97.966667,98.683333,97.000000,98.200000,98.766667,99.166667,1.517249,10.089907
