seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
123,BL-AG,none,0,1.000000,108000,0,0,82096,82096,337.464846,0.334957,98.383333,98.650000,79.766667,92.800000,96.800000,98.283333,79.766667,87.700000,91.933333,94.266667,92.800000,95.916667,97.583333,98.400000,96.800000,98.383333,99.316667,99.633333,98.283333,99.183333,99.716667,99.833333,0.602164,3.562094,80.566667,93.350000,97.033333,98.200000,80.566667,88.466667,92.216667,94.333333,93.350000,96.533333,97.966667,98.650000,97.033333,98.650000,99.300000,99.566667,98.200000,99.216667,99.583333,99.750000,0.603292,3.441525,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,20,1.000000,108000,0,0,82096,82096,337.464846,0.333352,90.900000,90.866667,61.316667,79.400000,86.616667,90.283333,61.316667,71.166667,78.450000,83.183333,79.400000,85.816667,90.183333,93.333333,86.616667,90.900000,93.866667,96.066667,90.283333,93.433333,95.533333,97.016667,1.797772,10.466077,61.783333,79.816667,87.000000,90.116667,61.800000,71.600000,78.500000,82.950000,79.816667,85.883333,89.950000,92.516667,87.000000,90.866667,93.850000,95.616667,90.116667,93.216667,95.400000,96.966667,1.836860,10.831993,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,40,1.000000,108000,0,0,82096,82096,337.464846,0.332063,87.000000,87.100000,53.816667,72.600000,81.450000,86.533333,53.816667,62.533333,69.850000,75.183333,72.600000,79.583333,85.083333,89.000000,81.450000,87.000000,91.066667,94.016667,86.533333,91.250000,94.183333,96.283333,2.745725,14.868695,54.200000,73.316667,82.033333,86.200000,54.216667,63.100000,70.200000,75.516667,73.316667,80.033333,84.883333,88.600000,82.033333,87.100000,90.733333,93.450000,86.200000,90.316667,93.416667,95.733333,2.742576,14.784414,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,60,1.000000,108000,0,0,82096,82096,337.464846,0.412649,82.516667,82.316667,47.200000,66.116667,76.350000,81.983333,47.200000,54.733333,61.783333,67.266667,66.116667,73.300000,79.350000,83.833333,76.350000,82.516667,87.100000,90.616667,81.983333,87.583333,91.283333,93.850000,3.802395,17.259027,47.133333,66.366667,76.283333,82.166667,47.150000,55.250000,62.166667,67.466667,66.366667,73.650000,78.983333,83.616667,76.283333,82.316667,86.583333,90.083333,82.166667,87.000000,90.700000,93.433333,3.796974,17.439877,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,80,1.000000,108000,0,0,82096,82096,337.464846,0.337437,75.100000,75.000000,39.583333,58.883333,68.666667,75.500000,39.583333,46.133333,52.483333,58.050000,58.883333,65.550000,71.600000,76.350000,68.666667,75.100000,80.416667,84.683333,75.500000,81.550000,85.933333,89.250000,5.112442,19.077774,38.650000,58.250000,68.133333,74.966667,38.666667,45.516667,51.766667,56.950000,58.250000,65.700000,71.083333,75.933333,68.133333,75.000000,80.033333,84.133333,74.966667,80.666667,85.300000,88.916667,5.386107,19.775107,v4.1,jobs/baseline/bl_ag_eval
123,BL-AG,none,100,1.000000,108000,0,0,82096,82096,337.464846,0.340384,68.550000,68.350000,31.450000,51.333333,62.383333,68.983333,31.450000,37.100000,42.783333,47.916667,51.333333,57.416667,62.916667,67.833333,62.383333,68.550000,74.116667,78.816667,68.983333,74.800000,79.933333,84.150000,6.796332,21.594241,30.250000,50.666667,61.183333,68.166667,30.266667,36.066667,41.616667,46.950000,50.666667,57.783333,62.983333,67.983333,61.183333,68.350000,73.533333,78.133333,68.166667,74.533333,79.433333,83.533333,7.158264,22.430992,v4.1,jobs/baseline/bl_ag_eval
123,BL-AW,none,0,1.000000,108000,0,18,82096,82096,332.919271,0.000000,98.383333,98.650000,79.766667,92.800000,96.800000,98.283333,79.766667,87.700000,91.933333,94.266667,92.800000,95.916667,97.583333,98.400000,96.800000,98.383333,99.316667,99.633333,98.283333,99.183333,99.716667,99.833333,0.602164,3.562094,80.566667,93.350000,97.033333,98.200000,80.566667,88.466667,92.216667,94.333333,93.350000,96.533333,97.966667,98.650000,97.033333,98.650000,99.300000,99.566667,98.200000,99.216667,99.583333,99.750000,0.603292,3.441525,v4.1,jobs/baseline/bl_aw_blockage_000
123,BL-AW,none,20,1.000000,108000,0,20,82096,82096,342.671330,0.000000,98.216667,98.350000,79.200000,92.700000,96.500000,98.133333,79.200000,86.883333,91.283333,93.816667,92.700000,95.833333,97.766667,98.600000,96.500000,98.216667,99.200000,99.533333,98.133333,99.083333,99.600000,99.766667,0.654342,3.893996,79.300000,92.833333,96.450000,98.166667,79.316667,87.533333,91.400000,93.566667,92.833333,96.366667,97.666667,98.466667,96.450000,98.350000,99.066667,99.400000,98.166667,99.166667,99.616667,99.750000,0.674231,3.946479,v4.1,jobs/baseline/bl_aw_blockage_020
123,BL-AW,none,40,1.000000,108000,0,19,82096,82096,337.561237,0.000000,98.050000,97.733333,77.450000,91.700000,96.000000,97.816667,77.450000,85.250000,89.983333,92.833333,91.700000,95.250000,96.983333,98.033333,96.000000,98.050000,98.966667,99.383333,97.816667,98.833333,99.450000,99.683333,0.773657,4.539816,78.216667,91.783333,95.766667,97.616667,78.216667,86.583333,90.400000,92.866667,91.783333,95.316667,97.150000,97.966667,95.766667,97.733333,98.616667,99.050000,97.616667,98.800000,99.200000,99.483333,0.771673,4.332718,v4.1,jobs/baseline/bl_aw_blockage_040
123,BL-AW,none,60,1.000000,108000,0,20,82096,82096,322.848263,0.000000,97.633333,97.866667,75.683333,91.200000,95.633333,97.683333,75.683333,83.816667,88.533333,91.233333,91.200000,94.900000,96.766667,97.866667,95.633333,97.633333,98.683333,99.183333,97.683333,98.750000,99.383333,99.650000,0.945896,6.100460,76.916667,91.883333,95.900000,97.600000,76.933333,85.450000,89.266667,91.816667,91.883333,95.600000,97.200000,97.900000,95.900000,97.866667,98.716667,99.116667,97.600000,98.766667,99.216667,99.483333,0.901538,5.368482,v4.1,jobs/baseline/bl_aw_blockage_060
