seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
789,BL-AG,none,0,1.000000,108000,0,0,82096,82096,353.883958,0.345983,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,20,1.000000,108000,0,0,82096,82096,353.883958,0.350990,93.050000,93.366667,60.433333,79.883333,88.483333,92.833333,60.433333,69.716667,75.616667,80.166667,79.883333,86.283333,90.166667,92.416667,88.483333,93.050000,95.283333,96.750000,92.833333,95.900000,97.483333,98.416667,2.097782,12.831551,60.983333,80.566667,88.416667,92.516667,60.983333,70.466667,76.000000,80.250000,80.566667,87.500000,91.033333,92.983333,88.416667,93.366667,96.033333,97.233333,92.516667,95.933333,97.833333,98.583333,2.019324,12.300640,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,40,1.000000,108000,0,0,82096,82096,353.883958,0.352578,84.600000,85.183333,42.983333,64.766667,77.666667,85.050000,42.983333,50.683333,56.883333,61.933333,64.766667,72.300000,77.966667,81.666667,77.666667,84.600000,88.800000,91.650000,85.050000,90.100000,93.150000,95.200000,4.342944,18.173312,42.800000,65.300000,77.783333,85.066667,42.800000,50.633333,56.583333,61.933333,65.300000,73.150000,78.150000,82.350000,77.783333,85.183333,89.466667,92.400000,85.066667,90.683333,93.833333,95.616667,4.329852,17.976134,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,60,1.000000,108000,0,0,82096,82096,353.883958,0.345553,75.716667,76.450000,32.900000,55.250000,67.916667,76.833333,32.900000,39.316667,44.866667,49.616667,55.250000,63.050000,69.283333,74.100000,67.916667,75.716667,81.166667,85.083333,76.833333,83.150000,87.350000,90.350000,6.198579,19.937262,33.650000,55.316667,68.450000,77.083333,33.650000,40.333333,45.533333,50.450000,55.316667,63.050000,68.850000,74.116667,68.450000,76.450000,81.866667,86.316667,77.083333,83.650000,88.250000,91.466667,6.044003,19.731552,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,80,1.000000,108000,0,0,82096,82096,353.883958,0.419710,69.716667,69.866667,28.533333,49.816667,62.016667,70.066667,28.533333,34.333333,39.483333,44.050000,49.816667,57.550000,64.016667,69.266667,62.016667,69.716667,75.500000,79.983333,70.066667,76.866667,81.816667,85.700000,7.103251,20.597503,28.733333,49.450000,62.066667,70.500000,28.733333,35.050000,40.183333,44.833333,49.450000,57.350000,63.466667,69.250000,62.066667,69.866667,75.733333,80.566667,70.500000,77.350000,82.466667,86.500000,6.928377,20.364975,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,100,1.000000,108000,0,0,82096,82096,353.883958,0.345082,65.916667,66.400000,27.083333,47.583333,58.483333,66.183333,27.083333,32.650000,38.033333,42.483333,47.583333,55.300000,61.700000,66.950000,58.483333,65.916667,71.816667,76.316667,66.183333,73.233333,78.433333,82.416667,7.329922,20.721355,26.816667,47.283333,58.650000,66.916667,26.816667,32.866667,37.850000,42.933333,47.283333,55.166667,61.166667,67.050000,58.650000,66.400000,72.233333,77.216667,66.916667,74.000000,79.316667,83.350000,7.252003,20.689743,v4.1,jobs/baseline/bl_ag_eval
789,BL-AW,none,0,1.000000,108000,0,18,82096,82096,357.656677,0.000000,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_aw_blockage_000
789,BL-AW,none,20,1.000000,108000,0,17,82096,82096,339.634716,0.000000,98.316667,98.583333,79.216667,93.200000,96.950000,98.383333,79.233333,87.350000,91.483333,93.683333,93.216667,96.233333,97.733333,98.483333,96.950000,98.316667,99.033333,99.383333,98.383333,99.083333,99.433333,99.683333,0.688825,3.900513,78.816667,92.633333,96.783333,98.116667,78.816667,87.316667,91.700000,94.133333,92.633333,96.216667,97.616667,98.533333,96.783333,98.583333,99.100000,99.466667,98.116667,99.183333,99.516667,99.750000,0.660203,3.574878,v4.1,jobs/baseline/bl_aw_blockage_020
789,BL-AW,none,40,1.000000,108000,0,18,82096,82096,338.255029,0.000000,98.350000,98.333333,79.050000,93.183333,97.050000,98.400000,79.066667,87.683333,91.333333,93.350000,93.183333,96.266667,97.600000,98.333333,97.050000,98.350000,99.050000,99.300000,98.400000,99.066667,99.450000,99.666667,0.763580,4.362000,79.016667,92.583333,96.500000,98.066667,79.033333,87.816667,91.483333,93.650000,92.583333,96.083333,97.633333,98.383333,96.500000,98.333333,99.016667,99.433333,98.066667,99.150000,99.483333,99.783333,0.754052,4.130143,v4.1,jobs/baseline/bl_aw_blockage_040
789,BL-AW,none,60,1.000000,108000,0,14,82096,82096,339.123074,0.000000,98.133333,98.133333,77.666667,91.783333,96.400000,98.233333,77.683333,86.566667,90.800000,93.000000,91.800000,95.316667,97.116667,98.133333,96.400000,98.133333,98.983333,99.350000,98.233333,99.033333,99.400000,99.633333,0.782840,4.565955,78.116667,91.716667,96.050000,97.916667,78.116667,87.066667,90.933333,93.133333,91.716667,95.816667,97.516667,98.183333,96.050000,98.133333,98.883333,99.216667,97.916667,99.100000,99.516667,99.733333,0.767201,4.504526,v4.1,jobs/baseline/bl_aw_blockage_060
