seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
789,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.004099,34.200000,34.166667,25.233333,25.233333,25.233333,25.233333,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,3.905069,12.645413,24.650000,24.650000,24.650000,24.650000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,3.934361,12.736713
789,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.010522,69.316667,68.816667,25.233333,42.733333,61.883333,66.400000,25.233333,34.200000,43.316667,53.150000,42.733333,50.950000,59.316667,67.050000,61.883333,69.316667,76.433333,82.216667,66.400000,72.866667,79.366667,84.433333,3.905069,12.645413,24.650000,41.383333,60.450000,65.333333,24.650000,34.166667,43.866667,53.550000,41.383333,50.083333,58.950000,66.100000,60.450000,68.816667,76.350000,81.233333,65.333333,72.533333,79.166667,83.450000,3.934361,12.736713
789,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.003564,34.200000,34.166667,25.233333,25.233333,25.233333,25.233333,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,3.911060,12.647754,24.650000,24.650000,24.650000,24.650000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,3.945977,12.810098
789,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.010229,69.000000,68.500000,25.233333,42.500000,61.650000,66.416667,25.233333,34.200000,43.316667,53.150000,42.500000,50.633333,58.950000,66.733333,61.650000,69.000000,76.066667,81.900000,66.416667,72.850000,79.300000,84.366667,3.911060,12.647754,24.650000,41.166667,60.233333,65.316667,24.650000,34.166667,43.866667,53.550000,41.166667,49.766667,58.533333,65.750000,60.233333,68.500000,75.933333,80.883333,65.316667,72.433333,78.966667,83.266667,3.945977,12.810098
789,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.003266,34.200000,34.166667,25.233333,25.233333,25.233333,25.233333,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,3.911060,12.647754,24.650000,24.650000,24.650000,24.650000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,3.945977,12.810098
789,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.011418,69.000000,68.500000,25.233333,42.500000,61.650000,66.416667,25.233333,34.200000,43.316667,53.150000,42.500000,50.633333,58.950000,66.733333,61.650000,69.000000,76.066667,81.900000,66.416667,72.850000,79.300000,84.366667,3.911060,12.647754,24.650000,41.166667,60.233333,65.316667,24.650000,34.166667,43.866667,53.550000,41.166667,49.766667,58.533333,65.750000,60.233333,68.500000,75.933333,80.883333,65.316667,72.433333,78.966667,83.266667,3.945977,12.810098
789,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.003503,34.200000,34.166667,25.233333,25.233333,25.233333,25.233333,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,3.911060,12.647754,24.650000,24.650000,24.650000,24.650000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,3.945977,12.810098
789,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.010559,69.000000,68.500000,25.233333,42.500000,61.650000,66.416667,25.233333,34.200000,43.316667,53.150000,42.500000,50.633333,58.950000,66.733333,61.650000,69.000000,76.066667,81.900000,66.416667,72.850000,79.300000,84.366667,3.911060,12.647754,24.650000,41.166667,60.233333,65.316667,24.650000,34.166667,43.866667,53.550000,41.166667,49.766667,58.533333,65.750000,60.233333,68.500000,75.933333,80.883333,65.316667,72.433333,78.966667,83.266667,3.945977,12.810098
789,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.003229,34.200000,34.166667,25.233333,25.233333,25.233333,25.233333,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,25.233333,34.200000,43.316667,53.150000,3.911060,12.647754,24.650000,24.650000,24.650000,24.650000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,24.650000,34.166667,43.866667,53.550000,3.945977,12.810098
789,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.010217,69.000000,68.500000,25.233333,42.500000,61.650000,66.416667,25.233333,34.200000,43.316667,53.150000,42.500000,50.633333,58.950000,66.733333,61.650000,69.000000,76.066667,81.900000,66.416667,72.850000,79.300000,84.366667,3.911060,12.647754,24.650000,41.166667,60.233333,65.316667,24.650000,34.166667,43.866667,53.550000,41.166667,49.766667,58.533333,65.750000,60.233333,68.500000,75.933333,80.883333,65.316667,72.433333,78.966667,83.266667,3.945977,12.810098
