epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.422825,1.422825,0.000000,96.000000,96.083333,1.897202,66.916667,86.016667,92.933333,95.733333,66.916667,76.616667,83.550000,87.700000,86.016667,91.600000,94.750000,96.383333,92.933333,96.000000,97.916667,98.616667,95.733333,97.766667,98.983333,99.333333,1.350935,8.270947,67.566667,86.133333,92.650000,95.200000,67.566667,77.983333,84.433333,87.983333,86.133333,91.783333,94.466667,96.200000,92.650000,96.083333,97.466667,98.400000,95.200000,97.650000,98.500000,99.100000,1.286086,7.506476
2,0.938051,0.938051,0.000000,96.550000,96.733333,2.046064,70.000000,87.850000,93.783333,96.533333,70.000000,79.783333,85.783333,89.550000,87.850000,92.533333,95.233333,96.850000,93.783333,96.550000,98.033333,98.666667,96.533333,98.283333,99.116667,99.416667,1.130104,6.866856,70.950000,88.183333,93.716667,95.866667,70.950000,81.116667,86.850000,90.050000,88.183333,93.066667,95.350000,96.900000,93.716667,96.733333,97.916667,98.666667,95.866667,97.883333,98.733333,99.216667,1.088192,6.467396
3,0.849873,0.849873,0.000000,96.766667,97.150000,1.982068,71.750000,88.566667,94.300000,96.816667,71.750000,80.983333,86.250000,89.800000,88.566667,92.983333,95.650000,97.200000,94.300000,96.766667,98.350000,98.900000,96.816667,98.316667,99.266667,99.533333,1.080775,6.702177,72.850000,89.033333,94.400000,96.566667,72.850000,82.400000,87.550000,90.800000,89.033333,93.883333,96.100000,97.166667,94.400000,97.150000,98.250000,98.833333,96.566667,98.500000,99.100000,99.500000,1.033035,6.075616
4,0.800904,0.800904,0.000000,96.950000,97.266667,1.950913,72.750000,88.883333,94.433333,97.016667,72.750000,82.116667,87.600000,91.083333,88.883333,93.350000,95.916667,97.400000,94.433333,96.950000,98.416667,98.966667,97.016667,98.483333,99.383333,99.650000,0.965808,5.940635,73.633333,89.366667,94.650000,96.900000,73.633333,83.150000,88.200000,91.600000,89.366667,93.983333,96.150000,97.350000,94.650000,97.266667,98.266667,98.833333,96.900000,98.550000,99.116667,99.483333,0.922685,5.183033
5,0.766626,0.766626,0.000000,97.083333,97.100000,1.959081,71.933333,89.283333,94.883333,96.516667,71.933333,80.950000,86.066667,89.616667,89.283333,93.600000,95.933333,97.400000,94.883333,97.083333,98.433333,99.016667,96.516667,98.100000,99.083333,99.416667,1.119487,6.880430,72.683333,89.666667,94.483333,96.733333,72.683333,82.050000,86.916667,90.133333,89.666667,94.083333,96.066667,97.033333,94.483333,97.100000,98.200000,98.750000,96.733333,98.466667,99.100000,99.483333,1.091805,6.415556
6,0.749060,0.749060,0.000000,97.083333,97.300000,1.913898,72.016667,89.000000,94.833333,97.033333,72.016667,81.366667,87.216667,91.016667,89.000000,93.333333,95.850000,97.450000,94.833333,97.083333,98.533333,99.083333,97.033333,98.350000,99.266667,99.583333,0.957375,5.659334,73.266667,89.250000,94.716667,96.950000,73.266667,82.966667,88.233333,91.483333,89.250000,93.933333,96.016667,97.233333,94.716667,97.300000,98.283333,98.883333,96.950000,98.650000,99.166667,99.483333,0.931286,5.078378
7,0.734968,0.734968,0.000000,97.100000,97.466667,2.014438,73.300000,89.816667,94.833333,97.000000,73.300000,82.116667,87.316667,90.566667,89.816667,93.966667,96.266667,97.516667,94.833333,97.100000,98.650000,99.166667,97.000000,98.466667,99.300000,99.700000,1.038301,6.515055,74.466667,89.766667,94.683333,96.666667,74.466667,83.833333,88.400000,91.233333,89.766667,94.466667,96.416667,97.433333,94.683333,97.466667,98.516667,98.966667,96.666667,98.500000,99.166667,99.483333,1.004690,5.934480
8,0.718571,0.718571,0.000000,97.066667,97.350000,1.989418,72.383333,89.166667,94.666667,96.733333,72.383333,81.433333,87.050000,90.566667,89.166667,93.350000,95.733333,97.333333,94.666667,97.066667,98.483333,99.100000,96.733333,98.200000,99.183333,99.600000,1.011595,6.041732,73.916667,89.183333,94.833333,96.700000,73.916667,83.083333,88.116667,91.483333,89.183333,94.033333,96.333333,97.433333,94.833333,97.350000,98.350000,98.950000,96.700000,98.450000,99.083333,99.466667,0.945388,5.306669
9,0.706331,0.706331,0.000000,97.216667,97.550000,1.959361,73.400000,89.783333,95.083333,97.183333,73.400000,82.650000,88.133333,91.383333,89.783333,94.133333,96.616667,97.966667,95.083333,97.216667,98.650000,99.216667,97.183333,98.433333,99.283333,99.566667,0.924768,5.600734,75.150000,90.200000,95.050000,97.016667,75.150000,84.300000,89.200000,92.216667,90.200000,94.683333,96.650000,97.600000,95.050000,97.550000,98.416667,98.900000,97.016667,98.583333,99.150000,99.533333,0.885057,4.815962
10,0.708289,0.708289,0.000000,97.000000,97.300000,1.897198,72.350000,89.150000,94.583333,96.983333,72.350000,81.400000,86.833333,90.183333,89.150000,93.583333,96.133333,97.616667,94.583333,97.000000,98.600000,99.216667,96.983333,98.366667,99.416667,99.700000,1.073726,6.778190,73.616667,89.800000,94.633333,96.766667,73.616667,82.600000,87.500000,90.616667,89.800000,94.233333,96.233333,97.283333,94.633333,97.300000,98.266667,98.833333,96.766667,98.450000,99.083333,99.466667,1.028682,5.849976
11,0.719457,0.719457,0.000000,96.950000,97.333333,1.973645,70.583333,88.683333,94.500000,96.700000,70.583333,80.266667,86.600000,90.650000,88.683333,93.283333,95.883333,97.450000,94.500000,96.950000,98.600000,99.150000,96.700000,98.250000,99.300000,99.566667,0.997338,5.860056,71.800000,89.200000,94.650000,96.700000,71.800000,81.350000,86.983333,90.766667,89.200000,93.700000,95.883333,97.266667,94.650000,97.333333,98.216667,98.800000,96.700000,98.500000,99.016667,99.383333,0.984400,5.470567
12,0.696512,0.696512,0.000000,97.216667,97.716667,2.025494,74.733333,90.200000,95.150000,97.333333,74.733333,83.483333,88.416667,91.400000,90.200000,94.300000,96.466667,97.700000,95.150000,97.216667,98.666667,99.116667,97.333333,98.583333,99.400000,99.633333,0.942870,5.946339,75.883333,90.733333,95.183333,97.116667,75.883333,84.966667,89.366667,92.083333,90.733333,94.900000,96.783333,97.600000,95.183333,97.716667,98.450000,98.950000,97.116667,98.700000,99.233333,99.533333,0.904303,5.213041
