epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,0.788342,0.788342,0.000000,97.183333,97.350000,17.588141,70.516667,88.616667,94.950000,97.200000,70.516667,78.550000,83.450000,87.100000,88.616667,92.666667,95.033333,96.750000,94.950000,97.183333,98.483333,99.066667,97.200000,98.516667,99.333333,99.683333,1.368830,9.387926,71.466667,89.633333,95.100000,97.483333,71.466667,79.750000,84.183333,87.000000,89.650000,93.766667,95.800000,96.883333,95.100000,97.350000,98.300000,98.950000,97.483333,98.800000,99.300000,99.600000,1.348677,9.261231
2,0.698315,0.698315,0.000000,97.266667,97.650000,17.355534,73.250000,89.916667,95.216667,97.533333,73.250000,81.166667,86.133333,89.516667,89.916667,93.883333,96.033333,97.566667,95.216667,97.266667,98.566667,99.183333,97.533333,98.700000,99.400000,99.666667,1.098162,6.972704,73.683333,90.900000,95.766667,97.750000,73.683333,82.300000,86.683333,89.433333,90.916667,94.583333,96.416667,97.333333,95.766667,97.650000,98.666667,99.166667,97.750000,98.933333,99.400000,99.666667,1.115201,7.370659
3,0.688000,0.688000,0.000000,97.300000,97.783333,17.687743,73.733333,90.233333,95.350000,97.500000,73.733333,81.650000,86.450000,89.650000,90.233333,93.800000,96.200000,97.533333,95.350000,97.300000,98.616667,99.183333,97.500000,98.700000,99.416667,99.666667,1.073043,6.855940,75.066667,91.216667,95.733333,97.533333,75.066667,83.466667,87.633333,90.350000,91.216667,94.700000,96.566667,97.616667,95.733333,97.783333,98.700000,99.133333,97.533333,98.866667,99.416667,99.650000,1.029738,6.613314
4,0.669779,0.669779,0.000000,97.316667,97.683333,17.684602,73.783333,90.366667,95.333333,97.733333,73.783333,81.666667,86.616667,90.066667,90.366667,94.133333,96.200000,97.500000,95.333333,97.316667,98.616667,99.183333,97.733333,98.800000,99.516667,99.666667,1.043263,6.694939,75.100000,91.416667,95.766667,97.433333,75.100000,83.500000,87.800000,90.483333,91.416667,94.950000,96.650000,97.500000,95.766667,97.683333,98.683333,99.133333,97.433333,98.800000,99.300000,99.600000,1.006068,6.556708
5,0.664316,0.664316,0.000000,97.450000,97.650000,17.431880,74.200000,90.150000,95.350000,97.766667,74.200000,82.100000,86.750000,89.850000,90.150000,94.050000,96.150000,97.550000,95.350000,97.450000,98.783333,99.283333,97.766667,98.900000,99.616667,99.766667,1.077288,6.955762,74.650000,91.100000,95.533333,97.483333,74.650000,83.016667,87.166667,90.000000,91.100000,94.900000,96.550000,97.516667,95.533333,97.650000,98.766667,99.216667,97.483333,98.816667,99.350000,99.616667,1.040942,6.568319
6,0.658631,0.658631,0.000000,97.300000,97.566667,18.257766,73.166667,90.150000,95.383333,97.616667,73.166667,81.600000,86.866667,90.266667,90.150000,93.750000,96.000000,97.266667,95.383333,97.300000,98.583333,99.016667,97.616667,98.716667,99.350000,99.616667,1.006568,6.304278,74.166667,90.616667,95.566667,97.516667,74.166667,83.166667,87.733333,90.750000,90.616667,94.450000,96.166667,97.266667,95.566667,97.566667,98.600000,99.066667,97.516667,98.716667,99.266667,99.566667,0.971740,6.033946
7,0.652454,0.652454,0.000000,97.266667,97.500000,16.905891,72.700000,89.633333,95.233333,97.450000,72.700000,81.183333,86.550000,90.333333,89.633333,93.583333,96.083333,97.350000,95.233333,97.266667,98.566667,99.000000,97.450000,98.683333,99.433333,99.566667,0.994860,6.139184,73.566667,90.300000,95.300000,97.183333,73.566667,82.433333,87.300000,90.700000,90.300000,94.366667,96.250000,97.516667,95.300000,97.500000,98.533333,99.050000,97.183333,98.616667,99.266667,99.566667,0.984042,5.973432
8,0.640502,0.640502,0.000000,97.266667,97.466667,17.064033,72.583333,89.883333,95.150000,97.500000,72.583333,81.100000,86.616667,90.466667,89.883333,93.716667,96.133333,97.500000,95.150000,97.266667,98.583333,99.133333,97.500000,98.650000,99.433333,99.600000,0.978111,5.849078,74.083333,90.133333,95.183333,97.283333,74.083333,82.916667,87.750000,91.100000,90.133333,94.166667,96.133333,97.516667,95.183333,97.466667,98.600000,99.050000,97.283333,98.633333,99.250000,99.566667,0.904145,5.379259
9,0.644101,0.644101,0.000000,97.400000,97.716667,16.356099,74.550000,90.683333,95.650000,97.733333,74.550000,82.466667,87.266667,90.400000,90.683333,93.983333,96.183333,97.400000,95.650000,97.400000,98.650000,99.116667,97.733333,98.833333,99.400000,99.650000,1.009859,6.417238,75.850000,91.233333,95.666667,97.716667,75.850000,84.450000,88.566667,91.350000,91.250000,94.950000,96.633333,97.533333,95.666667,97.716667,98.616667,99.050000,97.716667,98.850000,99.300000,99.550000,0.928729,5.770789
10,0.630626,0.630626,0.000000,97.733333,98.000000,16.234133,75.283333,90.850000,95.716667,97.716667,75.283333,83.250000,87.900000,90.916667,90.850000,94.383333,96.633333,97.850000,95.716667,97.733333,98.983333,99.450000,97.716667,98.883333,99.466667,99.733333,0.962286,6.172772,76.416667,92.000000,96.033333,97.666667,76.416667,84.583333,88.883333,91.483333,92.016667,95.316667,96.950000,97.816667,96.033333,98.000000,98.816667,99.266667,97.666667,98.933333,99.383333,99.616667,0.888530,5.590023
11,0.621743,0.621743,0.000000,97.733333,97.900000,15.875841,75.266667,90.616667,95.833333,97.850000,75.266667,83.366667,88.000000,90.900000,90.616667,94.016667,96.183333,97.600000,95.833333,97.733333,98.983333,99.466667,97.850000,98.883333,99.533333,99.750000,0.965240,6.062875,76.383333,92.183333,95.966667,97.716667,76.383333,85.083333,88.916667,91.633333,92.183333,95.583333,97.166667,97.916667,95.966667,97.900000,98.833333,99.216667,97.716667,98.983333,99.416667,99.650000,0.882438,5.416330
12,0.619226,0.619226,0.000000,97.800000,98.000000,16.263022,76.033333,91.300000,96.000000,98.033333,76.033333,84.166667,88.833333,91.833333,91.300000,94.683333,96.783333,98.000000,96.000000,97.800000,98.933333,99.400000,98.033333,99.016667,99.533333,99.733333,0.855691,5.470386,77.433333,92.116667,96.200000,97.783333,77.433333,86.083333,90.283333,92.616667,92.116667,95.533333,97.216667,98.066667,96.200000,98.000000,98.966667,99.383333,97.783333,99.033333,99.466667,99.683333,0.788957,4.879416
