seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
456,FT,no_freeze,20,1.000000,108000,1,1,82096,82096,217.079513,0.000000,97.500000,98.083333,77.133333,91.183333,95.533333,97.366667,77.133333,85.450000,89.733333,91.916667,91.183333,95.216667,96.800000,97.733333,95.533333,97.500000,98.350000,98.850000,97.366667,98.633333,99.116667,99.416667,0.875147,5.025762,76.050000,91.350000,96.150000,97.783333,76.050000,84.850000,89.383333,91.850000,91.350000,95.133333,97.016667,97.950000,96.150000,98.083333,98.833333,99.216667,97.783333,99.066667,99.366667,99.666667,0.849453,5.059195
456,FT,no_freeze,20,1.000000,108000,2,1,82096,82096,217.079513,0.000000,97.500000,98.083333,77.133333,91.183333,95.533333,97.366667,77.133333,85.450000,89.733333,91.916667,91.183333,95.216667,96.800000,97.733333,95.533333,97.500000,98.350000,98.850000,97.366667,98.633333,99.116667,99.416667,0.875147,5.025762,76.050000,91.350000,96.150000,97.783333,76.050000,84.850000,89.383333,91.850000,91.350000,95.133333,97.016667,97.950000,96.150000,98.083333,98.833333,99.216667,97.783333,99.066667,99.366667,99.666667,0.849453,5.059195
456,FT,no_freeze,20,1.000000,108000,3,3,82096,82096,217.079513,0.000000,97.800000,98.133333,78.366667,91.633333,95.866667,97.766667,78.366667,86.400000,90.483333,92.633333,91.633333,95.100000,96.883333,97.733333,95.866667,97.800000,98.766667,99.166667,97.766667,98.850000,99.383333,99.583333,0.795985,4.620690,77.683333,91.966667,96.183333,97.933333,77.683333,86.333333,90.383333,92.816667,91.966667,95.750000,97.316667,98.283333,96.183333,98.133333,98.750000,99.116667,97.933333,98.983333,99.383333,99.600000,0.747569,4.346161
456,FT,no_freeze,20,1.000000,108000,5,4,82096,82096,217.079513,0.000000,97.850000,98.233333,79.016667,92.000000,96.100000,97.783333,79.016667,87.316667,91.350000,93.233333,92.000000,95.533333,97.066667,97.900000,96.100000,97.850000,98.666667,99.100000,97.783333,98.850000,99.250000,99.516667,0.737143,4.227920,78.333333,92.316667,96.283333,98.033333,78.333333,87.150000,91.200000,93.550000,92.316667,95.866667,97.216667,98.250000,96.283333,98.233333,98.883333,99.366667,98.033333,99.050000,99.366667,99.616667,0.660681,3.924483
456,FT,no_freeze,20,1.000000,108000,8,8,82096,82096,217.079513,0.000000,98.116667,98.250000,79.150000,92.616667,96.583333,97.966667,79.150000,87.566667,91.333333,93.366667,92.616667,96.066667,97.433333,98.200000,96.583333,98.116667,98.800000,99.183333,97.966667,98.883333,99.350000,99.516667,0.722736,4.221519,78.333333,92.850000,96.533333,98.233333,78.333333,86.800000,90.916667,93.333333,92.850000,96.216667,97.516667,98.466667,96.533333,98.250000,98.983333,99.366667,98.233333,99.166667,99.483333,99.666667,0.718365,4.000776
456,FT,no_freeze,20,1.000000,108000,10,8,82096,82096,217.079513,0.000000,98.116667,98.250000,79.150000,92.616667,96.583333,97.966667,79.150000,87.566667,91.333333,93.366667,92.616667,96.066667,97.433333,98.200000,96.583333,98.116667,98.800000,99.183333,97.966667,98.883333,99.350000,99.516667,0.722736,4.221519,78.333333,92.850000,96.533333,98.233333,78.333333,86.800000,90.916667,93.333333,92.850000,96.216667,97.516667,98.466667,96.533333,98.250000,98.983333,99.366667,98.233333,99.166667,99.483333,99.666667,0.718365,4.000776
456,FT,no_freeze,20,1.000000,108000,12,12,82096,82096,217.079513,0.000000,98.233333,98.433333,79.116667,92.016667,96.483333,97.900000,79.116667,87.650000,91.416667,93.516667,92.016667,95.733333,97.533333,98.366667,96.483333,98.233333,99.016667,99.283333,97.900000,99.000000,99.450000,99.566667,0.692995,4.029346,78.233333,92.716667,96.683333,98.216667,78.233333,86.983333,91.000000,93.333333,92.716667,96.200000,97.516667,98.416667,96.683333,98.433333,99.066667,99.366667,98.216667,99.216667,99.533333,99.633333,0.716446,4.018010
