epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,3.381056,3.381056,0.000000,84.566667,84.000000,1.950105,44.633333,66.983333,79.416667,85.350000,44.633333,53.000000,59.816667,64.850000,66.983333,74.100000,79.200000,83.183333,79.416667,84.566667,88.183333,90.216667,85.350000,89.450000,91.900000,93.316667,3.901923,17.206581,44.850000,66.583333,78.100000,84.433333,44.850000,53.116667,60.300000,65.983333,66.583333,73.883333,79.083333,82.800000,78.100000,84.000000,87.400000,89.633333,84.433333,89.100000,91.533333,93.000000,3.920116,17.383796
2,1.572043,1.572043,0.000000,86.983333,86.866667,1.854051,51.083333,70.883333,82.250000,88.916667,51.083333,60.233333,67.200000,71.983333,70.883333,77.433333,82.133333,85.433333,82.250000,86.983333,89.950000,91.583333,88.916667,92.233333,94.266667,95.066667,3.171939,16.229911,50.333333,70.916667,81.583333,87.833333,50.333333,59.466667,66.950000,72.600000,70.916667,77.616667,82.166667,85.416667,81.583333,86.866667,89.733333,91.450000,87.833333,92.166667,94.183333,95.066667,3.223482,16.286283
3,1.425953,1.425953,0.000000,88.783333,88.483333,1.935471,54.100000,73.683333,84.283333,90.433333,54.100000,63.416667,70.150000,74.733333,73.683333,79.850000,83.966667,86.916667,84.283333,88.783333,91.683333,93.133333,90.433333,93.616667,95.250000,96.000000,2.860444,15.954013,53.533333,73.916667,83.383333,89.450000,53.533333,62.900000,70.166667,75.250000,73.916667,80.466667,84.833333,87.433333,83.383333,88.483333,91.183333,92.883333,89.450000,93.283333,95.200000,96.183333,2.908833,16.238170
4,1.323625,1.323625,0.000000,90.200000,89.916667,2.206588,55.733333,75.533333,85.950000,91.350000,55.733333,65.266667,72.250000,76.650000,75.533333,81.716667,85.716667,88.500000,85.950000,90.200000,93.033333,94.200000,91.350000,94.400000,96.316667,96.900000,2.553075,14.513428,55.550000,75.833333,85.066667,90.750000,55.566667,65.116667,72.383333,77.383333,75.833333,82.016667,86.233333,88.966667,85.066667,89.916667,92.466667,93.916667,90.750000,94.283333,95.933333,96.716667,2.634500,15.092247
5,1.282811,1.282811,0.000000,89.683333,89.350000,1.929749,54.666667,75.483333,85.616667,91.266667,54.666667,63.783333,70.516667,75.250000,75.483333,81.550000,85.666667,88.550000,85.616667,89.683333,92.383333,93.633333,91.266667,94.166667,95.800000,96.433333,2.726596,15.260525,55.133333,74.800000,84.450000,90.033333,55.150000,64.433333,71.383333,76.033333,74.816667,81.350000,85.233333,87.933333,84.450000,89.350000,91.766667,93.316667,90.033333,93.750000,95.416667,96.300000,2.762371,15.626130
6,1.245064,1.245064,0.000000,90.683333,90.700000,1.977932,57.900000,77.383333,86.700000,92.166667,57.900000,67.016667,73.850000,77.950000,77.383333,83.433333,87.316667,89.650000,86.700000,90.683333,93.333333,94.500000,92.166667,94.833333,96.450000,97.133333,2.470912,14.698198,58.666667,77.300000,86.166667,92.150000,58.683333,67.333333,73.883333,78.266667,77.300000,83.300000,87.266667,89.450000,86.166667,90.700000,93.033333,94.350000,92.150000,95.316667,96.816667,97.566667,2.560089,15.558528
7,1.207742,1.207742,0.000000,91.783333,91.900000,1.899088,58.783333,78.200000,87.833333,93.366667,58.783333,67.883333,74.650000,78.583333,78.200000,84.383333,88.166667,90.566667,87.833333,91.783333,93.983333,95.033333,93.366667,95.833333,97.200000,97.750000,2.418234,14.732300,58.616667,78.416667,87.750000,92.916667,58.633333,67.183333,73.966667,78.283333,78.416667,84.083333,87.950000,90.116667,87.750000,91.900000,93.950000,95.233333,92.916667,95.750000,97.083333,97.750000,2.547908,15.588649
8,1.195376,1.195376,0.000000,89.916667,89.816667,1.875045,55.516667,75.900000,85.950000,91.583333,55.516667,64.816667,71.700000,76.333333,75.900000,81.583333,85.850000,88.516667,85.950000,89.916667,92.583333,94.116667,91.583333,94.250000,95.783333,96.616667,2.638578,14.943981,56.333333,76.200000,85.416667,91.283333,56.350000,65.533333,72.550000,77.283333,76.216667,82.150000,86.100000,88.950000,85.416667,89.816667,92.200000,93.750000,91.283333,94.450000,95.933333,96.816667,2.641014,15.424427
9,1.183584,1.183584,0.000000,92.100000,92.433333,1.998903,60.083333,79.300000,88.350000,93.300000,60.083333,69.233333,75.783333,79.550000,79.300000,84.700000,88.533333,90.800000,88.350000,92.100000,94.333333,95.466667,93.300000,95.600000,97.016667,97.650000,2.323218,14.269134,60.683333,79.200000,88.350000,93.183333,60.700000,69.233333,75.666667,79.683333,79.200000,85.016667,88.633333,90.666667,88.350000,92.433333,94.350000,95.383333,93.183333,95.916667,97.200000,97.833333,2.420363,15.377361
10,1.150216,1.150216,0.000000,92.033333,92.266667,1.893571,60.083333,79.783333,88.566667,93.516667,60.083333,69.166667,75.666667,79.250000,79.783333,85.016667,88.783333,90.916667,88.566667,92.033333,94.416667,95.383333,93.516667,95.666667,97.033333,97.466667,2.254148,13.270842,61.216667,79.616667,88.433333,93.050000,61.233333,69.683333,76.000000,80.333333,79.616667,85.133333,88.450000,90.733333,88.433333,92.266667,94.283333,95.300000,93.050000,95.683333,96.966667,97.566667,2.292661,14.405153
