epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,3.199662,3.199662,0.000000,85.866667,85.100000,0.721430,51.266667,72.233333,80.816667,85.733333,51.266667,60.683333,69.516667,76.216667,72.233333,78.700000,84.083333,87.716667,80.816667,85.866667,89.433333,91.816667,85.733333,89.566667,92.100000,93.783333,2.531327,14.087068,51.433333,71.700000,80.366667,85.083333,51.450000,60.966667,70.100000,76.183333,71.716667,78.116667,83.683333,87.283333,80.383333,85.100000,88.800000,91.300000,85.083333,88.733333,91.883333,93.783333,2.533198,14.328358
2,1.650326,1.650326,0.000000,91.283333,91.066667,0.584691,57.050000,78.750000,87.533333,91.716667,57.050000,66.166667,73.783333,78.100000,78.750000,84.550000,88.766667,90.966667,87.533333,91.283333,93.766667,94.916667,91.716667,94.050000,95.783333,96.433333,2.253673,12.663222,56.666667,78.566667,87.033333,91.050000,56.683333,65.483333,72.866667,77.833333,78.583333,84.450000,88.083333,90.666667,87.033333,91.066667,93.400000,94.950000,91.050000,93.916667,95.466667,96.566667,2.396705,13.706239
3,1.303229,1.303229,0.000000,92.050000,91.950000,0.608107,59.316667,80.233333,88.716667,92.583333,59.316667,68.600000,76.183333,80.700000,80.233333,85.716667,89.683333,91.883333,88.716667,92.050000,94.300000,95.283333,92.583333,94.833333,96.250000,96.866667,2.014062,12.108375,58.316667,79.683333,88.150000,92.316667,58.333333,67.733333,75.216667,80.516667,79.683333,85.600000,89.066667,91.400000,88.150000,91.950000,93.833333,95.200000,92.316667,94.800000,96.083333,96.933333,2.126871,12.696249
4,1.151502,1.151502,0.000000,92.316667,92.866667,0.583845,62.766667,81.983333,88.983333,92.650000,62.766667,72.083333,79.383333,83.616667,81.983333,87.250000,91.083333,93.183333,88.983333,92.316667,94.666667,95.983333,92.650000,94.833333,96.483333,97.283333,1.766427,10.398729,62.133333,82.216667,89.083333,93.000000,62.150000,71.700000,78.783333,83.366667,82.216667,87.566667,90.866667,92.883333,89.083333,92.866667,94.766667,96.016667,93.000000,95.400000,96.616667,97.483333,1.823408,11.642049
5,1.004594,1.004594,0.000000,92.516667,92.783333,0.613482,61.433333,80.650000,89.183333,93.633333,61.433333,70.233333,77.833333,82.150000,80.650000,86.166667,90.283333,92.400000,89.183333,92.516667,95.100000,96.116667,93.633333,95.600000,96.950000,97.600000,1.821839,10.364889,60.533333,80.866667,89.266667,93.450000,60.550000,69.700000,77.116667,82.050000,80.883333,85.966667,89.616667,92.066667,89.266667,92.783333,94.933333,96.083333,93.450000,95.566667,96.883333,97.733333,1.908766,11.286213
6,0.952684,0.952684,0.000000,93.450000,93.566667,0.548067,64.183333,83.166667,90.583333,94.000000,64.183333,73.083333,79.733333,83.766667,83.166667,87.966667,91.500000,93.333333,90.583333,93.450000,95.533333,96.533333,94.000000,95.950000,97.416667,97.966667,1.643757,9.473975,63.400000,83.316667,90.150000,93.933333,63.416667,72.783333,79.833333,84.066667,83.316667,87.933333,90.866667,92.816667,90.150000,93.566667,95.483333,96.666667,93.933333,96.116667,97.400000,98.150000,1.763454,10.733397
7,0.846948,0.846948,0.000000,93.900000,94.100000,0.537954,67.150000,84.033333,91.050000,94.416667,67.150000,76.166667,82.416667,85.916667,84.033333,88.633333,91.983333,93.966667,91.050000,93.900000,95.850000,96.883333,94.416667,96.316667,97.633333,98.183333,1.529358,9.516455,67.416667,84.300000,90.833333,94.566667,67.416667,76.400000,82.650000,86.483333,84.300000,89.083333,92.183333,94.116667,90.833333,94.100000,95.900000,97.150000,94.566667,96.616667,97.666667,98.383333,1.598198,10.462293
8,0.795903,0.795903,0.000000,94.683333,94.683333,0.531675,68.283333,84.783333,91.833333,94.983333,68.283333,77.100000,82.966667,86.350000,84.783333,89.600000,92.966667,94.733333,91.833333,94.683333,96.583333,97.350000,94.983333,96.850000,98.200000,98.633333,1.489077,9.279055,68.216667,84.783333,91.633333,94.883333,68.233333,76.983333,83.166667,86.566667,84.783333,89.433333,92.466667,94.200000,91.633333,94.683333,96.300000,97.283333,94.883333,96.966667,98.016667,98.583333,1.617812,10.959661
9,0.741564,0.741564,0.000000,95.016667,95.033333,0.707521,67.366667,84.583333,92.133333,95.216667,67.366667,75.933333,82.083333,85.450000,84.583333,89.533333,92.666667,94.200000,92.133333,95.016667,96.900000,97.666667,95.216667,97.083333,98.400000,98.800000,1.552013,9.423808,67.100000,84.983333,91.883333,94.966667,67.116667,75.516667,81.600000,85.250000,84.983333,89.600000,92.550000,94.233333,91.883333,95.033333,96.733333,97.633333,94.966667,97.016667,98.266667,98.733333,1.696232,10.957001
10,0.689630,0.689630,0.000000,94.900000,95.100000,0.531109,68.983333,85.333333,92.116667,95.383333,68.983333,77.766667,83.616667,86.916667,85.333333,89.833333,93.050000,94.716667,92.116667,94.900000,96.600000,97.483333,95.383333,97.200000,98.450000,98.900000,1.392950,8.807895,69.100000,85.200000,92.083333,95.066667,69.100000,77.466667,83.383333,86.833333,85.200000,89.833333,92.700000,94.400000,92.083333,95.100000,96.633333,97.383333,95.066667,97.200000,98.316667,98.833333,1.543805,10.236222
