epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,0.973026,0.973026,0.000000,97.283333,97.383333,8.809567,70.683333,88.650000,95.033333,97.433333,70.683333,78.950000,83.966667,86.883333,88.650000,92.533333,95.116667,96.500000,95.033333,97.283333,98.550000,99.066667,97.433333,98.633333,99.333333,99.633333,1.389169,10.020498,71.533333,88.433333,94.966667,97.233333,71.550000,79.800000,84.400000,87.033333,88.433333,92.833333,95.116667,96.183333,94.966667,97.383333,98.416667,98.950000,97.233333,98.750000,99.333333,99.583333,1.387209,9.982767
2,0.732890,0.732890,0.000000,97.466667,97.300000,8.801303,71.516667,90.050000,95.550000,97.483333,71.516667,79.850000,84.316667,87.150000,90.050000,93.533333,95.966667,97.066667,95.550000,97.466667,98.583333,99.083333,97.483333,98.616667,99.333333,99.566667,1.335514,9.829418,72.100000,89.050000,94.966667,97.216667,72.116667,80.116667,84.750000,87.416667,89.066667,93.550000,95.583333,96.583333,94.966667,97.300000,98.300000,98.816667,97.216667,98.650000,99.200000,99.483333,1.358786,9.637790
3,0.709787,0.709787,0.000000,97.333333,97.300000,8.344908,73.100000,89.766667,95.150000,97.450000,73.100000,80.950000,85.583333,88.516667,89.766667,93.300000,95.733333,97.083333,95.150000,97.333333,98.450000,98.933333,97.450000,98.816667,99.366667,99.666667,1.243223,8.674888,72.533333,89.033333,95.116667,97.616667,72.550000,80.616667,85.500000,88.400000,89.050000,93.250000,95.416667,96.633333,95.116667,97.300000,98.450000,98.900000,97.616667,98.866667,99.400000,99.516667,1.313669,9.045547
4,0.690044,0.690044,0.000000,97.583333,97.666667,9.010229,71.300000,89.283333,95.450000,97.750000,71.300000,79.850000,84.800000,87.650000,89.283333,92.983333,95.616667,96.933333,95.450000,97.583333,98.733333,99.266667,97.750000,98.866667,99.450000,99.700000,1.257706,8.616324,72.683333,89.483333,95.433333,97.616667,72.700000,80.866667,85.550000,88.250000,89.483333,93.433333,95.500000,96.633333,95.433333,97.666667,98.600000,99.066667,97.616667,98.916667,99.416667,99.583333,1.248428,8.258010
5,0.674258,0.674258,0.000000,97.500000,97.300000,8.755214,71.933333,89.750000,95.316667,97.650000,71.933333,80.350000,84.700000,87.066667,89.750000,93.483333,95.983333,97.016667,95.316667,97.500000,98.650000,99.116667,97.650000,98.866667,99.416667,99.700000,1.311238,9.455849,73.033333,89.566667,94.983333,97.183333,73.050000,81.166667,85.783333,88.400000,89.566667,93.700000,95.783333,96.783333,94.983333,97.300000,98.300000,98.900000,97.183333,98.616667,99.166667,99.433333,1.254740,8.548085
6,0.666391,0.666391,0.000000,97.533333,97.300000,9.004804,73.616667,89.783333,95.350000,97.600000,73.616667,81.866667,86.616667,89.366667,89.783333,93.600000,95.983333,97.183333,95.350000,97.533333,98.666667,99.166667,97.600000,98.783333,99.416667,99.650000,1.082594,6.917672,73.000000,89.266667,95.050000,97.500000,73.016667,81.216667,86.216667,89.233333,89.266667,93.266667,95.450000,96.683333,95.050000,97.300000,98.266667,98.883333,97.500000,98.766667,99.283333,99.666667,1.136091,6.957255
7,0.650604,0.650604,0.000000,97.516667,97.533333,8.654560,73.100000,90.100000,95.600000,97.650000,73.100000,80.983333,85.583333,87.900000,90.100000,93.433333,96.000000,97.183333,95.600000,97.516667,98.616667,99.150000,97.650000,98.683333,99.333333,99.666667,1.214263,8.363016,74.333333,89.700000,95.300000,97.283333,74.350000,81.766667,86.150000,88.933333,89.716667,93.433333,95.600000,96.616667,95.300000,97.533333,98.516667,99.000000,97.283333,98.716667,99.333333,99.583333,1.204725,7.839626
8,0.646721,0.646721,0.000000,97.516667,97.433333,8.387812,73.433333,89.983333,95.416667,97.416667,73.433333,82.033333,86.600000,89.266667,89.983333,93.516667,96.033333,97.150000,95.416667,97.516667,98.633333,99.033333,97.416667,98.716667,99.333333,99.583333,1.101257,7.148215,73.766667,89.483333,95.283333,97.416667,73.783333,82.033333,86.983333,89.833333,89.500000,93.583333,95.816667,96.983333,95.283333,97.433333,98.550000,99.000000,97.416667,98.783333,99.350000,99.533333,1.125232,7.072854
9,0.643888,0.643888,0.000000,97.866667,97.766667,8.677334,74.783333,90.616667,96.033333,97.683333,74.783333,82.683333,87.066667,89.416667,90.616667,93.916667,96.400000,97.466667,96.033333,97.866667,98.900000,99.283333,97.683333,98.866667,99.416667,99.633333,1.076519,7.060310,75.133333,90.683333,95.800000,97.616667,75.150000,82.716667,87.050000,89.716667,90.700000,94.166667,96.033333,97.083333,95.800000,97.766667,98.633333,99.100000,97.616667,98.866667,99.383333,99.566667,1.125784,7.228470
10,0.633584,0.633584,0.000000,97.616667,97.483333,8.385064,73.716667,90.183333,95.600000,97.516667,73.716667,81.683333,85.866667,88.366667,90.183333,93.600000,95.916667,96.983333,95.600000,97.616667,98.650000,99.100000,97.516667,98.683333,99.350000,99.633333,1.211963,8.698815,74.750000,90.100000,95.316667,97.550000,74.766667,82.066667,86.083333,88.816667,90.116667,93.983333,95.883333,96.766667,95.316667,97.483333,98.383333,98.950000,97.550000,98.833333,99.300000,99.550000,1.249492,8.952153
