epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.187834,1.187834,0.000000,95.883333,96.050000,14.850170,65.116667,85.700000,92.850000,96.450000,65.133333,75.633333,81.133333,84.850000,85.700000,91.200000,93.600000,95.433333,92.850000,95.883333,97.150000,98.216667,96.450000,97.916667,98.666667,99.233333,1.644302,10.517612,63.783333,85.066667,92.950000,96.266667,63.800000,74.633333,80.283333,83.933333,85.066667,90.900000,93.733333,95.750000,92.950000,96.050000,97.433333,98.066667,96.266667,97.950000,98.766667,99.066667,1.752378,11.250230
2,0.873843,0.873843,0.000000,96.650000,96.800000,14.941626,68.933333,88.466667,94.450000,96.800000,68.933333,79.183333,83.783333,87.050000,88.466667,93.050000,94.883333,96.283333,94.450000,96.650000,97.750000,98.566667,96.800000,98.100000,98.733333,99.266667,1.386301,9.401573,68.316667,87.383333,94.033333,96.866667,68.333333,78.650000,84.033333,86.916667,87.400000,92.300000,94.700000,96.100000,94.033333,96.800000,97.933333,98.566667,96.866667,98.450000,99.033333,99.300000,1.387862,8.897003
3,0.809190,0.809190,0.000000,96.683333,96.600000,14.892830,68.200000,87.666667,94.366667,96.983333,68.200000,78.650000,83.633333,87.183333,87.666667,92.366667,94.700000,96.100000,94.366667,96.683333,97.833333,98.616667,96.983333,98.266667,98.850000,99.283333,1.373415,9.034414,67.933333,87.216667,93.883333,96.783333,67.950000,78.350000,83.483333,86.866667,87.216667,92.483333,94.950000,96.500000,93.883333,96.600000,97.866667,98.616667,96.783333,98.233333,99.000000,99.316667,1.426718,9.421120
4,0.766671,0.766671,0.000000,97.050000,97.433333,14.900728,70.916667,88.883333,94.700000,97.533333,70.916667,80.300000,84.666667,87.466667,88.883333,93.183333,95.200000,96.616667,94.700000,97.050000,98.116667,98.966667,97.533333,98.500000,99.066667,99.433333,1.386766,9.938989,70.783333,89.216667,95.133333,97.250000,70.800000,79.983333,84.883333,87.916667,89.216667,93.533333,95.666667,96.916667,95.133333,97.433333,98.583333,99.100000,97.250000,98.716667,99.300000,99.566667,1.322747,9.076865
5,0.747318,0.747318,0.000000,97.400000,97.533333,14.854579,72.216667,89.866667,95.366667,97.966667,72.233333,82.183333,86.433333,89.350000,89.866667,93.916667,95.650000,97.033333,95.366667,97.400000,98.383333,99.150000,97.966667,98.833333,99.216667,99.583333,1.166071,7.662625,70.933333,89.583333,95.166667,97.333333,70.933333,81.116667,85.716667,88.416667,89.583333,93.800000,95.666667,96.933333,95.166667,97.533333,98.516667,99.116667,97.333333,98.683333,99.183333,99.483333,1.263917,8.625765
6,0.728362,0.728362,0.000000,97.216667,97.483333,14.840471,73.050000,89.933333,95.166667,97.750000,73.050000,82.133333,86.400000,89.150000,89.933333,93.833333,95.683333,96.916667,95.166667,97.216667,98.116667,98.983333,97.750000,98.700000,99.100000,99.550000,1.164446,7.663942,72.466667,90.066667,95.216667,97.416667,72.483333,81.483333,86.283333,89.166667,90.066667,93.983333,95.950000,97.300000,95.216667,97.483333,98.383333,98.916667,97.416667,98.783333,99.233333,99.533333,1.174960,7.846755
7,0.711327,0.711327,0.000000,97.550000,97.700000,14.774261,74.050000,90.316667,95.450000,97.700000,74.066667,83.133333,87.100000,89.833333,90.316667,94.316667,96.016667,97.333333,95.450000,97.550000,98.250000,99.016667,97.700000,98.550000,99.083333,99.466667,1.102539,7.339887,72.616667,90.400000,95.316667,97.416667,72.633333,82.200000,86.450000,89.350000,90.400000,94.400000,96.033333,97.233333,95.316667,97.700000,98.450000,98.950000,97.416667,98.850000,99.266667,99.550000,1.141619,7.330043
8,0.702917,0.702917,0.000000,97.316667,97.683333,14.741504,72.333333,89.883333,95.283333,97.766667,72.350000,80.966667,85.016667,87.916667,89.883333,93.600000,95.583333,96.850000,95.283333,97.316667,98.166667,98.933333,97.766667,98.766667,99.133333,99.550000,1.302499,9.097261,71.283333,90.000000,95.366667,97.616667,71.283333,80.516667,85.250000,87.850000,90.000000,93.916667,95.833333,97.116667,95.366667,97.683333,98.533333,99.116667,97.616667,98.883333,99.283333,99.550000,1.343588,9.356606
9,0.695046,0.695046,0.000000,97.333333,97.450000,14.833798,73.433333,90.133333,95.366667,97.683333,73.450000,82.566667,86.483333,89.200000,90.133333,93.916667,95.750000,96.950000,95.366667,97.333333,98.250000,99.000000,97.683333,98.716667,99.233333,99.683333,1.141339,7.404727,72.200000,90.050000,95.133333,97.366667,72.216667,81.466667,86.166667,89.066667,90.066667,93.900000,95.700000,96.966667,95.133333,97.450000,98.233333,98.766667,97.366667,98.766667,99.166667,99.550000,1.154764,7.261256
10,0.679967,0.679967,0.000000,97.350000,97.550000,14.796283,74.200000,90.066667,95.266667,97.716667,74.216667,83.100000,87.316667,90.200000,90.066667,93.933333,95.866667,97.300000,95.266667,97.350000,98.333333,99.166667,97.716667,98.816667,99.183333,99.550000,1.086533,7.130753,72.883333,90.333333,95.533333,97.783333,72.900000,82.483333,86.683333,89.750000,90.333333,94.316667,96.033333,97.450000,95.533333,97.550000,98.433333,99.033333,97.783333,98.883333,99.333333,99.583333,1.132338,7.505770
