epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.149368,1.149368,0.000000,94.500000,94.750000,18.854193,63.700000,82.566667,91.100000,95.416667,63.700000,72.216667,77.833333,81.266667,82.566667,87.733333,91.133333,93.283333,91.100000,94.500000,96.250000,97.233333,95.416667,97.583333,98.616667,98.983333,1.981708,12.675263,63.466667,82.766667,91.433333,95.383333,63.466667,71.716667,76.916667,80.900000,82.766667,88.466667,91.416667,93.700000,91.433333,94.750000,96.466667,97.616667,95.383333,97.383333,98.266667,98.866667,2.072878,13.231431
2,0.869072,0.869072,0.000000,96.700000,96.150000,17.703405,69.833333,87.616667,94.016667,96.583333,69.833333,78.666667,83.800000,86.883333,87.616667,91.816667,94.316667,95.850000,94.016667,96.700000,97.900000,98.666667,96.583333,98.333333,99.083333,99.416667,1.425575,9.881447,69.416667,86.666667,93.600000,96.433333,69.416667,78.400000,83.216667,86.550000,86.666667,91.316667,93.683333,95.383333,93.600000,96.150000,97.316667,98.116667,96.433333,97.933333,98.716667,99.133333,1.431945,9.574410
3,0.808210,0.808210,0.000000,96.550000,96.200000,17.909201,71.700000,87.583333,93.733333,96.766667,71.700000,79.866667,84.833333,87.666667,87.583333,92.150000,94.666667,96.166667,93.733333,96.550000,97.850000,98.516667,96.766667,98.600000,99.250000,99.450000,1.317464,8.760374,70.333333,87.350000,93.633333,96.816667,70.333333,79.266667,84.216667,87.500000,87.350000,91.683333,94.100000,95.700000,93.633333,96.200000,97.350000,98.350000,96.816667,98.183333,98.666667,99.233333,1.364852,9.480074
4,0.768789,0.768789,0.000000,97.116667,97.066667,17.605330,73.600000,89.100000,95.016667,97.350000,73.600000,81.533333,85.966667,88.833333,89.100000,93.100000,95.316667,96.633333,95.016667,97.116667,98.316667,98.883333,97.350000,98.716667,99.316667,99.550000,1.220099,8.209656,72.733333,88.933333,94.783333,97.083333,72.733333,80.916667,85.383333,88.300000,88.933333,92.800000,95.050000,96.550000,94.783333,97.066667,98.100000,98.750000,97.083333,98.366667,98.950000,99.450000,1.253155,9.026484
5,0.746706,0.746706,0.000000,97.033333,96.883333,18.312298,73.133333,89.200000,94.450000,96.983333,73.133333,81.233333,86.200000,89.166667,89.200000,93.216667,95.450000,97.000000,94.450000,97.033333,98.250000,98.950000,96.983333,98.800000,99.450000,99.650000,1.158898,7.327962,71.616667,89.083333,94.400000,96.766667,71.616667,80.333333,85.250000,88.416667,89.083333,93.166667,95.300000,96.900000,94.400000,96.883333,97.900000,98.733333,96.766667,98.266667,98.833333,99.300000,1.198219,7.737106
6,0.725535,0.725535,0.000000,97.316667,96.850000,17.502780,73.966667,89.316667,94.950000,97.216667,73.966667,82.083333,86.783333,89.600000,89.316667,93.283333,95.400000,96.616667,94.950000,97.316667,98.383333,98.900000,97.216667,98.850000,99.416667,99.616667,1.088623,6.873804,73.450000,88.800000,94.666667,96.950000,73.450000,81.666667,86.133333,89.150000,88.800000,92.500000,94.833333,96.433333,94.666667,96.850000,97.883333,98.616667,96.950000,98.366667,98.916667,99.366667,1.157181,7.706800
7,0.711564,0.711564,0.000000,96.816667,96.683333,17.001965,73.150000,89.083333,94.600000,97.133333,73.150000,81.100000,86.133333,89.183333,89.083333,92.766667,95.183333,96.700000,94.600000,96.816667,97.933333,98.733333,97.133333,98.583333,99.200000,99.500000,1.152707,7.208612,72.600000,88.350000,94.400000,96.583333,72.600000,80.166667,84.766667,88.400000,88.350000,92.500000,94.750000,96.466667,94.400000,96.683333,97.900000,98.483333,96.583333,97.900000,98.683333,99.133333,1.177003,7.319380
8,0.702204,0.702204,0.000000,97.500000,97.366667,15.640629,75.166667,90.216667,95.350000,97.366667,75.166667,83.200000,87.666667,90.100000,90.216667,93.900000,95.833333,97.133333,95.350000,97.500000,98.483333,99.083333,97.366667,98.816667,99.433333,99.666667,1.048618,6.461601,74.116667,89.766667,94.950000,96.933333,74.116667,82.550000,86.966667,89.733333,89.766667,93.433333,95.450000,96.883333,94.950000,97.366667,98.133333,98.766667,96.933333,98.266667,98.733333,99.266667,1.075655,6.669900
9,0.684559,0.684559,0.000000,97.216667,97.416667,16.452336,73.800000,89.283333,94.933333,97.516667,73.800000,81.850000,86.650000,89.333333,89.283333,93.300000,95.666667,96.950000,94.933333,97.216667,98.350000,98.916667,97.516667,98.866667,99.416667,99.616667,1.108160,7.112876,73.200000,89.266667,94.783333,97.216667,73.200000,81.466667,86.100000,88.600000,89.266667,93.183333,95.450000,96.916667,94.783333,97.416667,98.350000,98.900000,97.216667,98.700000,99.066667,99.400000,1.186638,8.235322
10,0.674968,0.674968,0.000000,97.483333,97.350000,17.107944,75.750000,90.216667,95.250000,97.383333,75.750000,83.683333,88.250000,90.950000,90.216667,94.216667,96.383333,97.716667,95.250000,97.483333,98.450000,99.083333,97.383333,98.916667,99.400000,99.633333,0.946976,5.896622,74.766667,90.300000,95.233333,97.433333,74.766667,83.200000,87.316667,90.100000,90.300000,93.966667,95.716667,97.150000,95.233333,97.350000,98.233333,98.800000,97.433333,98.716667,99.150000,99.483333,1.028355,6.138231
11,0.660935,0.660935,0.000000,97.383333,97.100000,16.033789,74.383333,89.700000,95.200000,97.566667,74.383333,82.366667,87.216667,90.133333,89.700000,93.466667,95.800000,97.116667,95.200000,97.383333,98.450000,99.100000,97.566667,98.916667,99.383333,99.666667,1.047092,6.454371,73.966667,89.400000,94.516667,96.916667,73.966667,82.366667,86.833333,89.683333,89.400000,93.200000,95.366667,96.850000,94.516667,97.100000,98.066667,98.733333,96.916667,98.466667,99.000000,99.366667,1.069381,6.672519
12,0.652445,0.652445,0.000000,97.916667,97.466667,17.129539,75.833333,90.633333,95.833333,97.616667,75.833333,83.566667,88.000000,90.666667,90.633333,94.550000,96.366667,97.566667,95.833333,97.916667,98.766667,99.250000,97.616667,99.016667,99.500000,99.716667,0.954201,6.014241,75.816667,90.150000,95.200000,97.333333,75.816667,83.966667,87.950000,90.666667,90.150000,94.016667,96.016667,97.333333,95.200000,97.466667,98.366667,98.883333,97.333333,98.700000,99.200000,99.516667,0.964677,5.787455
13,0.641075,0.641075,0.000000,97.866667,97.500000,16.752234,76.333333,90.966667,95.550000,97.666667,76.333333,83.883333,88.516667,91.100000,90.966667,94.750000,96.566667,97.650000,95.550000,97.866667,98.766667,99.216667,97.666667,99.050000,99.533333,99.700000,0.883940,5.629132,75.983333,90.516667,95.166667,97.400000,75.983333,83.750000,87.950000,90.816667,90.516667,94.200000,96.183333,97.583333,95.166667,97.500000,98.400000,99.066667,97.400000,98.700000,99.166667,99.566667,0.908553,5.658622
14,0.624222,0.624222,0.000000,97.683333,97.783333,16.683721,76.233333,90.916667,95.783333,97.583333,76.233333,84.000000,88.583333,91.283333,90.916667,94.800000,96.683333,97.766667,95.783333,97.683333,98.716667,99.216667,97.583333,98.833333,99.316667,99.633333,0.878225,5.470385,76.333333,90.833333,95.816667,97.616667,76.333333,84.633333,88.683333,91.416667,90.833333,94.433333,96.383333,97.700000,95.816667,97.783333,98.550000,99.050000,97.616667,98.650000,99.066667,99.466667,0.857751,5.156617
15,0.621087,0.621087,0.000000,97.900000,97.450000,17.333174,76.533333,91.183333,96.000000,97.916667,76.533333,84.333333,88.950000,91.483333,91.183333,94.866667,96.766667,98.000000,96.000000,97.900000,98.683333,99.316667,97.916667,99.066667,99.533333,99.750000,0.890845,5.722587,77.166667,90.616667,95.300000,97.316667,77.166667,84.766667,88.700000,91.350000,90.616667,94.266667,96.200000,97.516667,95.300000,97.450000,98.283333,99.000000,97.316667,98.533333,99.000000,99.433333,0.867543,5.251529
16,0.615684,0.615684,0.000000,98.016667,97.633333,16.450128,76.916667,91.383333,96.100000,97.866667,76.916667,84.383333,88.966667,91.500000,91.383333,94.800000,96.700000,97.783333,96.100000,98.016667,98.900000,99.200000,97.866667,99.050000,99.566667,99.683333,0.848097,5.261285,76.083333,91.483333,95.800000,97.716667,76.083333,84.150000,88.350000,91.100000,91.483333,94.733333,96.616667,97.750000,95.800000,97.633333,98.466667,98.950000,97.716667,98.750000,99.183333,99.500000,0.892137,5.296115
17,0.603051,0.603051,0.000000,98.066667,97.566667,16.651732,76.966667,91.533333,96.200000,97.833333,76.966667,84.733333,89.150000,91.833333,91.533333,95.016667,96.866667,97.966667,96.200000,98.066667,98.833333,99.283333,97.833333,99.083333,99.566667,99.683333,0.833254,5.237564,77.450000,91.000000,95.650000,97.850000,77.450000,85.400000,89.516667,92.183333,91.000000,94.466667,96.500000,97.716667,95.650000,97.566667,98.433333,98.916667,97.850000,98.733333,99.150000,99.500000,0.812360,4.804396
18,0.593987,0.593987,0.000000,98.033333,97.700000,15.748673,77.666667,91.516667,96.200000,98.166667,77.666667,85.183333,89.483333,92.000000,91.516667,94.983333,96.616667,97.716667,96.200000,98.033333,98.933333,99.283333,98.166667,99.200000,99.583333,99.750000,0.823238,5.085873,76.950000,91.266667,95.716667,97.733333,76.950000,85.250000,89.450000,92.050000,91.266667,94.583333,96.383333,97.766667,95.716667,97.700000,98.516667,99.083333,97.733333,98.816667,99.233333,99.566667,0.807578,4.666999
19,0.590506,0.590506,0.000000,97.966667,97.916667,15.398075,78.033333,92.066667,96.183333,97.883333,78.033333,85.616667,89.900000,92.633333,92.066667,95.416667,97.033333,98.100000,96.183333,97.966667,98.800000,99.250000,97.883333,99.100000,99.516667,99.716667,0.756257,4.620690,77.800000,91.683333,95.983333,97.950000,77.800000,86.033333,89.950000,92.766667,91.683333,95.183333,96.983333,98.183333,95.983333,97.916667,98.700000,99.316667,97.950000,99.000000,99.433333,99.616667,0.730002,4.268109
20,0.582947,0.582947,0.000000,98.100000,97.666667,15.456010,78.000000,92.066667,96.233333,97.883333,78.000000,85.333333,89.666667,92.250000,92.066667,95.666667,97.350000,98.416667,96.233333,98.100000,98.983333,99.383333,97.883333,99.116667,99.566667,99.733333,0.779803,4.918387,78.000000,91.583333,95.800000,97.850000,78.000000,85.900000,89.816667,92.500000,91.583333,95.016667,96.866667,98.050000,95.800000,97.666667,98.466667,99.083333,97.850000,98.833333,99.283333,99.600000,0.752348,4.409469
