epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,6.115536,6.115536,0.000000,76.800000,75.716667,0.459305,45.800000,61.650000,69.716667,74.550000,45.800000,54.733333,61.833333,67.500000,61.650000,69.333333,75.833333,80.716667,69.716667,76.800000,82.400000,86.400000,74.550000,80.833333,85.550000,89.300000,3.604717,16.614944,44.616667,60.716667,68.033333,73.533333,44.633333,54.133333,61.650000,67.400000,60.733333,68.900000,75.033333,79.733333,68.033333,75.716667,81.416667,85.566667,73.533333,80.250000,85.100000,88.583333,3.714273,16.932721
2,2.504449,2.504449,0.000000,86.733333,86.200000,0.457615,49.883333,70.300000,81.050000,86.316667,49.883333,59.066667,66.050000,71.383333,70.300000,77.550000,83.150000,86.950000,81.050000,86.733333,90.350000,92.616667,86.316667,90.266667,92.950000,94.816667,3.141588,16.196165,49.266667,68.800000,80.000000,85.400000,49.266667,58.333333,66.100000,71.600000,68.800000,76.950000,82.483333,85.950000,80.000000,86.200000,89.783333,92.016667,85.400000,89.900000,92.433333,94.200000,3.133808,15.947790
3,1.599330,1.599330,0.000000,89.033333,88.883333,0.464750,51.633333,73.333333,84.533333,89.100000,51.650000,60.666667,67.466667,73.150000,73.350000,80.050000,84.383333,87.833333,84.533333,89.033333,92.150000,94.250000,89.100000,92.600000,94.866667,96.616667,3.288506,17.941504,50.733333,72.883333,83.466667,87.633333,50.733333,60.150000,66.983333,72.216667,72.883333,80.150000,84.566667,87.566667,83.466667,88.883333,91.900000,93.733333,87.633333,92.216667,94.583333,95.966667,3.247146,17.530981
4,1.369408,1.369408,0.000000,90.866667,90.566667,0.469445,56.533333,77.516667,86.633333,91.100000,56.550000,66.000000,72.866667,77.900000,77.533333,83.766667,87.550000,90.300000,86.633333,90.866667,93.616667,95.483333,91.100000,93.950000,95.750000,97.150000,2.536314,15.310623,55.816667,77.133333,85.566667,90.200000,55.816667,65.566667,72.916667,77.883333,77.133333,84.066667,88.316667,90.333333,85.566667,90.566667,93.400000,94.900000,90.200000,93.816667,95.750000,96.783333,2.518796,14.788628
5,1.154579,1.154579,0.000000,91.616667,90.633333,0.465472,61.100000,80.583333,87.950000,91.850000,61.116667,70.916667,77.666667,82.350000,80.583333,86.100000,89.750000,92.333333,87.950000,91.616667,93.650000,95.150000,91.850000,94.316667,95.533333,96.566667,1.877206,12.123717,59.783333,79.450000,86.450000,90.733333,59.783333,70.450000,77.900000,82.733333,79.450000,85.483333,89.166667,91.583333,86.450000,90.633333,92.833333,94.300000,90.733333,93.766667,95.183333,96.150000,1.913740,12.426595
6,1.074998,1.074998,0.000000,92.866667,91.900000,0.462508,62.666667,81.633333,89.416667,92.883333,62.683333,72.750000,79.633333,84.183333,81.633333,87.216667,90.316667,92.683333,89.416667,92.866667,94.416667,95.750000,92.883333,95.166667,96.250000,97.300000,1.664196,9.669107,61.350000,80.833333,88.400000,92.133333,61.350000,71.900000,79.283333,83.866667,80.833333,86.533333,89.983333,92.150000,88.400000,91.900000,93.933333,95.350000,92.133333,94.650000,95.933333,96.800000,1.775078,11.038859
7,0.979075,0.979075,0.000000,92.883333,92.333333,0.466174,63.066667,82.050000,89.416667,93.133333,63.083333,73.150000,79.766667,84.216667,82.050000,87.416667,90.583333,92.750000,89.416667,92.883333,94.583333,96.066667,93.133333,95.416667,96.550000,97.466667,1.715028,10.196373,61.866667,81.666667,88.750000,92.933333,61.866667,72.450000,79.633333,84.100000,81.666667,87.150000,90.483333,92.683333,88.750000,92.333333,94.416667,95.683333,92.933333,95.416667,96.700000,97.466667,1.764371,10.734649
8,0.915846,0.915846,0.000000,93.616667,93.500000,0.470222,63.733333,82.950000,90.150000,94.016667,63.750000,73.416667,79.716667,83.700000,82.966667,88.300000,91.283333,93.183333,90.150000,93.616667,95.083333,96.333333,94.016667,95.966667,97.000000,97.833333,1.847169,12.229197,63.333333,82.416667,89.816667,93.783333,63.350000,73.333333,80.083333,84.266667,82.416667,88.016667,91.166667,93.166667,89.816667,93.500000,95.350000,96.466667,93.783333,96.100000,97.166667,97.783333,1.781990,11.437362
9,0.884651,0.884651,0.000000,93.850000,93.700000,0.499932,65.666667,83.283333,90.550000,94.383333,65.683333,75.333333,81.566667,85.433333,83.283333,88.583333,91.433333,93.400000,90.550000,93.850000,95.283333,96.533333,94.383333,96.216667,97.233333,97.983333,1.663800,10.665109,64.333333,83.100000,90.083333,94.316667,64.350000,74.750000,81.216667,85.216667,83.100000,88.550000,91.333333,93.283333,90.083333,93.700000,95.400000,96.433333,94.316667,96.300000,97.166667,97.816667,1.674557,10.721120
10,0.852600,0.852600,0.000000,93.983333,93.850000,0.462766,65.716667,83.983333,90.650000,94.133333,65.733333,75.566667,81.583333,85.500000,83.983333,88.900000,91.750000,93.766667,90.650000,93.983333,95.450000,96.850000,94.133333,96.183333,97.216667,98.066667,1.551923,9.525833,64.616667,83.433333,90.300000,94.166667,64.616667,74.800000,81.566667,85.266667,83.433333,88.683333,91.666667,93.416667,90.300000,93.850000,95.550000,96.750000,94.166667,96.516667,97.450000,98.133333,1.590781,9.788185
