epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.189301,1.189301,0.000000,94.816667,94.816667,17.381780,62.383333,82.833333,91.333333,95.366667,62.383333,71.050000,76.950000,80.833333,82.833333,88.400000,91.250000,93.316667,91.333333,94.816667,96.466667,97.383333,95.366667,97.150000,98.050000,98.683333,2.141320,13.610204,63.100000,84.000000,91.866667,95.533333,63.100000,72.266667,77.933333,81.666667,84.000000,88.816667,91.883333,93.750000,91.866667,94.816667,96.500000,97.533333,95.533333,97.366667,98.333333,98.883333,2.055117,13.313064
2,0.892845,0.892845,0.000000,95.683333,95.600000,17.527532,67.683333,85.650000,92.833333,96.216667,67.683333,75.816667,81.366667,84.983333,85.650000,90.600000,92.966667,94.866667,92.833333,95.683333,97.083333,97.933333,96.216667,97.783333,98.516667,98.950000,1.641965,11.049223,67.866667,86.483333,93.033333,96.100000,67.866667,76.816667,81.783333,85.350000,86.483333,90.900000,93.483333,94.983333,93.033333,95.600000,97.233333,98.183333,96.100000,97.766667,98.616667,99.133333,1.630953,11.116129
3,0.837754,0.837754,0.000000,96.000000,96.166667,17.241933,69.066667,85.850000,93.233333,96.116667,69.066667,77.083333,82.433333,86.183333,85.850000,90.600000,93.433333,95.216667,93.233333,96.000000,97.316667,98.133333,96.116667,97.750000,98.633333,99.150000,1.537099,10.464075,69.233333,86.883333,93.666667,96.450000,69.233333,77.733333,82.516667,85.766667,86.883333,91.383333,93.850000,95.300000,93.666667,96.166667,97.733333,98.416667,96.450000,98.033333,98.833333,99.283333,1.547884,10.657125
4,0.799160,0.799160,0.000000,96.616667,96.350000,17.264756,70.300000,87.183333,93.933333,96.800000,70.300000,78.100000,83.533333,86.916667,87.183333,91.666667,94.250000,95.900000,93.933333,96.616667,97.816667,98.433333,96.800000,98.216667,98.933333,99.266667,1.447473,10.101905,71.083333,88.150000,93.833333,96.716667,71.083333,79.466667,83.916667,87.383333,88.150000,92.466667,94.616667,96.166667,93.833333,96.350000,97.600000,98.416667,96.716667,98.183333,98.916667,99.350000,1.357938,8.842277
5,0.781440,0.781440,0.000000,96.416667,96.716667,17.377266,71.200000,87.416667,93.800000,96.850000,71.200000,79.416667,84.633333,87.866667,87.416667,91.750000,94.300000,95.833333,93.800000,96.416667,97.716667,98.433333,96.850000,98.333333,98.966667,99.350000,1.380172,9.602011,71.816667,88.383333,94.300000,96.616667,71.816667,80.616667,84.966667,88.183333,88.383333,92.566667,94.700000,96.166667,94.300000,96.716667,97.866667,98.550000,96.616667,98.200000,98.850000,99.300000,1.345594,9.278130
6,0.765542,0.765542,0.000000,96.266667,96.750000,17.064485,71.683333,87.850000,93.900000,96.933333,71.683333,79.416667,84.650000,87.916667,87.850000,91.866667,94.350000,96.000000,93.900000,96.266667,97.600000,98.283333,96.933333,98.216667,98.933333,99.266667,1.319439,8.775796,72.400000,88.416667,94.600000,96.750000,72.400000,81.000000,85.433333,88.666667,88.416667,92.450000,94.566667,96.016667,94.600000,96.750000,97.750000,98.500000,96.750000,98.283333,98.883333,99.300000,1.224852,8.123101
7,0.746825,0.746825,0.000000,96.616667,96.750000,16.470379,72.066667,87.916667,94.100000,97.283333,72.066667,79.883333,84.683333,88.000000,87.916667,92.266667,94.833333,96.250000,94.100000,96.616667,97.933333,98.533333,97.283333,98.616667,99.250000,99.500000,1.321729,9.386411,72.616667,89.183333,94.533333,96.916667,72.616667,80.916667,84.983333,87.966667,89.183333,93.150000,95.050000,96.400000,94.533333,96.750000,97.866667,98.583333,96.916667,98.350000,98.966667,99.383333,1.323555,8.842277
8,0.731840,0.731840,0.000000,96.683333,96.850000,16.779644,71.916667,88.083333,94.300000,97.283333,71.916667,79.933333,84.950000,88.300000,88.083333,92.483333,94.766667,96.233333,94.300000,96.683333,97.883333,98.583333,97.283333,98.633333,99.066667,99.350000,1.320193,9.177888,72.533333,88.683333,94.366667,97.083333,72.533333,81.033333,85.466667,88.483333,88.683333,92.850000,94.900000,96.416667,94.366667,96.850000,98.033333,98.683333,97.083333,98.450000,99.116667,99.416667,1.299767,8.432144
9,0.720893,0.720893,0.000000,96.016667,96.633333,16.077204,69.300000,86.850000,93.383333,96.716667,69.300000,77.500000,83.216667,87.083333,86.850000,91.100000,93.900000,96.016667,93.383333,96.016667,97.500000,98.350000,96.716667,98.133333,98.883333,99.283333,1.352738,8.447358,69.850000,86.833333,93.800000,96.650000,69.850000,78.583333,83.866667,87.516667,86.833333,91.400000,93.766667,95.533333,93.800000,96.633333,97.700000,98.450000,96.650000,98.266667,98.916667,99.300000,1.294604,7.923083
10,0.713799,0.713799,0.000000,96.833333,96.833333,16.216806,73.500000,88.433333,94.533333,97.300000,73.500000,80.783333,85.683333,88.833333,88.433333,92.466667,94.983333,96.433333,94.533333,96.833333,98.200000,98.816667,97.300000,98.566667,99.100000,99.483333,1.256919,8.555393,73.600000,88.900000,94.466667,97.166667,73.600000,81.550000,85.750000,88.866667,88.900000,92.916667,94.633333,96.016667,94.466667,96.833333,97.966667,98.683333,97.166667,98.466667,98.966667,99.316667,1.219080,7.918602
11,0.705107,0.705107,0.000000,96.666667,97.033333,17.214837,72.350000,88.233333,94.383333,97.133333,72.350000,80.283333,85.350000,88.566667,88.233333,92.366667,94.783333,96.350000,94.383333,96.666667,97.933333,98.516667,97.133333,98.466667,99.100000,99.433333,1.256874,8.528704,72.333333,89.150000,94.566667,97.083333,72.333333,80.466667,85.033333,88.183333,89.150000,92.950000,94.650000,95.983333,94.566667,97.033333,97.933333,98.600000,97.083333,98.466667,99.000000,99.383333,1.294715,8.592850
12,0.701582,0.701582,0.000000,96.916667,97.066667,16.928923,72.833333,88.633333,94.583333,97.316667,72.833333,80.583333,85.683333,88.916667,88.633333,92.850000,95.200000,96.683333,94.583333,96.916667,98.183333,98.866667,97.316667,98.600000,99.150000,99.483333,1.261078,8.384708,74.000000,89.133333,94.766667,97.233333,74.000000,82.366667,86.666667,89.700000,89.133333,93.333333,95.200000,96.566667,94.766667,97.066667,98.000000,98.700000,97.233333,98.583333,99.116667,99.416667,1.124175,7.213136
13,0.686552,0.686552,0.000000,96.950000,97.200000,16.923714,74.066667,88.766667,94.716667,97.516667,74.066667,81.400000,86.000000,89.016667,88.766667,92.783333,95.100000,96.500000,94.716667,96.950000,98.166667,98.800000,97.516667,98.666667,99.200000,99.483333,1.277601,9.599721,74.450000,89.366667,95.133333,97.433333,74.450000,82.116667,86.316667,88.950000,89.366667,93.533333,95.316667,96.716667,95.133333,97.200000,98.300000,98.950000,97.433333,98.683333,99.216667,99.583333,1.225261,8.092791
14,0.684847,0.684847,0.000000,96.266667,96.950000,16.509184,71.650000,87.950000,94.016667,97.100000,71.650000,79.200000,84.616667,88.383333,87.950000,92.033333,94.633333,96.500000,94.016667,96.266667,97.716667,98.533333,97.100000,98.433333,99.016667,99.400000,1.277354,8.268506,71.933333,88.650000,94.516667,97.033333,71.933333,80.033333,84.750000,88.000000,88.650000,92.783333,95.116667,96.466667,94.516667,96.950000,98.000000,98.683333,97.033333,98.466667,99.016667,99.366667,1.283275,8.302520
15,0.677733,0.677733,0.000000,96.816667,97.066667,17.242268,74.350000,88.816667,94.650000,97.133333,74.350000,81.950000,86.566667,89.550000,88.816667,92.600000,94.933333,96.516667,94.650000,96.816667,98.133333,98.700000,97.133333,98.416667,99.033333,99.383333,1.137541,7.565277,74.466667,90.016667,94.816667,97.150000,74.466667,82.700000,86.616667,89.516667,90.016667,93.583333,95.300000,96.533333,94.816667,97.066667,98.000000,98.700000,97.150000,98.450000,98.966667,99.350000,1.175260,7.709494
16,0.671242,0.671242,0.000000,96.700000,97.116667,16.931845,74.600000,88.883333,94.483333,97.266667,74.600000,81.916667,86.466667,89.350000,88.883333,92.966667,95.283333,96.750000,94.483333,96.700000,98.050000,98.666667,97.266667,98.616667,99.150000,99.450000,1.167475,7.896135,74.450000,89.716667,94.783333,97.300000,74.450000,82.600000,86.633333,89.466667,89.716667,93.583333,95.133333,96.400000,94.783333,97.116667,98.050000,98.716667,97.300000,98.616667,99.100000,99.516667,1.183028,7.851590
17,0.670401,0.670401,0.000000,96.783333,97.166667,17.208283,74.783333,89.166667,94.550000,97.200000,74.783333,82.016667,86.683333,89.716667,89.166667,93.116667,95.233333,96.816667,94.550000,96.783333,98.233333,98.900000,97.200000,98.500000,99.133333,99.466667,1.128028,7.575392,74.783333,89.950000,95.016667,97.433333,74.783333,82.850000,86.983333,89.866667,89.950000,93.783333,95.566667,96.800000,95.016667,97.166667,98.233333,98.850000,97.433333,98.633333,99.233333,99.516667,1.115549,7.419535
