epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.157124,1.157124,0.000000,96.733333,96.716667,14.634853,69.000000,87.700000,94.050000,96.616667,69.016667,78.300000,83.433333,86.183333,87.716667,92.483333,95.283333,96.616667,94.066667,96.733333,98.233333,98.883333,96.633333,98.266667,99.083333,99.500000,1.552289,11.081547,68.483333,87.833333,93.883333,96.666667,68.483333,77.950000,83.033333,86.266667,87.850000,93.083333,95.283333,96.633333,93.883333,96.716667,97.950000,98.766667,96.666667,98.366667,99.033333,99.450000,1.500608,10.505706
2,0.830245,0.830245,0.000000,96.383333,96.800000,14.547874,68.833333,87.266667,93.933333,96.616667,68.850000,77.366667,82.316667,85.333333,87.283333,91.700000,94.100000,95.483333,93.933333,96.383333,97.766667,98.516667,96.616667,98.000000,98.783333,99.250000,1.574296,10.889203,69.183333,87.550000,94.016667,96.816667,69.183333,78.483333,83.300000,86.316667,87.566667,92.266667,94.766667,96.166667,94.016667,96.800000,97.866667,98.666667,96.816667,98.483333,99.033333,99.350000,1.490898,10.282588
3,0.779747,0.779747,0.000000,97.100000,97.166667,14.661938,70.600000,88.216667,95.050000,97.333333,70.616667,79.266667,83.616667,86.216667,88.233333,92.366667,94.633333,95.866667,95.066667,97.100000,98.400000,99.050000,97.350000,98.566667,99.333333,99.566667,1.505000,10.549335,70.583333,88.483333,94.683333,97.033333,70.583333,79.750000,84.183333,86.983333,88.500000,92.833333,95.066667,96.233333,94.683333,97.166667,98.166667,98.750000,97.033333,98.466667,99.050000,99.416667,1.453373,10.291879
4,0.744800,0.744800,0.000000,96.800000,97.300000,14.620501,69.433333,88.516667,94.633333,97.183333,69.433333,78.383333,83.200000,85.966667,88.533333,92.716667,94.950000,96.250000,94.633333,96.800000,98.066667,98.716667,97.183333,98.266667,99.000000,99.333333,1.582355,11.246377,69.683333,88.750000,94.916667,97.200000,69.683333,79.116667,83.616667,86.683333,88.766667,93.133333,95.366667,96.566667,94.916667,97.300000,98.183333,98.833333,97.200000,98.566667,98.966667,99.366667,1.496598,10.767963
5,0.723777,0.723777,0.000000,97.483333,97.766667,14.623826,72.583333,90.116667,95.550000,97.833333,72.600000,81.166667,85.400000,87.983333,90.133333,93.933333,96.066667,97.200000,95.566667,97.483333,98.733333,99.133333,97.850000,98.750000,99.316667,99.616667,1.281248,9.395286,72.666667,90.100000,95.450000,97.583333,72.666667,81.616667,86.000000,88.716667,90.100000,94.316667,96.233333,97.283333,95.450000,97.766667,98.700000,99.183333,97.583333,98.933333,99.350000,99.566667,1.191890,8.108642
6,0.704360,0.704360,0.000000,97.683333,97.833333,14.631478,73.666667,90.400000,95.883333,97.883333,73.683333,82.750000,86.883333,89.516667,90.416667,94.216667,96.300000,97.400000,95.883333,97.683333,98.800000,99.150000,97.883333,98.733333,99.383333,99.583333,1.159654,7.902964,73.416667,90.916667,95.550000,97.566667,73.416667,82.700000,87.116667,89.766667,90.933333,94.783333,96.383333,97.416667,95.550000,97.833333,98.750000,99.166667,97.566667,98.933333,99.366667,99.583333,1.096634,7.116400
7,0.694735,0.694735,0.000000,97.616667,97.566667,14.806280,73.633333,90.666667,95.900000,97.766667,73.650000,82.000000,86.516667,89.500000,90.683333,94.200000,96.450000,97.550000,95.916667,97.616667,98.716667,99.150000,97.766667,98.733333,99.350000,99.616667,1.115888,7.391403,73.583333,89.866667,95.366667,97.466667,73.583333,82.616667,87.266667,90.066667,89.883333,94.450000,96.466667,97.483333,95.366667,97.566667,98.433333,98.950000,97.466667,98.833333,99.266667,99.566667,1.071227,7.267922
8,0.684016,0.684016,0.000000,97.883333,97.966667,14.631262,73.416667,90.400000,96.083333,97.766667,73.433333,82.166667,86.583333,89.433333,90.416667,94.316667,96.316667,97.583333,96.083333,97.883333,98.866667,99.383333,97.766667,98.783333,99.450000,99.683333,1.131942,7.121894,74.016667,90.433333,95.766667,97.666667,74.016667,82.750000,87.283333,90.433333,90.433333,94.500000,96.350000,97.466667,95.766667,97.966667,98.766667,99.250000,97.666667,99.000000,99.416667,99.633333,1.018300,6.176028
9,0.672851,0.672851,0.000000,97.816667,97.766667,14.577600,74.200000,90.733333,96.100000,98.016667,74.216667,82.833333,86.883333,89.400000,90.733333,94.216667,96.433333,97.433333,96.100000,97.816667,98.766667,99.233333,98.016667,98.866667,99.416667,99.616667,1.149454,7.658333,74.900000,90.916667,95.800000,97.833333,74.900000,83.450000,87.600000,90.283333,90.916667,94.883333,96.550000,97.666667,95.800000,97.766667,98.600000,99.116667,97.833333,98.983333,99.316667,99.583333,1.043920,6.602190
10,0.664806,0.664806,0.000000,97.516667,98.066667,14.603789,74.766667,90.600000,95.900000,97.966667,74.783333,82.600000,86.816667,89.233333,90.616667,94.316667,96.300000,97.416667,95.900000,97.516667,98.650000,99.250000,97.966667,98.783333,99.350000,99.683333,1.200108,8.518710,74.350000,90.833333,95.983333,97.850000,74.350000,82.850000,86.633333,89.433333,90.850000,94.950000,96.700000,97.633333,95.983333,98.066667,98.833333,99.300000,97.850000,99.100000,99.416667,99.683333,1.141362,7.731453
11,0.658016,0.658016,0.000000,97.583333,97.833333,14.882050,73.783333,90.250000,95.916667,97.816667,73.800000,81.916667,86.100000,88.600000,90.266667,94.050000,96.016667,97.066667,95.933333,97.583333,98.650000,99.133333,97.816667,98.900000,99.500000,99.750000,1.216554,8.249125,73.733333,90.250000,96.016667,97.866667,73.733333,82.183333,86.350000,89.116667,90.266667,94.233333,96.133333,97.400000,96.033333,97.833333,98.716667,99.233333,97.866667,99.000000,99.416667,99.733333,1.164400,7.731453
