epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.192148,1.192148,0.000000,96.816667,96.750000,0.393260,71.866667,88.000000,94.050000,96.533333,71.866667,81.633333,87.083333,90.416667,88.000000,92.850000,95.366667,96.666667,94.050000,96.816667,98.100000,98.683333,96.533333,98.400000,99.133333,99.450000,0.995556,5.768560,72.483333,88.233333,93.983333,96.483333,72.483333,81.666667,87.116667,90.366667,88.233333,93.050000,95.516667,96.866667,93.983333,96.750000,97.933333,98.450000,96.483333,98.133333,98.816667,99.133333,1.081068,6.164602
2,0.704606,0.704606,0.000000,97.350000,97.383333,0.399086,74.116667,90.350000,94.900000,97.150000,74.116667,83.633333,88.266667,91.216667,90.350000,94.533333,96.433333,97.516667,94.900000,97.350000,98.533333,99.116667,97.150000,98.750000,99.316667,99.550000,0.950934,5.726346,75.016667,90.050000,95.083333,97.433333,75.016667,84.316667,88.916667,91.683333,90.050000,94.366667,96.433333,97.400000,95.083333,97.383333,98.416667,98.850000,97.433333,98.733333,99.283333,99.450000,0.948232,5.725778
3,0.543011,0.543011,0.000000,97.533333,97.683333,0.404806,75.500000,91.083333,95.183333,97.450000,75.500000,84.583333,89.200000,92.066667,91.083333,95.100000,96.900000,98.083333,95.183333,97.533333,98.733333,99.233333,97.450000,98.816667,99.350000,99.566667,0.843251,5.013851,75.450000,90.266667,95.350000,97.450000,75.450000,84.616667,89.200000,91.983333,90.266667,94.500000,96.683333,97.766667,95.350000,97.683333,98.650000,99.050000,97.450000,98.816667,99.383333,99.533333,0.862197,5.098103
4,0.472269,0.472269,0.000000,97.766667,97.566667,0.407584,76.333333,91.416667,95.800000,97.616667,76.333333,85.033333,89.700000,92.366667,91.416667,94.966667,96.966667,98.100000,95.800000,97.766667,98.800000,99.216667,97.616667,99.000000,99.450000,99.633333,0.807698,4.894670,75.950000,90.566667,95.600000,97.566667,75.950000,84.800000,89.416667,91.966667,90.566667,94.700000,96.666667,97.733333,95.600000,97.566667,98.633333,99.000000,97.566667,98.800000,99.383333,99.533333,0.858343,5.041103
5,0.422788,0.422788,0.000000,97.983333,97.683333,0.393193,77.233333,91.550000,95.900000,97.633333,77.233333,85.983333,90.516667,93.100000,91.550000,95.250000,97.216667,98.366667,95.900000,97.983333,98.950000,99.283333,97.633333,99.016667,99.516667,99.666667,0.754046,4.237566,76.750000,90.683333,95.550000,97.500000,76.750000,85.783333,90.083333,92.633333,90.683333,94.966667,96.916667,97.783333,95.550000,97.683333,98.650000,99.016667,97.500000,98.766667,99.333333,99.500000,0.810469,4.687555
6,0.397390,0.397390,0.000000,97.883333,97.616667,0.387117,76.866667,91.616667,95.816667,97.600000,76.866667,85.566667,90.100000,92.733333,91.616667,95.150000,97.016667,98.100000,95.816667,97.883333,98.916667,99.233333,97.600000,98.983333,99.516667,99.650000,0.771134,4.497679,76.666667,90.816667,95.550000,97.433333,76.666667,85.366667,89.700000,92.233333,90.816667,94.966667,96.750000,97.650000,95.550000,97.616667,98.516667,98.916667,97.433333,98.733333,99.316667,99.500000,0.834517,4.893886
7,0.368444,0.368444,0.000000,97.866667,97.516667,0.437313,77.200000,91.333333,95.900000,97.533333,77.200000,85.633333,90.183333,92.766667,91.333333,95.033333,96.916667,98.150000,95.900000,97.866667,98.916667,99.233333,97.533333,98.966667,99.483333,99.650000,0.772031,4.494785,76.766667,90.933333,95.383333,97.433333,76.766667,85.683333,90.033333,92.533333,90.933333,94.883333,96.783333,97.700000,95.383333,97.516667,98.566667,98.983333,97.433333,98.750000,99.333333,99.516667,0.796097,4.660416
8,0.347054,0.347054,0.000000,97.916667,97.583333,0.396369,77.066667,91.416667,95.850000,97.666667,77.066667,85.783333,90.166667,92.833333,91.416667,95.216667,97.066667,98.250000,95.850000,97.916667,98.950000,99.233333,97.666667,99.033333,99.516667,99.633333,0.761436,4.494785,76.983333,90.833333,95.616667,97.416667,76.983333,85.783333,90.000000,92.533333,90.833333,94.983333,96.866667,97.683333,95.616667,97.583333,98.533333,98.950000,97.416667,98.733333,99.333333,99.500000,0.803713,4.802631
9,0.328826,0.328826,0.000000,98.000000,97.583333,0.392431,77.266667,91.350000,95.883333,97.683333,77.266667,85.783333,90.150000,92.816667,91.350000,95.166667,97.000000,98.133333,95.883333,98.000000,98.916667,99.266667,97.683333,99.116667,99.550000,99.666667,0.759393,4.365089,76.433333,90.900000,95.600000,97.366667,76.433333,85.433333,89.650000,92.216667,90.900000,95.083333,96.950000,97.850000,95.600000,97.583333,98.483333,98.983333,97.366667,98.683333,99.233333,99.500000,0.826053,4.893886
10,0.313841,0.313841,0.000000,97.833333,97.400000,0.391146,77.083333,91.383333,95.783333,97.700000,77.083333,85.766667,90.183333,92.883333,91.383333,95.250000,97.066667,98.233333,95.783333,97.833333,98.883333,99.216667,97.700000,99.100000,99.550000,99.666667,0.757959,4.331401,76.866667,90.666667,95.250000,97.333333,76.866667,85.733333,89.850000,92.283333,90.666667,94.700000,96.700000,97.633333,95.250000,97.400000,98.416667,98.900000,97.333333,98.666667,99.233333,99.450000,0.820185,4.890154
