seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
456,FT,no_freeze,20,1.000000,108000,1,1,82096,82096,202.983470,0.000000,98.350000,97.916667,78.583333,92.033333,96.333333,97.933333,78.583333,86.733333,90.950000,93.500000,92.033333,95.600000,97.133333,98.166667,96.333333,98.350000,99.033333,99.300000,97.933333,99.150000,99.516667,99.633333,0.661902,4.065307,78.533333,92.050000,96.066667,97.683333,78.533333,86.533333,90.750000,93.233333,92.050000,95.533333,97.183333,98.016667,96.066667,97.916667,98.750000,99.116667,97.683333,98.800000,99.266667,99.466667,0.749994,4.091339
456,FT,no_freeze,20,1.000000,108000,2,2,82096,82096,202.983470,0.000000,98.566667,98.133333,78.916667,92.833333,96.600000,98.216667,78.916667,86.850000,90.783333,93.216667,92.833333,96.166667,97.750000,98.633333,96.600000,98.566667,99.250000,99.566667,98.216667,99.316667,99.650000,99.800000,0.699660,4.164032,78.466667,92.183333,96.366667,97.916667,78.466667,86.733333,91.016667,93.500000,92.183333,95.700000,97.150000,98.000000,96.366667,98.133333,98.966667,99.216667,97.916667,98.950000,99.466667,99.616667,0.759483,4.005890
456,FT,no_freeze,20,1.000000,108000,3,3,82096,82096,202.983470,0.000000,98.666667,98.150000,78.783333,92.533333,96.766667,98.416667,78.783333,86.983333,90.950000,93.416667,92.533333,96.100000,97.750000,98.466667,96.766667,98.666667,99.300000,99.616667,98.416667,99.450000,99.683333,99.766667,0.669990,4.018057,78.566667,92.216667,96.433333,98.000000,78.566667,86.283333,90.450000,93.166667,92.216667,95.550000,97.333333,98.100000,96.433333,98.150000,98.883333,99.200000,98.000000,98.933333,99.450000,99.666667,0.722790,4.180966
456,FT,no_freeze,20,1.000000,108000,5,3,82096,82096,202.983470,0.000000,98.666667,98.150000,78.783333,92.533333,96.766667,98.416667,78.783333,86.983333,90.950000,93.416667,92.533333,96.100000,97.750000,98.466667,96.766667,98.666667,99.300000,99.616667,98.416667,99.450000,99.683333,99.766667,0.669990,4.018057,78.566667,92.216667,96.433333,98.000000,78.566667,86.283333,90.450000,93.166667,92.216667,95.550000,97.333333,98.100000,96.433333,98.150000,98.883333,99.200000,98.000000,98.933333,99.450000,99.666667,0.722790,4.180966
456,FT,no_freeze,20,1.000000,108000,8,8,82096,82096,202.983470,0.000000,98.700000,98.200000,79.633333,93.233333,96.950000,98.383333,79.633333,88.200000,91.866667,94.283333,93.233333,96.416667,97.866667,98.783333,96.950000,98.700000,99.183333,99.550000,98.383333,99.316667,99.633333,99.750000,0.576757,3.501556,79.800000,93.033333,96.583333,97.983333,79.800000,88.383333,92.033333,94.366667,93.033333,96.166667,97.650000,98.266667,96.583333,98.200000,98.933333,99.150000,97.983333,98.983333,99.466667,99.600000,0.625909,3.360800
456,FT,no_freeze,20,1.000000,108000,10,9,82096,82096,202.983470,0.000000,98.783333,98.166667,80.516667,93.000000,97.000000,98.550000,80.516667,88.433333,92.100000,94.283333,93.000000,96.516667,97.983333,98.816667,97.000000,98.783333,99.283333,99.516667,98.550000,99.500000,99.766667,99.833333,0.596443,3.505117,79.833333,92.666667,96.366667,98.200000,79.833333,87.650000,91.483333,93.683333,92.666667,96.133333,97.566667,98.400000,96.366667,98.166667,98.866667,99.216667,98.200000,99.066667,99.516667,99.716667,0.691955,3.889393
456,FT,no_freeze,20,1.000000,108000,12,9,82096,82096,202.983470,0.000000,98.783333,98.166667,80.516667,93.000000,97.000000,98.550000,80.516667,88.433333,92.100000,94.283333,93.000000,96.516667,97.983333,98.816667,97.000000,98.783333,99.283333,99.516667,98.550000,99.500000,99.766667,99.833333,0.596443,3.505117,79.833333,92.666667,96.366667,98.200000,79.833333,87.650000,91.483333,93.683333,92.666667,96.133333,97.566667,98.400000,96.366667,98.166667,98.866667,99.216667,98.200000,99.066667,99.516667,99.716667,0.691955,3.889393
