seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
789,BL-AG,none,0,1.000000,108000,0,0,82096,82096,358.915074,0.360704,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,20,1.000000,108000,0,0,82096,82096,358.915074,0.368692,84.650000,86.383333,56.200000,73.466667,80.050000,83.250000,56.200000,66.150000,72.850000,78.450000,73.466667,79.616667,84.000000,87.516667,80.050000,84.650000,88.150000,90.983333,83.250000,87.216667,90.266667,92.800000,2.438466,14.683013,56.883333,74.833333,80.950000,84.233333,56.900000,66.633333,74.316667,79.216667,74.833333,81.833333,86.183333,89.200000,80.950000,86.383333,89.783333,92.000000,84.233333,88.816667,91.800000,93.716667,2.432060,15.168019,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,40,1.000000,108000,0,0,82096,82096,358.915074,0.352822,81.300000,82.966667,44.983333,65.750000,75.466667,80.166667,44.983333,53.883333,61.066667,67.216667,65.750000,72.800000,78.183333,82.783333,75.466667,81.300000,85.616667,89.033333,80.166667,85.266667,88.850000,91.766667,3.983131,18.505584,46.200000,66.683333,76.316667,81.250000,46.200000,55.616667,63.033333,68.666667,66.683333,74.516667,80.416667,84.550000,76.316667,82.966667,87.166667,90.266667,81.250000,86.616667,90.116667,92.716667,3.909014,18.834570,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,60,1.000000,108000,0,0,82096,82096,358.915074,0.357659,75.383333,77.250000,33.383333,57.133333,68.983333,75.866667,33.383333,40.766667,47.433333,53.600000,57.133333,64.683333,70.900000,76.333333,68.983333,75.383333,80.666667,85.183333,75.866667,81.450000,85.650000,89.316667,6.050186,20.443128,34.800000,56.800000,69.683333,77.200000,34.800000,42.483333,49.300000,55.083333,56.800000,65.533333,72.100000,77.150000,69.683333,77.250000,82.533333,86.366667,77.200000,83.683333,87.900000,90.850000,5.882269,20.220792,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,80,1.000000,108000,0,0,82096,82096,358.915074,0.361247,66.816667,68.250000,26.216667,45.866667,59.766667,68.233333,26.216667,32.566667,38.116667,43.850000,45.866667,53.800000,60.650000,66.833333,59.766667,66.816667,72.633333,77.750000,68.233333,74.383333,79.550000,83.950000,7.446914,21.460886,27.083333,46.800000,60.150000,68.866667,27.083333,33.400000,39.183333,44.366667,46.800000,55.083333,61.983333,67.766667,60.150000,68.250000,74.233333,78.850000,68.866667,76.083333,81.516667,85.450000,7.425650,21.048402,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,100,1.000000,108000,0,0,82096,82096,358.915074,0.350888,56.633333,57.666667,20.566667,35.033333,48.850000,58.050000,20.566667,25.683333,30.600000,35.983333,35.033333,42.600000,49.150000,55.783333,48.850000,56.633333,62.950000,69.066667,58.050000,65.016667,70.900000,76.383333,8.712060,22.743683,22.083333,36.266667,49.283333,58.500000,22.083333,27.483333,32.466667,37.450000,36.283333,44.016667,51.133333,57.300000,49.283333,57.666667,64.866667,70.483333,58.500000,66.566667,73.066667,78.200000,8.530930,22.454970,v4.1,jobs/baseline/bl_ag_eval
789,BL-AW,none,0,1.000000,108000,0,18,82096,82096,357.324118,0.000000,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_aw_blockage_000
789,BL-AW,none,20,1.000000,108000,0,13,82096,82096,340.003649,0.000000,98.183333,98.116667,79.333333,92.850000,96.433333,98.183333,79.333333,87.666667,91.516667,93.500000,92.850000,95.916667,97.366667,98.050000,96.433333,98.183333,98.866667,99.266667,98.183333,98.983333,99.283333,99.533333,0.715057,4.111267,78.950000,92.683333,96.200000,97.916667,78.950000,87.616667,91.400000,93.733333,92.683333,96.033333,97.383333,98.316667,96.200000,98.116667,98.750000,99.183333,97.916667,98.966667,99.383333,99.566667,0.670134,4.042667,v4.1,jobs/baseline/bl_aw_blockage_020
789,BL-AW,none,40,1.000000,108000,0,18,82096,82096,341.848912,0.000000,97.966667,98.300000,79.183333,92.783333,96.550000,98.000000,79.183333,87.133333,91.116667,93.066667,92.783333,95.783333,97.283333,97.983333,96.550000,97.966667,98.800000,99.216667,98.000000,98.783333,99.250000,99.533333,0.774338,4.588523,78.466667,92.400000,96.233333,98.083333,78.483333,87.066667,90.950000,93.200000,92.400000,95.900000,97.283333,98.083333,96.233333,98.300000,99.000000,99.383333,98.083333,99.283333,99.600000,99.800000,0.751518,4.444553,v4.1,jobs/baseline/bl_aw_blockage_040
789,BL-AW,none,60,1.000000,108000,0,15,82096,82096,342.565831,0.000000,97.566667,97.683333,77.366667,91.400000,95.733333,97.466667,77.366667,85.350000,89.100000,91.233333,91.400000,94.833333,96.583333,97.433333,95.733333,97.566667,98.400000,98.833333,97.466667,98.650000,99.083333,99.383333,0.985208,6.400182,76.933333,90.966667,95.350000,97.233333,76.950000,85.183333,89.083333,91.216667,90.966667,94.866667,96.450000,97.266667,95.350000,97.683333,98.433333,98.816667,97.233333,98.650000,99.100000,99.450000,0.983615,6.299414,v4.1,jobs/baseline/bl_aw_blockage_060
