epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,0.746036,0.746036,0.000000,97.833333,97.683333,4.031287,77.350000,91.633333,95.766667,97.600000,77.350000,85.500000,90.050000,92.533333,91.633333,95.266667,97.100000,98.100000,95.766667,97.833333,98.733333,99.183333,97.600000,98.850000,99.433333,99.683333,0.784944,4.692516,77.683333,91.766667,95.766667,97.583333,77.700000,85.933333,90.300000,92.800000,91.766667,95.166667,97.083333,97.883333,95.766667,97.683333,98.650000,99.116667,97.583333,98.800000,99.333333,99.550000,0.781115,4.374737
2,0.594772,0.594772,0.000000,98.100000,97.866667,4.409079,78.350000,91.850000,96.250000,97.800000,78.350000,86.316667,90.550000,92.900000,91.850000,95.416667,97.200000,98.283333,96.250000,98.100000,98.950000,99.450000,97.800000,98.950000,99.500000,99.733333,0.750241,4.382336,77.983333,92.033333,96.066667,97.950000,78.000000,86.350000,90.366667,92.750000,92.033333,95.316667,97.200000,97.983333,96.066667,97.866667,98.833333,99.316667,97.950000,99.133333,99.433333,99.700000,0.820685,4.705547
3,0.577368,0.577368,0.000000,98.200000,97.900000,3.768368,78.516667,92.166667,96.183333,97.933333,78.516667,86.583333,90.850000,93.016667,92.166667,95.633333,97.400000,98.366667,96.183333,98.200000,99.016667,99.483333,97.933333,99.016667,99.533333,99.750000,0.743190,4.373501,79.050000,92.283333,96.083333,97.933333,79.066667,87.100000,90.883333,93.133333,92.283333,95.700000,97.316667,98.100000,96.083333,97.900000,98.700000,99.150000,97.933333,99.033333,99.366667,99.616667,0.742670,4.324341
4,0.565900,0.565900,0.000000,98.183333,98.100000,3.837139,78.750000,92.100000,96.450000,97.866667,78.750000,86.700000,91.266667,93.516667,92.100000,95.683333,97.483333,98.250000,96.450000,98.183333,99.050000,99.400000,97.866667,99.033333,99.516667,99.716667,0.678021,4.047799,79.416667,92.616667,96.366667,97.816667,79.433333,87.350000,91.200000,93.316667,92.633333,95.733333,97.433333,98.216667,96.366667,98.100000,98.900000,99.350000,97.816667,98.850000,99.366667,99.616667,0.719674,4.333827
5,0.558810,0.558810,0.000000,98.266667,98.066667,3.535912,78.433333,92.366667,96.500000,97.900000,78.433333,86.950000,91.316667,93.600000,92.366667,96.033333,97.700000,98.533333,96.500000,98.266667,99.133333,99.483333,97.900000,99.100000,99.616667,99.816667,0.718540,4.046119,78.616667,92.316667,96.166667,97.983333,78.633333,87.016667,91.116667,93.316667,92.333333,95.600000,97.383333,98.166667,96.166667,98.066667,98.950000,99.383333,97.983333,99.066667,99.500000,99.716667,0.748224,4.132863
6,0.553697,0.553697,0.000000,98.100000,97.950000,3.574772,78.733333,92.150000,96.216667,97.950000,78.733333,86.816667,91.016667,93.266667,92.150000,95.816667,97.466667,98.400000,96.216667,98.100000,98.966667,99.400000,97.950000,99.000000,99.500000,99.733333,0.720047,4.230863,79.750000,92.583333,96.100000,97.950000,79.766667,87.200000,91.366667,93.483333,92.600000,95.616667,97.383333,98.150000,96.100000,97.950000,98.850000,99.300000,97.950000,99.050000,99.466667,99.666667,0.724018,4.075659
7,0.548933,0.548933,0.000000,98.050000,97.766667,3.669251,78.716667,92.133333,96.216667,97.816667,78.716667,87.000000,91.000000,93.233333,92.133333,95.733333,97.450000,98.400000,96.216667,98.050000,98.983333,99.450000,97.816667,99.066667,99.600000,99.816667,0.698950,4.101729,79.000000,92.766667,96.066667,97.950000,79.016667,86.816667,90.966667,93.216667,92.766667,95.800000,97.533333,98.333333,96.066667,97.766667,98.783333,99.266667,97.950000,99.133333,99.483333,99.750000,0.760561,4.300419
8,0.546191,0.546191,0.000000,98.100000,98.166667,3.674501,78.750000,92.450000,96.316667,97.933333,78.750000,87.266667,91.433333,93.583333,92.450000,95.916667,97.500000,98.416667,96.316667,98.100000,99.033333,99.416667,97.933333,99.116667,99.566667,99.783333,0.681735,4.032703,79.516667,92.716667,96.250000,97.933333,79.533333,87.333333,91.483333,93.716667,92.716667,95.766667,97.533333,98.250000,96.250000,98.166667,98.916667,99.333333,97.933333,99.066667,99.533333,99.716667,0.715681,3.974870
9,0.539817,0.539817,0.000000,97.933333,98.066667,3.531500,78.333333,92.000000,96.033333,97.866667,78.333333,86.216667,90.450000,92.916667,92.000000,95.616667,97.283333,98.150000,96.033333,97.933333,98.816667,99.283333,97.866667,99.000000,99.466667,99.683333,0.749797,4.525937,79.516667,92.466667,96.216667,98.033333,79.533333,86.683333,90.666667,92.950000,92.483333,95.716667,97.450000,98.166667,96.216667,98.066667,98.916667,99.266667,98.033333,99.083333,99.483333,99.700000,0.738467,4.466177
10,0.537249,0.537249,0.000000,98.233333,98.283333,3.485952,79.350000,92.533333,96.350000,98.066667,79.350000,87.216667,91.200000,93.500000,92.533333,96.033333,97.500000,98.333333,96.350000,98.233333,98.966667,99.416667,98.066667,99.133333,99.516667,99.733333,0.694806,4.050621,79.650000,92.733333,96.583333,98.000000,79.666667,87.266667,91.316667,93.383333,92.750000,95.766667,97.500000,98.216667,96.583333,98.283333,99.033333,99.433333,98.000000,99.050000,99.450000,99.683333,0.706409,4.062049
