seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
456,BL-AG,none,0,1.000000,108000,0,0,82096,82096,337.708777,0.358715,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,20,1.000000,108000,0,0,82096,82096,337.708777,0.330122,90.683333,91.666667,63.183333,79.433333,86.233333,89.783333,63.183333,72.233333,78.833333,83.166667,79.433333,85.933333,89.816667,92.450000,86.233333,90.683333,93.466667,95.333333,89.783333,93.050000,94.966667,96.483333,1.874198,12.221618,62.883333,80.483333,86.966667,90.850000,62.883333,72.250000,78.950000,83.750000,80.483333,86.800000,91.000000,93.733333,86.966667,91.666667,94.516667,96.366667,90.850000,94.000000,96.033333,97.433333,1.757055,10.777393,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,40,1.000000,108000,0,0,82096,82096,337.708777,0.344594,86.950000,87.366667,55.200000,72.416667,81.050000,85.533333,55.200000,63.500000,69.966667,75.200000,72.416667,79.450000,84.433333,88.000000,81.050000,86.950000,90.533333,92.766667,85.533333,90.283333,92.916667,94.983333,2.878209,15.915381,54.066667,72.600000,81.450000,86.350000,54.066667,62.733333,69.650000,74.483333,72.600000,79.900000,85.150000,88.666667,81.450000,87.366667,91.183333,93.700000,86.350000,90.866667,93.633333,95.683333,2.857028,16.314308,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,60,1.000000,108000,0,0,82096,82096,337.708777,0.344041,82.966667,83.083333,48.233333,67.233333,76.333333,81.966667,48.233333,55.933333,62.733333,68.083333,67.233333,74.666667,80.100000,84.316667,76.333333,82.966667,87.483333,90.600000,81.966667,87.833333,91.416667,93.650000,3.797501,17.885495,48.150000,67.733333,76.550000,82.850000,48.150000,55.983333,62.600000,67.983333,67.733333,75.183333,80.700000,84.716667,76.550000,83.083333,87.616667,90.666667,82.850000,88.366667,92.100000,94.416667,3.738189,18.016664,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,80,1.000000,108000,0,0,82096,82096,337.708777,0.340868,78.200000,78.683333,42.650000,62.050000,71.150000,77.683333,42.650000,49.583333,56.300000,61.233333,62.050000,69.250000,74.700000,78.950000,71.150000,78.200000,83.200000,86.566667,77.683333,84.116667,88.483333,91.233333,4.899212,19.902308,42.583333,62.816667,72.150000,78.200000,42.583333,49.700000,56.100000,61.350000,62.816667,69.816667,75.416667,79.833333,72.150000,78.683333,83.600000,87.316667,78.200000,84.283333,88.666667,91.600000,4.776300,19.931194,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,100,1.000000,108000,0,0,82096,82096,337.708777,0.337836,73.566667,73.966667,37.466667,56.633333,66.700000,73.483333,37.466667,43.900000,50.333333,55.183333,56.633333,63.533333,68.700000,73.216667,66.700000,73.566667,78.633333,82.266667,73.483333,80.133333,84.950000,88.166667,5.879743,21.149938,37.850000,57.233333,67.350000,73.866667,37.850000,44.533333,50.500000,55.700000,57.233333,63.800000,69.400000,73.733333,67.350000,73.966667,79.100000,83.150000,73.866667,80.383333,85.233333,88.650000,5.772903,21.378760,v4.1,jobs/baseline/bl_ag_eval
456,BL-AW,none,0,1.000000,108000,0,12,82096,82096,332.425452,0.000000,98.266667,98.366667,79.016667,92.083333,96.500000,98.100000,79.016667,87.683333,91.450000,93.716667,92.083333,95.750000,97.383333,98.233333,96.500000,98.266667,99.016667,99.383333,98.100000,99.166667,99.500000,99.666667,0.677052,3.926219,78.250000,93.033333,96.400000,98.100000,78.250000,87.200000,91.466667,94.100000,93.033333,96.350000,97.650000,98.566667,96.400000,98.366667,98.900000,99.383333,98.100000,99.266667,99.550000,99.700000,0.632719,3.593979,v4.1,jobs/baseline/bl_aw_blockage_000
456,BL-AW,none,20,1.000000,108000,0,16,82096,82096,334.843362,0.000000,98.183333,98.350000,79.100000,92.350000,96.400000,97.916667,79.100000,87.516667,91.150000,93.300000,92.350000,95.833333,97.266667,98.100000,96.400000,98.183333,98.883333,99.250000,97.916667,98.950000,99.450000,99.666667,0.724168,4.190476,78.750000,92.766667,96.616667,98.016667,78.750000,87.400000,91.683333,93.833333,92.766667,96.133333,97.566667,98.416667,96.616667,98.350000,99.000000,99.316667,98.016667,99.033333,99.483333,99.616667,0.627077,3.745684,v4.1,jobs/baseline/bl_aw_blockage_020
456,BL-AW,none,40,1.000000,108000,0,20,82096,82096,332.383652,0.000000,97.950000,98.283333,78.150000,91.150000,96.183333,97.616667,78.150000,86.450000,90.166667,92.333333,91.150000,95.150000,96.816667,97.600000,96.183333,97.950000,98.633333,99.016667,97.616667,98.733333,99.150000,99.400000,0.858237,4.912258,77.900000,91.966667,96.333333,98.150000,77.900000,86.583333,90.650000,92.666667,91.966667,95.816667,97.383333,98.233333,96.333333,98.283333,98.933333,99.283333,98.150000,99.150000,99.566667,99.700000,0.763341,4.428206,v4.1,jobs/baseline/bl_aw_blockage_040
456,BL-AW,none,60,1.000000,108000,0,18,82096,82096,333.572699,0.000000,97.483333,98.066667,77.133333,91.583333,95.500000,97.366667,77.133333,85.516667,89.866667,92.316667,91.583333,95.050000,96.766667,97.600000,95.500000,97.483333,98.383333,98.750000,97.366667,98.600000,99.166667,99.300000,0.828688,4.885627,77.833333,92.016667,96.150000,97.933333,77.833333,86.266667,90.616667,92.966667,92.016667,95.683333,97.300000,98.283333,96.150000,98.066667,98.900000,99.283333,97.933333,98.983333,99.466667,99.666667,0.744190,4.362883,v4.1,jobs/baseline/bl_aw_blockage_060
