seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
123,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.006034,33.950000,33.783333,25.033333,25.033333,25.033333,25.033333,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,3.941847,12.637551,24.616667,24.616667,24.616667,24.616667,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,3.921036,12.929135
123,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.014165,67.250000,68.433333,25.033333,45.616667,60.250000,64.883333,25.033333,33.950000,43.966667,53.600000,45.616667,52.883333,60.650000,67.816667,60.250000,67.250000,74.816667,80.966667,64.883333,71.300000,78.000000,83.583333,3.941847,12.637551,24.616667,46.600000,60.316667,64.916667,24.616667,33.783333,44.183333,53.500000,46.600000,54.366667,61.700000,68.616667,60.316667,68.433333,75.466667,81.150000,64.916667,72.333333,78.366667,83.416667,3.921036,12.929135
123,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.004035,33.616667,33.450000,24.900000,24.900000,24.900000,24.900000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,4.167657,13.423244,24.450000,24.450000,24.450000,24.450000,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,4.161101,13.686991
123,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.012102,64.816667,65.383333,24.900000,45.716667,58.300000,63.750000,24.900000,33.616667,43.416667,52.650000,45.716667,53.033333,60.783333,67.816667,58.300000,64.816667,71.483333,77.266667,63.750000,69.916667,76.483333,81.883333,4.167657,13.423244,24.450000,46.566667,58.050000,63.600000,24.450000,33.450000,43.366667,52.366667,46.566667,54.333333,61.550000,68.283333,58.050000,65.383333,72.016667,77.300000,63.600000,70.666667,76.533333,81.383333,4.161101,13.686991
123,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.005251,33.616667,33.450000,24.900000,24.900000,24.900000,24.900000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,4.167657,13.423244,24.450000,24.450000,24.450000,24.450000,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,4.161101,13.686991
123,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.016863,64.816667,65.383333,24.900000,45.716667,58.300000,63.750000,24.900000,33.616667,43.416667,52.650000,45.716667,53.033333,60.783333,67.816667,58.300000,64.816667,71.483333,77.266667,63.750000,69.916667,76.483333,81.883333,4.167657,13.423244,24.450000,46.566667,58.050000,63.600000,24.450000,33.450000,43.366667,52.366667,46.566667,54.333333,61.550000,68.283333,58.050000,65.383333,72.016667,77.300000,63.600000,70.666667,76.533333,81.383333,4.161101,13.686991
123,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.004158,33.616667,33.450000,24.900000,24.900000,24.900000,24.900000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,4.167657,13.423244,24.450000,24.450000,24.450000,24.450000,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,4.161101,13.686991
123,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.012815,64.816667,65.383333,24.900000,45.716667,58.300000,63.750000,24.900000,33.616667,43.416667,52.650000,45.716667,53.033333,60.783333,67.816667,58.300000,64.816667,71.483333,77.266667,63.750000,69.916667,76.483333,81.883333,4.167657,13.423244,24.450000,46.566667,58.050000,63.600000,24.450000,33.450000,43.366667,52.366667,46.566667,54.333333,61.550000,68.283333,58.050000,65.383333,72.016667,77.300000,63.600000,70.666667,76.533333,81.383333,4.161101,13.686991
123,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.004067,33.616667,33.450000,24.900000,24.900000,24.900000,24.900000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,24.900000,33.616667,43.416667,52.650000,4.167657,13.423244,24.450000,24.450000,24.450000,24.450000,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,24.450000,33.450000,43.366667,52.366667,4.161101,13.686991
123,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.011962,64.816667,65.383333,24.900000,45.716667,58.300000,63.750000,24.900000,33.616667,43.416667,52.650000,45.716667,53.033333,60.783333,67.816667,58.300000,64.816667,71.483333,77.266667,63.750000,69.916667,76.483333,81.883333,4.167657,13.423244,24.450000,46.566667,58.050000,63.600000,24.450000,33.450000,43.366667,52.366667,46.566667,54.333333,61.550000,68.283333,58.050000,65.383333,72.016667,77.300000,63.600000,70.666667,76.533333,81.383333,4.161101,13.686991
