seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
123,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.006864,33.950000,33.783333,25.033333,25.033333,25.033333,25.033333,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,25.033333,33.950000,43.966667,53.600000,3.941847,12.637551,24.616667,24.616667,24.616667,24.616667,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,24.616667,33.783333,44.183333,53.500000,3.921036,12.929135
123,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.015766,67.250000,68.433333,25.033333,45.616667,60.250000,64.883333,25.033333,33.950000,43.966667,53.600000,45.616667,52.883333,60.650000,67.816667,60.250000,67.250000,74.816667,80.966667,64.883333,71.300000,78.000000,83.583333,3.941847,12.637551,24.616667,46.600000,60.316667,64.916667,24.616667,33.783333,44.183333,53.500000,46.600000,54.366667,61.700000,68.616667,60.316667,68.433333,75.466667,81.150000,64.916667,72.333333,78.366667,83.416667,3.921036,12.929135
123,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.004366,11.950000,12.533333,6.716667,6.716667,6.716667,6.716667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.418833,14.599837,6.583333,6.583333,6.583333,6.583333,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.305308,14.615605
123,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.012770,41.983333,44.383333,6.716667,32.100000,35.583333,36.783333,6.716667,11.950000,19.333333,27.666667,32.100000,38.200000,45.316667,52.133333,35.583333,41.983333,49.966667,57.033333,36.783333,43.550000,51.783333,58.966667,6.418833,14.599837,6.583333,33.000000,36.400000,37.700000,6.583333,12.533333,20.283333,28.600000,33.000000,40.400000,47.166667,53.633333,36.400000,44.383333,51.616667,58.450000,37.700000,45.833333,53.283333,60.383333,6.305308,14.615605
123,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.004808,11.950000,12.533333,6.716667,6.716667,6.716667,6.716667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.420983,14.604701,6.583333,6.583333,6.583333,6.583333,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.307502,14.615605
123,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.011602,41.850000,44.266667,6.716667,31.966667,35.450000,36.650000,6.716667,11.950000,19.333333,27.666667,31.966667,38.066667,45.183333,52.000000,35.450000,41.850000,49.833333,56.916667,36.650000,43.416667,51.650000,58.850000,6.420983,14.604701,6.583333,32.883333,36.283333,37.583333,6.583333,12.533333,20.283333,28.600000,32.883333,40.283333,47.050000,53.500000,36.283333,44.266667,51.500000,58.316667,37.583333,45.716667,53.166667,60.250000,6.307502,14.615605
123,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.005153,11.950000,12.533333,6.716667,6.716667,6.716667,6.716667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.420983,14.604701,6.583333,6.583333,6.583333,6.583333,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.307502,14.615605
123,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.013347,41.850000,44.266667,6.716667,31.966667,35.450000,36.650000,6.716667,11.950000,19.333333,27.666667,31.966667,38.066667,45.183333,52.000000,35.450000,41.850000,49.833333,56.916667,36.650000,43.416667,51.650000,58.850000,6.420983,14.604701,6.583333,32.883333,36.283333,37.583333,6.583333,12.533333,20.283333,28.600000,32.883333,40.283333,47.050000,53.500000,36.283333,44.266667,51.500000,58.316667,37.583333,45.716667,53.166667,60.250000,6.307502,14.615605
123,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.003645,11.950000,12.533333,6.716667,6.716667,6.716667,6.716667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.420983,14.604701,6.583333,6.583333,6.583333,6.583333,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.307502,14.615605
123,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.012034,41.850000,44.266667,6.716667,31.966667,35.450000,36.650000,6.716667,11.950000,19.333333,27.666667,31.966667,38.066667,45.183333,52.000000,35.450000,41.850000,49.833333,56.916667,36.650000,43.416667,51.650000,58.850000,6.420983,14.604701,6.583333,32.883333,36.283333,37.583333,6.583333,12.533333,20.283333,28.600000,32.883333,40.283333,47.050000,53.500000,36.283333,44.266667,51.500000,58.316667,37.583333,45.716667,53.166667,60.250000,6.307502,14.615605
123,MAX-SETB,none,100,0.000000,0,0,0,0,0,0.000000,0.004582,11.950000,12.533333,6.716667,6.716667,6.716667,6.716667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.716667,11.950000,19.333333,27.666667,6.420983,14.604701,6.583333,6.583333,6.583333,6.583333,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.583333,12.533333,20.283333,28.600000,6.307502,14.615605
