epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,8.764273,8.764273,0.000000,80.650000,81.900000,0.545708,43.950000,62.966667,74.166667,79.383333,43.950000,52.166667,59.550000,65.216667,62.966667,70.800000,77.633333,82.683333,74.166667,80.650000,85.416667,89.133333,79.383333,84.683333,88.550000,91.566667,3.967173,18.128250,44.100000,63.033333,74.133333,80.366667,44.100000,53.616667,60.466667,66.350000,63.033333,71.783333,78.000000,83.150000,74.133333,81.900000,86.750000,90.383333,80.366667,86.300000,90.066667,92.400000,3.882365,17.895252
2,2.942615,2.942615,0.000000,81.083333,82.400000,0.521842,40.700000,63.533333,75.083333,81.716667,40.700000,48.983333,56.116667,62.616667,63.533333,70.433333,76.366667,80.400000,75.083333,81.083333,85.350000,88.550000,81.716667,86.683333,90.050000,92.700000,4.711766,20.518297,41.050000,64.316667,75.433333,81.716667,41.050000,50.183333,58.050000,64.616667,64.316667,72.716667,78.833333,82.850000,75.433333,82.400000,87.216667,90.166667,81.716667,87.583333,91.433333,93.633333,4.464746,20.403850
3,1.885381,1.885381,0.000000,84.783333,85.866667,0.545513,42.366667,67.350000,78.816667,85.150000,42.366667,51.316667,58.733333,64.600000,67.350000,75.100000,80.466667,84.666667,78.816667,84.783333,88.783333,91.300000,85.150000,89.666667,92.600000,94.700000,4.200803,19.406345,42.000000,67.083333,79.200000,85.516667,42.000000,51.516667,58.950000,65.150000,67.100000,75.050000,80.333333,84.516667,79.200000,85.866667,89.500000,92.183333,85.516667,90.533333,93.833333,95.600000,4.096515,19.314261
4,1.628042,1.628042,0.000000,86.983333,88.150000,0.568901,51.333333,71.716667,81.816667,87.283333,51.333333,60.683333,67.783333,73.716667,71.716667,79.183333,84.133333,87.616667,81.816667,86.983333,90.233333,92.483333,87.283333,91.133333,93.233333,94.833333,2.905710,15.746153,50.166667,72.233333,82.283333,87.600000,50.166667,60.316667,68.483333,74.800000,72.233333,80.383333,85.516667,88.966667,82.283333,88.150000,91.533333,93.733333,87.600000,91.983333,94.450000,95.850000,2.906569,15.902180
5,1.389906,1.389906,0.000000,89.283333,89.466667,0.567608,55.700000,74.316667,84.233333,88.966667,55.700000,65.066667,72.116667,77.066667,74.316667,81.233333,85.933333,88.866667,84.233333,89.283333,92.016667,93.650000,88.966667,92.700000,94.733333,96.050000,2.634973,15.529517,54.766667,74.350000,83.950000,88.950000,54.766667,64.633333,72.016667,77.500000,74.350000,82.066667,86.750000,89.683333,83.950000,89.466667,92.400000,94.300000,88.950000,93.233333,95.416667,96.700000,2.601011,15.337734
6,1.289846,1.289846,0.000000,90.800000,91.100000,0.568620,56.566667,76.400000,85.966667,90.116667,56.566667,66.083333,73.416667,78.766667,76.400000,83.400000,87.816667,90.283333,85.966667,90.800000,93.266667,94.583333,90.116667,93.800000,95.533333,96.550000,2.386168,14.075358,56.000000,76.183333,85.633333,90.650000,56.000000,65.933333,73.850000,79.266667,76.183333,83.700000,88.366667,91.333333,85.633333,91.100000,93.850000,95.533333,90.650000,94.650000,96.666667,97.716667,2.371038,14.189863
7,1.182950,1.182950,0.000000,91.466667,92.216667,0.556472,59.600000,79.433333,87.150000,91.533333,59.600000,69.366667,76.350000,81.250000,79.433333,85.283333,89.033333,91.250000,87.150000,91.466667,93.483333,94.816667,91.533333,94.283333,95.633333,96.533333,2.075777,13.043867,58.466667,79.450000,87.666667,91.900000,58.466667,68.633333,76.266667,81.366667,79.450000,86.066667,89.816667,92.300000,87.666667,92.216667,94.383333,95.783333,91.900000,95.016667,96.550000,97.450000,2.107668,13.317722
8,1.099456,1.099456,0.000000,91.116667,91.683333,0.518255,60.166667,79.383333,87.283333,91.233333,60.166667,70.233333,76.650000,81.200000,79.383333,85.083333,88.733333,90.966667,87.283333,91.116667,93.266667,94.616667,91.233333,93.900000,95.250000,96.183333,2.103898,13.454901,59.633333,79.400000,87.366667,91.766667,59.633333,70.150000,77.633333,82.116667,79.400000,85.783333,89.550000,91.933333,87.366667,91.683333,93.833333,95.433333,91.766667,94.600000,96.033333,97.150000,2.067103,13.575942
9,1.071214,1.071214,0.000000,92.100000,92.666667,0.537461,57.933333,79.683333,88.266667,92.183333,57.933333,67.233333,74.216667,78.933333,79.683333,85.316667,89.000000,91.516667,88.266667,92.100000,94.166667,95.500000,92.183333,95.000000,96.316667,97.033333,2.190493,13.032463,57.250000,79.900000,88.550000,92.866667,57.250000,67.183333,74.600000,79.433333,79.900000,86.333333,90.016667,92.233333,88.550000,92.666667,94.833333,96.166667,92.866667,95.616667,96.950000,97.966667,2.216382,13.467313
10,1.053776,1.053776,0.000000,92.533333,93.200000,0.525729,62.200000,81.416667,89.066667,92.983333,62.200000,72.083333,78.950000,83.083333,81.416667,86.883333,90.233333,92.383333,89.066667,92.533333,94.350000,95.466667,92.983333,95.100000,96.250000,97.000000,1.866729,12.030365,62.183333,81.050000,89.333333,93.216667,62.183333,72.500000,79.916667,83.866667,81.050000,87.316667,90.850000,92.900000,89.333333,93.200000,95.033333,96.233333,93.216667,95.733333,97.000000,97.800000,1.817127,11.754034
11,1.016312,1.016312,0.000000,92.316667,92.766667,0.518481,60.800000,80.983333,88.416667,92.466667,60.800000,70.850000,77.400000,82.050000,80.983333,86.583333,89.966667,92.250000,88.416667,92.316667,94.216667,95.516667,92.466667,94.750000,95.966667,96.816667,1.935851,12.311074,60.800000,80.683333,88.483333,92.533333,60.800000,71.066667,78.783333,83.283333,80.683333,87.000000,90.700000,92.950000,88.483333,92.766667,94.600000,95.883333,92.533333,95.333333,96.666667,97.583333,1.876760,11.614240
