epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,2.732613,2.732613,0.000000,93.883333,93.883333,0.700354,63.433333,83.166667,90.283333,93.833333,63.433333,72.233333,78.900000,82.816667,83.166667,88.300000,92.166667,94.083333,90.283333,93.883333,96.266667,97.283333,93.833333,96.466667,98.066667,98.716667,1.934276,12.450710,63.300000,83.666667,89.933333,93.533333,63.316667,72.350000,78.733333,82.916667,83.683333,88.616667,92.100000,93.900000,89.933333,93.883333,96.150000,97.233333,93.533333,96.566667,97.983333,98.633333,1.954361,12.558004
2,1.088067,1.088067,0.000000,95.700000,95.533333,0.668795,68.883333,86.250000,92.566667,95.433333,68.883333,77.716667,84.033333,87.116667,86.250000,91.100000,94.516667,95.883333,92.566667,95.700000,97.466667,98.183333,95.433333,97.516667,98.650000,99.066667,1.459043,9.318712,68.150000,86.083333,92.100000,94.850000,68.166667,76.983333,83.100000,86.666667,86.100000,90.900000,94.133333,95.666667,92.100000,95.533333,97.566667,98.250000,94.850000,97.433333,98.666667,99.050000,1.539938,10.016130
3,0.899750,0.899750,0.000000,96.116667,96.050000,0.688532,70.866667,87.883333,93.250000,96.116667,70.866667,79.600000,85.383333,88.566667,87.883333,92.200000,95.166667,96.466667,93.250000,96.116667,97.816667,98.450000,96.116667,97.866667,98.816667,99.200000,1.229813,7.610980,70.450000,87.616667,92.983333,95.616667,70.466667,79.350000,84.950000,88.433333,87.633333,92.216667,94.633333,95.950000,92.983333,96.050000,97.566667,98.250000,95.616667,97.733333,98.700000,98.983333,1.299414,8.227307
4,0.807886,0.807886,0.000000,96.183333,96.033333,0.652596,70.933333,87.816667,93.383333,96.100000,70.933333,79.666667,85.550000,88.566667,87.816667,92.133333,95.050000,96.366667,93.383333,96.183333,97.866667,98.483333,96.100000,98.000000,98.916667,99.266667,1.206929,7.630669,70.550000,88.000000,93.083333,95.933333,70.566667,79.000000,84.550000,88.316667,88.000000,92.483333,94.833333,96.233333,93.083333,96.033333,97.550000,98.166667,95.933333,97.766667,98.800000,99.066667,1.304392,8.131209
5,0.778963,0.778963,0.000000,96.516667,96.366667,0.648480,71.250000,88.416667,94.066667,96.466667,71.250000,79.550000,85.283333,88.116667,88.416667,92.583333,95.366667,96.666667,94.066667,96.516667,97.916667,98.566667,96.466667,98.166667,99.000000,99.366667,1.311892,8.726906,71.066667,88.200000,93.583333,96.116667,71.083333,79.400000,84.783333,87.600000,88.216667,92.616667,95.116667,96.400000,93.583333,96.366667,97.766667,98.333333,96.116667,97.933333,98.700000,99.050000,1.358090,8.608644
6,0.748235,0.748235,0.000000,96.183333,96.200000,0.645163,71.466667,88.100000,93.516667,96.216667,71.466667,79.683333,85.166667,87.916667,88.100000,92.733333,95.366667,96.516667,93.516667,96.183333,97.766667,98.450000,96.216667,97.983333,98.866667,99.283333,1.359455,9.064344,71.833333,87.633333,93.400000,96.166667,71.850000,80.150000,84.583333,87.433333,87.650000,92.400000,94.883333,96.150000,93.400000,96.200000,97.783333,98.466667,96.166667,98.050000,98.900000,99.233333,1.415934,9.326125
7,0.732100,0.732100,0.000000,96.300000,96.116667,0.641473,71.533333,88.400000,93.616667,96.516667,71.533333,80.350000,85.966667,88.850000,88.400000,92.766667,95.200000,96.433333,93.616667,96.300000,97.700000,98.400000,96.516667,98.116667,98.950000,99.316667,1.197323,7.386014,71.366667,87.566667,93.166667,96.033333,71.383333,80.283333,85.400000,88.683333,87.583333,92.133333,94.800000,96.150000,93.166667,96.116667,97.616667,98.316667,96.033333,98.000000,98.816667,99.166667,1.246372,7.613367
8,0.702955,0.702955,0.000000,96.083333,96.083333,0.672970,70.933333,87.483333,93.400000,96.133333,70.933333,79.216667,84.650000,87.216667,87.483333,92.266667,95.100000,96.283333,93.400000,96.083333,97.683333,98.433333,96.133333,98.100000,99.083333,99.450000,1.447629,10.086152,70.833333,87.316667,93.000000,95.866667,70.850000,79.566667,84.350000,87.450000,87.333333,92.166667,94.783333,96.066667,93.000000,96.083333,97.716667,98.300000,95.866667,97.850000,98.916667,99.233333,1.501484,11.040439
9,0.719058,0.719058,0.000000,96.600000,96.433333,0.682139,71.550000,88.516667,94.150000,96.600000,71.550000,79.916667,85.266667,87.966667,88.516667,92.750000,95.450000,96.600000,94.150000,96.600000,97.966667,98.616667,96.600000,98.300000,99.116667,99.433333,1.431825,10.240186,71.716667,88.200000,93.516667,95.833333,71.733333,80.150000,85.166667,88.083333,88.216667,92.666667,95.066667,96.316667,93.516667,96.433333,97.783333,98.300000,95.833333,97.850000,98.650000,99.050000,1.494704,10.997774
10,0.702245,0.702245,0.000000,96.466667,96.283333,0.627701,70.733333,88.433333,94.066667,96.400000,70.733333,79.600000,85.266667,88.300000,88.433333,92.533333,95.266667,96.583333,94.066667,96.466667,97.883333,98.500000,96.400000,98.033333,98.816667,99.183333,1.192473,7.093737,71.400000,87.816667,93.616667,96.083333,71.416667,80.066667,85.233333,88.783333,87.833333,92.433333,94.916667,96.216667,93.616667,96.283333,97.566667,98.183333,96.083333,97.916667,98.866667,99.166667,1.254139,7.876395
11,0.687771,0.687771,0.000000,96.550000,96.266667,0.639910,73.133333,89.016667,94.216667,96.800000,73.133333,81.150000,86.300000,88.850000,89.016667,92.950000,95.350000,96.700000,94.216667,96.550000,97.983333,98.600000,96.800000,98.283333,99.033333,99.416667,1.235045,7.736002,72.933333,88.500000,93.633333,96.200000,72.950000,81.283333,85.800000,88.616667,88.516667,92.866667,95.150000,96.466667,93.633333,96.266667,97.700000,98.416667,96.200000,97.950000,98.733333,99.133333,1.281112,8.180957
12,0.667415,0.667415,0.000000,96.683333,96.450000,0.681559,73.216667,89.050000,94.300000,96.733333,73.216667,80.966667,86.083333,88.850000,89.050000,92.766667,95.200000,96.466667,94.300000,96.683333,98.116667,98.816667,96.733333,98.400000,99.066667,99.483333,1.288901,8.531519,73.366667,88.733333,93.516667,96.200000,73.383333,81.183333,85.766667,88.433333,88.733333,92.966667,95.183333,96.566667,93.516667,96.450000,97.900000,98.466667,96.200000,98.066667,98.750000,99.083333,1.344579,8.705239
