seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
789,BL-AG,none,0,1.000000,108000,0,0,82096,82096,356.487599,0.348309,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,20,1.000000,108000,0,0,82096,82096,356.487599,0.340621,90.800000,91.033333,59.300000,79.300000,86.533333,89.866667,59.300000,69.383333,76.466667,81.233333,79.300000,85.083333,89.750000,92.366667,86.533333,90.800000,93.683333,95.483333,89.866667,93.033333,95.350000,96.683333,2.040840,12.480378,60.050000,79.733333,87.033333,90.166667,60.066667,69.766667,76.650000,81.566667,79.733333,85.950000,89.700000,92.650000,87.033333,91.033333,93.633333,95.783333,90.166667,93.250000,95.133333,96.966667,1.966023,12.521724,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,40,1.000000,108000,0,0,82096,82096,356.487599,0.376459,86.516667,86.616667,49.266667,71.500000,81.000000,85.933333,49.266667,57.966667,65.266667,71.066667,71.500000,78.550000,84.100000,87.983333,81.000000,86.516667,90.566667,93.266667,85.933333,90.283333,93.583333,95.766667,3.273606,16.775523,49.750000,71.333333,80.883333,86.300000,49.766667,58.350000,65.450000,71.083333,71.333333,78.850000,83.966667,88.100000,80.883333,86.616667,90.216667,93.283333,86.300000,90.800000,93.566667,95.833333,3.352655,17.318544,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,60,1.000000,108000,0,0,82096,82096,356.487599,0.339114,80.866667,81.416667,37.150000,60.916667,74.383333,81.050000,37.150000,44.516667,50.983333,56.633333,60.916667,69.166667,75.800000,80.633333,74.383333,80.866667,85.683333,89.216667,81.050000,86.816667,90.916667,93.716667,5.466557,20.641295,37.916667,61.333333,74.766667,81.900000,37.933333,45.016667,51.250000,56.650000,61.333333,69.366667,75.433333,80.266667,74.766667,81.416667,85.766667,89.400000,81.900000,87.550000,90.950000,93.650000,5.411407,20.400675,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,80,1.000000,108000,0,0,82096,82096,356.487599,0.340476,74.250000,74.850000,27.733333,50.533333,67.300000,77.266667,27.733333,34.066667,39.550000,44.900000,50.533333,58.416667,65.450000,70.766667,67.300000,74.250000,79.866667,83.883333,77.283333,83.300000,88.183333,91.183333,7.569312,23.160258,28.450000,51.066667,67.700000,77.416667,28.466667,34.133333,39.600000,44.533333,51.066667,59.000000,65.350000,70.866667,67.700000,74.850000,79.700000,83.666667,77.416667,83.783333,87.650000,90.900000,7.534738,22.518226,v4.1,jobs/baseline/bl_ag_eval
789,BL-AG,none,100,1.000000,108000,0,0,82096,82096,356.487599,0.348620,68.883333,69.050000,21.883333,43.333333,61.716667,74.333333,21.883333,27.266667,31.983333,36.733333,43.333333,51.183333,58.250000,63.883333,61.716667,68.883333,74.833333,79.416667,74.350000,80.266667,85.050000,88.650000,9.192454,24.931347,22.983333,43.816667,61.766667,74.333333,22.983333,27.600000,32.266667,36.616667,43.816667,51.600000,58.133333,63.983333,61.766667,69.050000,74.216667,78.533333,74.333333,80.716667,85.000000,88.616667,9.061448,23.907351,v4.1,jobs/baseline/bl_ag_eval
789,BL-AW,none,0,1.000000,108000,0,18,82096,82096,355.806386,0.000000,98.333333,98.550000,79.150000,93.300000,96.916667,98.466667,79.150000,88.100000,91.833333,93.766667,93.300000,96.350000,97.683333,98.383333,96.916667,98.333333,99.100000,99.566667,98.466667,99.266667,99.700000,99.850000,0.668765,4.002984,79.416667,92.983333,96.816667,98.166667,79.433333,87.850000,91.633333,93.800000,92.983333,96.433333,97.700000,98.500000,96.816667,98.550000,99.100000,99.366667,98.166667,99.266667,99.533333,99.666667,0.697130,4.048934,v4.1,jobs/baseline/bl_aw_blockage_000
789,BL-AW,none,20,1.000000,108000,0,18,82096,82096,356.804605,0.000000,98.166667,98.466667,79.083333,92.866667,96.616667,98.333333,79.083333,87.633333,91.450000,93.683333,92.866667,96.133333,97.650000,98.283333,96.616667,98.166667,98.966667,99.333333,98.333333,99.050000,99.500000,99.733333,0.706616,4.040591,80.116667,93.116667,96.600000,98.100000,80.116667,88.283333,91.716667,93.833333,93.116667,96.650000,98.116667,98.700000,96.600000,98.466667,99.150000,99.416667,98.100000,99.266667,99.650000,99.716667,0.689408,3.935125,v4.1,jobs/baseline/bl_aw_blockage_020
789,BL-AW,none,40,1.000000,108000,0,16,82096,82096,358.605064,0.000000,98.000000,98.266667,78.533333,92.183333,96.450000,98.100000,78.550000,87.366667,91.483333,93.416667,92.183333,95.633333,97.250000,97.983333,96.450000,98.000000,98.866667,99.200000,98.100000,98.916667,99.383333,99.583333,0.746190,4.085671,79.216667,92.450000,96.300000,97.850000,79.216667,87.816667,91.733333,93.866667,92.450000,96.216667,97.783333,98.450000,96.300000,98.266667,99.166667,99.383333,97.850000,99.083333,99.533333,99.633333,0.668058,3.789570,v4.1,jobs/baseline/bl_aw_blockage_040
789,BL-AW,none,60,1.000000,108000,0,18,82096,82096,338.904588,0.000000,97.933333,98.233333,77.883333,92.033333,96.383333,97.883333,77.883333,86.483333,90.600000,92.733333,92.033333,95.433333,97.133333,97.883333,96.383333,97.933333,98.750000,99.083333,97.883333,98.816667,99.316667,99.583333,0.827245,4.998541,77.750000,92.100000,96.316667,97.783333,77.766667,86.400000,90.500000,92.766667,92.100000,95.983333,97.616667,98.266667,96.316667,98.233333,99.150000,99.416667,97.783333,99.133333,99.550000,99.683333,0.823511,4.626583,v4.1,jobs/baseline/bl_aw_blockage_060
