epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,0.669539,0.669539,0.000000,97.716667,97.766667,14.831576,76.350000,91.216667,95.816667,97.600000,76.366667,85.183333,89.033333,91.883333,91.216667,94.766667,96.600000,97.900000,95.816667,97.716667,98.566667,99.233333,97.600000,98.700000,99.216667,99.650000,0.836460,5.132636,75.550000,91.116667,95.666667,97.600000,75.550000,84.683333,89.116667,91.816667,91.116667,94.900000,96.650000,97.800000,95.666667,97.766667,98.683333,99.183333,97.600000,98.916667,99.383333,99.650000,0.870417,5.158662
2,0.616538,0.616538,0.000000,98.000000,98.183333,14.876200,77.500000,91.316667,96.283333,98.116667,77.500000,85.800000,89.383333,92.016667,91.316667,95.083333,96.650000,97.950000,96.283333,98.000000,98.750000,99.300000,98.116667,98.950000,99.383333,99.766667,0.777068,4.891714,76.883333,91.550000,96.366667,98.083333,76.883333,85.183333,89.433333,92.066667,91.550000,95.216667,96.866667,97.983333,96.366667,98.183333,98.916667,99.433333,98.083333,99.133333,99.516667,99.766667,0.823424,4.993148
3,0.600902,0.600902,0.000000,98.200000,97.800000,14.653150,75.350000,91.500000,96.316667,98.250000,75.350000,84.466667,89.100000,92.166667,91.500000,95.083333,96.800000,97.950000,96.316667,98.200000,98.983333,99.433333,98.250000,99.083333,99.450000,99.666667,0.776739,4.594346,75.166667,91.133333,95.816667,97.866667,75.183333,84.833333,89.600000,92.533333,91.133333,95.000000,96.816667,98.033333,95.816667,97.800000,98.700000,99.283333,97.866667,98.950000,99.366667,99.650000,0.770841,4.451378
4,0.585623,0.585623,0.000000,98.083333,98.200000,14.824887,78.483333,92.266667,96.283333,98.066667,78.483333,87.033333,90.733333,93.083333,92.266667,95.850000,97.316667,98.366667,96.283333,98.083333,98.783333,99.316667,98.066667,99.100000,99.500000,99.766667,0.695158,4.280999,77.550000,91.966667,96.250000,97.950000,77.550000,86.016667,90.300000,92.766667,91.966667,95.550000,97.150000,98.116667,96.250000,98.200000,98.983333,99.383333,97.950000,99.233333,99.583333,99.783333,0.723171,4.277522
5,0.570928,0.570928,0.000000,98.150000,98.200000,14.774996,78.516667,92.350000,96.233333,98.150000,78.533333,87.333333,91.050000,93.516667,92.350000,96.100000,97.550000,98.450000,96.233333,98.150000,98.933333,99.416667,98.150000,98.983333,99.416667,99.750000,0.667623,4.073276,77.116667,91.816667,96.316667,97.916667,77.116667,86.533333,90.966667,93.283333,91.816667,95.733333,97.533333,98.550000,96.316667,98.200000,98.933333,99.450000,97.916667,99.083333,99.450000,99.716667,0.693189,3.997898
6,0.557234,0.557234,0.000000,98.450000,98.500000,14.820563,79.150000,92.916667,96.916667,98.350000,79.150000,87.716667,91.450000,93.800000,92.916667,96.283333,97.500000,98.450000,96.916667,98.450000,99.033333,99.450000,98.350000,99.150000,99.533333,99.766667,0.651779,3.809933,78.933333,92.900000,97.000000,98.316667,78.933333,87.683333,91.750000,93.900000,92.900000,96.116667,97.733333,98.500000,97.000000,98.500000,99.133333,99.516667,98.316667,99.333333,99.600000,99.816667,0.618428,3.667010
7,0.552231,0.552231,0.000000,98.416667,98.500000,14.728673,79.066667,92.850000,96.700000,98.500000,79.083333,87.933333,91.900000,94.200000,92.850000,96.316667,97.583333,98.483333,96.700000,98.416667,99.050000,99.483333,98.500000,99.250000,99.550000,99.733333,0.613790,3.439046,79.133333,92.933333,96.783333,98.216667,79.150000,88.233333,92.183333,94.400000,92.933333,96.316667,97.750000,98.650000,96.783333,98.500000,99.150000,99.600000,98.216667,99.233333,99.516667,99.783333,0.603028,3.436107
8,0.540413,0.540413,0.000000,98.350000,98.333333,14.691885,78.466667,92.466667,96.700000,98.466667,78.466667,87.050000,90.983333,93.600000,92.466667,95.816667,97.416667,98.333333,96.700000,98.350000,99.083333,99.516667,98.466667,99.283333,99.583333,99.783333,0.680074,3.851542,78.083333,92.366667,96.616667,98.233333,78.083333,86.633333,91.133333,93.516667,92.366667,96.183333,97.700000,98.566667,96.616667,98.333333,99.050000,99.450000,98.233333,99.116667,99.416667,99.700000,0.671473,3.776812
9,0.541187,0.541187,0.000000,98.350000,98.466667,14.734834,79.166667,92.716667,96.716667,98.550000,79.183333,87.366667,91.033333,93.600000,92.716667,96.300000,97.783333,98.800000,96.716667,98.350000,99.016667,99.550000,98.550000,99.350000,99.650000,99.850000,0.632525,3.761164,78.450000,92.850000,96.750000,98.300000,78.450000,87.016667,91.166667,93.650000,92.850000,96.233333,97.700000,98.583333,96.750000,98.466667,99.133333,99.550000,98.300000,99.333333,99.550000,99.766667,0.645986,3.777121
10,0.522845,0.522845,0.000000,98.533333,98.633333,14.693476,80.333333,93.283333,97.016667,98.466667,80.350000,88.700000,92.200000,94.483333,93.283333,96.400000,97.650000,98.566667,97.016667,98.533333,99.116667,99.483333,98.466667,99.216667,99.566667,99.783333,0.593967,3.327207,79.883333,93.350000,97.050000,98.466667,79.883333,88.566667,92.200000,94.250000,93.350000,96.533333,98.066667,98.833333,97.050000,98.633333,99.316667,99.683333,98.466667,99.416667,99.650000,99.833333,0.599285,3.434105
11,0.527617,0.527617,0.000000,98.300000,98.416667,14.777532,79.000000,92.916667,96.866667,98.466667,79.000000,87.600000,91.883333,94.366667,92.916667,96.100000,97.466667,98.450000,96.866667,98.300000,98.950000,99.383333,98.466667,99.233333,99.533333,99.716667,0.601087,3.354319,78.100000,93.066667,96.800000,98.333333,78.116667,87.083333,91.416667,93.883333,93.066667,96.400000,97.833333,98.766667,96.800000,98.416667,99.133333,99.566667,98.333333,99.300000,99.616667,99.816667,0.636594,3.673687
12,0.514935,0.514935,0.000000,98.533333,98.533333,14.718336,79.250000,92.500000,97.016667,98.516667,79.266667,87.616667,91.533333,93.900000,92.500000,95.950000,97.383333,98.350000,97.016667,98.533333,99.133333,99.533333,98.516667,99.383333,99.650000,99.833333,0.642818,3.793293,78.283333,92.933333,96.900000,98.416667,78.300000,87.200000,91.083333,93.500000,92.933333,96.083333,97.500000,98.466667,96.900000,98.533333,99.200000,99.550000,98.416667,99.266667,99.600000,99.816667,0.684646,4.014108
