seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db,results_schema_version,job_path
456,BL-AG,none,0,1.000000,108000,0,0,82096,82096,326.168650,0.521791,98.800000,98.300000,80.750000,93.350000,97.283333,98.550000,80.750000,88.516667,92.250000,94.316667,93.350000,96.600000,98.066667,98.850000,97.283333,98.800000,99.350000,99.633333,98.550000,99.550000,99.800000,99.866667,0.584713,3.462547,79.783333,92.966667,96.750000,98.250000,79.783333,88.116667,91.850000,94.066667,92.966667,96.150000,97.733333,98.466667,96.750000,98.300000,99.083333,99.400000,98.250000,99.216667,99.600000,99.683333,0.630428,3.653955,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,20,1.000000,108000,0,0,82096,82096,326.168650,0.349181,86.883333,85.916667,58.350000,73.900000,81.333333,87.000000,58.350000,69.433333,76.300000,80.683333,73.900000,80.850000,85.633333,89.050000,81.333333,86.883333,90.200000,92.816667,87.000000,91.100000,93.483333,95.383333,2.056080,12.030788,57.700000,72.600000,80.016667,85.666667,57.700000,68.616667,75.633333,80.283333,72.600000,80.033333,85.316667,88.750000,80.016667,85.916667,90.000000,92.733333,85.666667,90.083333,92.950000,95.083333,2.085203,12.146522,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,40,1.000000,108000,0,0,82096,82096,326.168650,0.322714,81.216667,80.466667,48.750000,65.050000,74.366667,80.083333,48.750000,59.083333,66.583333,72.016667,65.050000,73.716667,79.900000,84.416667,74.366667,81.216667,85.950000,89.450000,80.083333,85.683333,89.500000,92.133333,2.943998,15.379672,48.133333,63.600000,73.366667,79.066667,48.133333,58.466667,66.716667,72.833333,63.600000,72.266667,79.183333,83.866667,73.366667,80.466667,85.833333,88.966667,79.066667,85.466667,89.750000,92.133333,2.896010,15.336336,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,60,1.000000,108000,0,0,82096,82096,326.168650,0.331735,79.083333,78.683333,43.183333,60.666667,71.250000,78.116667,43.183333,53.016667,60.683333,66.516667,60.666667,69.783333,76.433333,81.350000,71.250000,79.083333,84.100000,87.900000,78.116667,84.833333,89.133333,92.083333,3.601618,16.793523,43.300000,60.133333,71.066667,77.383333,43.300000,52.850000,60.833333,67.516667,60.133333,69.133333,76.333333,81.450000,71.066667,78.683333,84.683333,88.183333,77.383333,84.066667,88.933333,91.683333,3.491431,16.485047,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,80,1.000000,108000,0,0,82096,82096,326.168650,0.373084,76.083333,76.500000,37.283333,55.533333,68.050000,76.083333,37.283333,45.816667,53.100000,58.983333,55.533333,64.100000,70.833333,76.066667,68.050000,76.083333,81.616667,86.066667,76.083333,83.483333,87.850000,91.250000,4.639799,18.298201,37.566667,55.750000,68.583333,76.233333,37.566667,45.866667,53.233333,59.500000,55.750000,64.466667,71.400000,76.933333,68.583333,76.500000,82.483333,86.616667,76.233333,83.166667,88.050000,91.116667,4.637667,18.524037,v4.1,jobs/baseline/bl_ag_eval
456,BL-AG,none,100,1.000000,108000,0,0,82096,82096,326.168650,0.382118,72.300000,72.566667,31.633333,49.950000,64.333333,74.233333,31.633333,39.166667,45.716667,51.200000,49.950000,57.700000,64.133333,69.716667,64.333333,72.300000,78.066667,82.733333,74.233333,81.533333,86.200000,89.600000,5.992708,20.271806,31.650000,49.550000,64.450000,74.666667,31.650000,39.266667,45.966667,51.833333,49.550000,58.100000,65.300000,71.066667,64.450000,72.566667,79.350000,84.100000,74.666667,81.600000,86.700000,90.116667,5.937207,20.385377,v4.1,jobs/baseline/bl_ag_eval
456,BL-AW,none,0,1.000000,108000,0,19,82096,82096,334.584918,0.000000,98.800000,98.300000,80.750000,93.350000,97.283333,98.550000,80.750000,88.516667,92.250000,94.316667,93.350000,96.600000,98.066667,98.850000,97.283333,98.800000,99.350000,99.633333,98.550000,99.550000,99.800000,99.866667,0.584713,3.462547,79.783333,92.966667,96.750000,98.250000,79.783333,88.116667,91.850000,94.066667,92.966667,96.150000,97.733333,98.466667,96.750000,98.300000,99.083333,99.400000,98.250000,99.216667,99.600000,99.683333,0.630428,3.653955,v4.1,jobs/baseline/bl_aw_blockage_000
456,BL-AW,none,20,1.000000,108000,0,20,82096,82096,336.659055,0.000000,98.716667,98.266667,80.216667,93.233333,96.850000,98.400000,80.216667,88.300000,91.733333,94.216667,93.233333,96.550000,98.066667,98.950000,96.850000,98.716667,99.300000,99.566667,98.400000,99.466667,99.783333,99.850000,0.592906,3.413686,79.583333,92.883333,96.566667,98.200000,79.583333,88.083333,92.100000,94.450000,92.883333,96.066667,97.816667,98.583333,96.566667,98.266667,99.000000,99.300000,98.200000,99.166667,99.550000,99.666667,0.605364,3.413736,v4.1,jobs/baseline/bl_aw_blockage_020
456,BL-AW,none,40,1.000000,108000,0,19,82096,82096,346.510504,0.000000,98.516667,98.150000,78.566667,92.516667,96.466667,98.133333,78.566667,87.283333,90.933333,93.250000,92.516667,96.266667,97.800000,98.700000,96.466667,98.516667,99.216667,99.516667,98.133333,99.233333,99.550000,99.733333,0.645600,4.017147,77.916667,92.050000,96.333333,98.233333,77.916667,86.716667,90.900000,93.366667,92.050000,95.633333,97.433333,98.366667,96.333333,98.150000,99.050000,99.316667,98.233333,99.133333,99.516667,99.683333,0.698499,4.010496,v4.1,jobs/baseline/bl_aw_blockage_040
456,BL-AW,none,60,1.000000,108000,0,18,82096,82096,340.114610,0.000000,98.150000,98.133333,74.900000,91.100000,96.216667,98.000000,74.900000,83.900000,87.850000,90.400000,91.100000,94.850000,96.716667,97.650000,96.216667,98.150000,98.933333,99.316667,98.000000,99.166667,99.516667,99.666667,0.989018,6.372888,75.233333,91.466667,96.166667,97.916667,75.233333,83.416667,87.700000,90.283333,91.466667,94.600000,96.633333,97.616667,96.166667,98.133333,98.900000,99.216667,97.916667,98.900000,99.350000,99.533333,1.055938,7.325190,v4.1,jobs/baseline/bl_aw_blockage_060
