seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
456,FT,freeze_head,60,0.010000,1080,1,1,82096,4784,6.966691,0.000000,87.533333,86.800000,46.333333,69.966667,80.766667,86.500000,46.333333,54.900000,61.616667,66.866667,69.966667,78.316667,83.633333,86.983333,80.766667,87.533333,91.350000,93.683333,86.500000,91.850000,94.766667,96.416667,3.432946,15.977034,44.866667,68.316667,80.250000,86.566667,44.866667,53.533333,60.283333,65.766667,68.316667,75.983333,81.500000,85.716667,80.250000,86.800000,90.850000,93.800000,86.566667,91.550000,94.500000,96.266667,3.443063,15.377271
456,FT,freeze_head,60,0.010000,1080,2,2,82096,4784,6.966691,0.000000,89.916667,90.000000,55.366667,75.866667,83.900000,89.683333,55.366667,65.850000,73.433333,78.533333,75.866667,83.500000,88.150000,90.900000,83.900000,89.916667,93.333333,95.166667,89.683333,94.083333,96.233333,97.350000,2.255359,13.414283,55.200000,74.600000,84.200000,89.266667,55.200000,65.650000,73.250000,78.600000,74.600000,82.266667,87.366667,90.800000,84.200000,90.000000,93.116667,95.266667,89.266667,93.833333,96.133333,97.516667,2.205863,13.292809
456,FT,freeze_head,60,0.010000,1080,3,3,82096,4784,6.966691,0.000000,94.000000,93.883333,60.683333,81.333333,89.400000,92.983333,60.683333,71.500000,78.516667,83.166667,81.333333,88.000000,91.983333,94.183333,89.400000,94.000000,96.283333,97.450000,92.983333,96.400000,97.933333,98.716667,1.828321,11.522019,60.033333,81.300000,89.283333,92.766667,60.033333,70.266667,77.316667,82.200000,81.300000,87.666667,91.483333,94.050000,89.283333,93.883333,96.166667,97.566667,92.766667,96.166667,97.666667,98.500000,1.873203,11.162202
456,FT,freeze_head,60,0.010000,1080,5,3,82096,4784,6.966691,0.000000,94.000000,93.883333,60.683333,81.333333,89.400000,92.983333,60.683333,71.500000,78.516667,83.166667,81.333333,88.000000,91.983333,94.183333,89.400000,94.000000,96.283333,97.450000,92.983333,96.400000,97.933333,98.716667,1.828321,11.522019,60.033333,81.300000,89.283333,92.766667,60.033333,70.266667,77.316667,82.200000,81.300000,87.666667,91.483333,94.050000,89.283333,93.883333,96.166667,97.566667,92.766667,96.166667,97.666667,98.500000,1.873203,11.162202
456,FT,freeze_head,60,0.010000,1080,8,8,82096,4784,6.966691,0.000000,95.516667,95.483333,67.300000,85.316667,91.733333,94.800000,67.300000,77.466667,83.333333,86.933333,85.316667,91.266667,94.150000,95.566667,91.733333,95.516667,96.966667,97.800000,94.800000,97.383333,98.266667,98.783333,1.408500,8.985991,65.600000,85.033333,91.750000,94.433333,65.600000,76.050000,82.700000,86.366667,85.033333,90.566667,93.400000,95.166667,91.750000,95.483333,97.033333,98.033333,94.433333,97.033333,98.083333,98.800000,1.436350,8.702029
456,FT,freeze_head,60,0.010000,1080,10,10,82096,4784,6.966691,0.000000,95.950000,95.900000,68.466667,86.900000,92.550000,94.983333,68.466667,78.850000,84.783333,88.283333,86.900000,92.433333,95.050000,96.333333,92.550000,95.950000,97.333333,98.133333,94.983333,97.400000,98.416667,98.900000,1.255691,7.660823,67.266667,86.633333,92.650000,95.216667,67.266667,77.650000,83.983333,87.783333,86.633333,92.066667,94.583333,96.066667,92.650000,95.900000,97.366667,98.300000,95.216667,97.466667,98.433333,99.000000,1.283971,7.734206
456,FT,freeze_head,60,0.010000,1080,12,12,82096,4784,6.966691,0.000000,96.266667,96.366667,69.000000,87.250000,93.100000,95.516667,69.000000,79.483333,85.216667,88.483333,87.250000,92.800000,95.316667,96.533333,93.100000,96.266667,97.566667,98.283333,95.516667,97.733333,98.666667,99.083333,1.266682,8.044403,67.733333,86.916667,92.983333,95.350000,67.733333,78.000000,83.933333,87.583333,86.916667,92.266667,94.616667,96.000000,92.983333,96.366667,97.550000,98.316667,95.350000,97.616667,98.550000,99.033333,1.289802,7.648574
