epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.097827,1.097827,0.000000,96.850000,97.016667,15.375975,68.533333,88.150000,94.266667,96.733333,68.533333,77.566667,82.066667,85.000000,88.150000,92.650000,94.966667,96.233333,94.266667,96.850000,97.966667,98.566667,96.733333,98.300000,98.883333,99.283333,1.624726,11.209494,68.200000,88.166667,94.566667,96.683333,68.200000,77.450000,82.700000,85.800000,88.166667,92.933333,94.966667,96.366667,94.566667,97.016667,98.016667,98.700000,96.683333,98.233333,98.850000,99.233333,1.508338,10.070300
2,0.822839,0.822839,0.000000,96.933333,96.950000,15.357363,69.000000,88.016667,94.533333,96.916667,69.000000,78.800000,83.916667,86.516667,88.016667,92.566667,94.733333,95.966667,94.533333,96.933333,97.916667,98.483333,96.916667,98.316667,98.866667,99.233333,1.520061,10.765439,68.350000,88.283333,94.533333,97.166667,68.350000,78.166667,83.750000,87.133333,88.283333,92.800000,94.800000,96.316667,94.533333,96.950000,97.966667,98.700000,97.166667,98.450000,98.966667,99.316667,1.429255,9.382172
3,0.768603,0.768603,0.000000,97.350000,97.583333,15.049263,72.783333,89.716667,95.000000,97.266667,72.783333,81.733333,85.900000,88.683333,89.716667,94.033333,96.016667,97.116667,95.000000,97.350000,98.316667,98.866667,97.266667,98.616667,99.183333,99.466667,1.233429,8.705897,71.033333,90.033333,95.366667,97.483333,71.033333,80.033333,85.233333,88.283333,90.033333,94.466667,96.250000,97.300000,95.366667,97.583333,98.283333,98.933333,97.483333,98.683333,99.133333,99.483333,1.201982,7.891727
4,0.729858,0.729858,0.000000,97.616667,97.833333,15.198178,73.533333,90.116667,95.450000,97.533333,73.533333,81.933333,86.033333,88.550000,90.116667,94.100000,95.950000,97.133333,95.450000,97.616667,98.433333,98.900000,97.533333,98.833333,99.266667,99.533333,1.216945,8.358541,73.433333,90.650000,95.783333,97.666667,73.433333,82.333333,86.883333,89.583333,90.650000,94.700000,96.333333,97.383333,95.783333,97.833333,98.533333,99.133333,97.666667,98.783333,99.266667,99.533333,1.062808,7.004959
5,0.707418,0.707418,0.000000,97.600000,97.750000,14.850265,72.400000,89.966667,95.366667,97.633333,72.400000,81.366667,85.616667,88.383333,89.966667,94.150000,95.900000,97.116667,95.366667,97.600000,98.500000,98.983333,97.633333,98.900000,99.350000,99.583333,1.275132,9.124834,72.950000,90.550000,95.600000,97.750000,72.950000,81.550000,86.016667,89.100000,90.550000,94.300000,96.116667,97.150000,95.600000,97.750000,98.433333,99.016667,97.750000,98.916667,99.233333,99.483333,1.104138,7.292861
6,0.694125,0.694125,0.000000,97.716667,97.800000,15.097095,73.216667,90.433333,95.600000,97.583333,73.216667,81.916667,86.100000,88.766667,90.433333,94.433333,96.200000,97.416667,95.600000,97.716667,98.483333,98.933333,97.583333,98.800000,99.283333,99.533333,1.210013,8.736523,73.433333,90.533333,95.616667,97.550000,73.433333,82.000000,86.716667,89.633333,90.533333,94.666667,96.450000,97.650000,95.616667,97.800000,98.566667,99.166667,97.550000,98.750000,99.200000,99.550000,1.080851,7.216570
7,0.689490,0.689490,0.000000,97.700000,97.933333,15.069090,73.883333,90.316667,95.733333,97.800000,73.883333,82.583333,86.683333,89.283333,90.316667,94.283333,96.066667,97.266667,95.733333,97.700000,98.516667,99.016667,97.800000,98.800000,99.183333,99.466667,1.127200,7.500281,73.500000,91.083333,96.016667,97.766667,73.500000,82.283333,86.933333,89.866667,91.083333,95.000000,96.616667,97.783333,96.016667,97.933333,98.600000,99.133333,97.766667,98.950000,99.316667,99.516667,1.021442,6.543658
8,0.670227,0.670227,0.000000,97.716667,97.900000,15.035816,73.866667,90.166667,95.616667,97.500000,73.866667,82.433333,86.583333,89.116667,90.166667,94.300000,96.116667,97.333333,95.616667,97.716667,98.650000,99.000000,97.500000,98.850000,99.383333,99.566667,1.146971,7.714313,73.933333,91.083333,96.083333,97.816667,73.933333,82.450000,86.866667,90.016667,91.083333,94.966667,96.500000,97.683333,96.083333,97.900000,98.633333,99.116667,97.816667,98.883333,99.283333,99.566667,1.018185,6.284928
9,0.660840,0.660840,0.000000,97.700000,97.966667,15.055591,73.816667,90.333333,95.516667,97.700000,73.816667,82.266667,86.666667,89.566667,90.333333,94.500000,96.533333,97.550000,95.516667,97.700000,98.566667,99.000000,97.700000,98.816667,99.316667,99.550000,1.095774,7.361811,73.233333,90.950000,95.900000,97.533333,73.233333,82.166667,87.166667,90.183333,90.950000,94.950000,96.566667,97.550000,95.900000,97.966667,98.700000,99.150000,97.533333,98.833333,99.266667,99.483333,0.987808,6.299026
10,0.657288,0.657288,0.000000,97.883333,98.066667,14.605069,74.250000,90.666667,95.800000,97.950000,74.250000,82.966667,87.000000,89.616667,90.666667,94.550000,96.383333,97.316667,95.800000,97.883333,98.716667,99.100000,97.950000,99.033333,99.450000,99.616667,1.098678,7.048384,74.550000,91.050000,96.200000,97.733333,74.550000,83.250000,87.650000,90.566667,91.050000,94.966667,96.316667,97.566667,96.200000,98.066667,98.750000,99.233333,97.733333,98.883333,99.300000,99.600000,0.963017,6.144169
