epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.595280,1.595280,0.000000,96.733333,96.533333,0.910478,72.233333,88.683333,94.266667,96.366667,72.233333,81.116667,86.583333,89.300000,88.683333,93.016667,95.600000,96.783333,94.266667,96.733333,98.083333,98.683333,96.366667,98.050000,98.983333,99.416667,1.068272,6.623190,72.300000,88.283333,93.733333,96.250000,72.316667,81.183333,86.200000,89.233333,88.283333,93.116667,95.083333,96.400000,93.733333,96.533333,97.816667,98.533333,96.250000,98.116667,98.916667,99.316667,1.141077,7.301951
2,0.722581,0.722581,0.000000,97.233333,97.466667,0.668194,75.083333,89.900000,94.966667,97.116667,75.083333,83.850000,88.783333,91.383333,89.900000,93.850000,96.116667,97.400000,94.966667,97.233333,98.300000,98.850000,97.116667,98.516667,99.216667,99.516667,0.894556,5.353659,75.366667,90.116667,95.050000,97.300000,75.383333,84.166667,88.550000,91.200000,90.116667,94.216667,96.250000,97.350000,95.050000,97.466667,98.433333,98.850000,97.300000,98.700000,99.316667,99.566667,0.960962,5.977104
3,0.639603,0.639603,0.000000,97.233333,97.616667,0.661514,75.900000,90.550000,95.316667,97.350000,75.900000,84.433333,88.950000,91.433333,90.550000,94.300000,96.350000,97.633333,95.316667,97.233333,98.383333,98.966667,97.350000,98.516667,99.183333,99.550000,0.889989,5.531310,76.100000,90.583333,95.150000,97.150000,76.116667,84.816667,89.250000,91.816667,90.600000,94.683333,96.533333,97.466667,95.150000,97.616667,98.533333,98.966667,97.150000,98.650000,99.266667,99.466667,0.927615,5.612602
4,0.603689,0.603689,0.000000,97.183333,97.350000,0.616270,74.766667,90.616667,95.350000,97.550000,74.766667,83.716667,88.583333,91.033333,90.616667,94.333333,96.450000,97.666667,95.350000,97.183333,98.366667,98.966667,97.550000,98.750000,99.316667,99.600000,0.954321,5.955193,75.733333,90.833333,95.033333,97.166667,75.750000,84.266667,88.566667,91.050000,90.833333,94.850000,96.533333,97.600000,95.033333,97.350000,98.333333,98.783333,97.166667,98.600000,99.216667,99.500000,0.994040,6.037945
5,0.578431,0.578431,0.000000,97.666667,97.450000,0.635787,76.033333,91.166667,95.550000,97.500000,76.033333,84.033333,88.733333,91.083333,91.166667,94.900000,96.933333,98.050000,95.550000,97.666667,98.650000,99.133333,97.500000,98.750000,99.366667,99.583333,0.934148,5.648741,76.450000,91.116667,95.200000,97.316667,76.466667,85.050000,89.000000,91.283333,91.133333,95.050000,96.683333,97.616667,95.200000,97.450000,98.466667,98.900000,97.316667,98.616667,99.116667,99.383333,0.953379,5.748449
6,0.563579,0.563579,0.000000,97.583333,97.366667,0.651024,76.233333,90.716667,95.566667,97.616667,76.233333,84.616667,89.633333,91.766667,90.716667,94.533333,96.500000,97.783333,95.566667,97.583333,98.550000,99.000000,97.616667,98.683333,99.366667,99.566667,0.831820,5.072992,76.283333,90.633333,95.033333,97.050000,76.300000,84.966667,89.233333,91.716667,90.650000,94.600000,96.583333,97.583333,95.033333,97.366667,98.316667,98.783333,97.050000,98.616667,99.100000,99.416667,0.908264,5.582036
7,0.543983,0.543983,0.000000,97.600000,97.366667,0.651209,76.750000,90.883333,95.600000,97.683333,76.750000,85.083333,89.600000,91.650000,90.883333,94.450000,96.516667,97.666667,95.600000,97.600000,98.600000,99.033333,97.683333,98.750000,99.350000,99.583333,0.877456,5.287793,76.900000,90.833333,95.116667,97.166667,76.916667,85.566667,89.550000,91.833333,90.850000,94.900000,96.683333,97.666667,95.116667,97.366667,98.333333,98.800000,97.166667,98.550000,99.083333,99.366667,0.916627,5.575840
8,0.533843,0.533843,0.000000,97.766667,97.416667,0.728448,76.633333,91.400000,95.800000,97.716667,76.633333,85.050000,89.800000,91.950000,91.400000,94.900000,96.783333,97.866667,95.800000,97.766667,98.700000,99.150000,97.716667,98.800000,99.400000,99.650000,0.817979,4.849862,76.900000,91.200000,95.283333,97.233333,76.916667,85.483333,89.850000,92.116667,91.200000,94.950000,96.816667,97.800000,95.283333,97.416667,98.400000,98.866667,97.233333,98.533333,98.983333,99.316667,0.861759,4.987224
9,0.523301,0.523301,0.000000,97.766667,97.450000,0.649253,77.166667,91.100000,95.716667,97.516667,77.166667,85.316667,89.700000,91.816667,91.100000,94.766667,96.716667,97.783333,95.716667,97.766667,98.633333,99.133333,97.516667,98.783333,99.400000,99.650000,0.846934,5.190703,76.916667,91.250000,95.316667,97.200000,76.933333,85.350000,89.550000,92.016667,91.266667,94.950000,96.850000,97.700000,95.316667,97.450000,98.516667,98.966667,97.200000,98.616667,99.150000,99.450000,0.886295,5.166012
10,0.515235,0.515235,0.000000,97.683333,97.416667,0.628408,76.950000,91.133333,95.616667,97.416667,76.950000,85.183333,89.650000,91.933333,91.133333,94.683333,96.683333,97.783333,95.616667,97.683333,98.650000,99.116667,97.416667,98.616667,99.283333,99.566667,0.852057,4.937173,76.900000,90.883333,95.250000,97.183333,76.916667,85.416667,89.800000,92.266667,90.900000,94.683333,96.566667,97.550000,95.250000,97.416667,98.416667,98.850000,97.183333,98.550000,99.183333,99.433333,0.865830,4.771205
11,0.500601,0.500601,0.000000,97.716667,97.250000,0.605193,77.200000,91.000000,95.800000,97.500000,77.200000,85.583333,90.000000,92.200000,91.000000,94.683333,96.866667,97.916667,95.800000,97.716667,98.650000,99.066667,97.500000,98.750000,99.416667,99.633333,0.822178,4.714281,77.083333,91.233333,95.133333,97.116667,77.100000,85.700000,90.216667,92.533333,91.250000,94.933333,96.800000,97.783333,95.133333,97.250000,98.316667,98.800000,97.116667,98.550000,99.033333,99.383333,0.829889,4.671299
12,0.493924,0.493924,0.000000,97.566667,97.300000,0.613478,76.700000,90.900000,95.650000,97.566667,76.700000,84.900000,89.116667,91.416667,90.900000,94.650000,96.566667,97.766667,95.650000,97.566667,98.533333,99.050000,97.566667,98.766667,99.300000,99.550000,0.913787,5.541196,77.133333,91.016667,95.116667,97.383333,77.150000,85.500000,89.583333,91.966667,91.033333,94.766667,96.550000,97.566667,95.116667,97.300000,98.400000,98.833333,97.383333,98.750000,99.200000,99.516667,0.893959,5.162664
