epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,1.518421,1.518421,0.000000,95.966667,95.983333,9.093163,68.883333,86.416667,93.650000,96.783333,68.900000,77.016667,81.916667,85.066667,86.433333,90.583333,93.266667,94.833333,93.650000,95.966667,97.316667,98.033333,96.783333,98.133333,98.816667,99.216667,1.706059,12.111677,67.216667,85.666667,93.050000,96.450000,67.216667,76.283333,81.783333,85.133333,85.683333,90.783333,93.333333,95.150000,93.050000,95.983333,97.466667,98.283333,96.450000,98.166667,98.916667,99.266667,1.719122,12.239688
2,0.829190,0.829190,0.000000,96.433333,96.650000,9.154910,71.866667,87.750000,94.316667,97.116667,71.883333,79.916667,84.500000,87.333333,87.750000,91.983333,94.283333,95.800000,94.316667,96.433333,97.583333,98.233333,97.116667,98.250000,98.783333,99.133333,1.468211,10.716509,71.283333,87.666667,93.916667,96.883333,71.283333,80.083333,84.700000,87.433333,87.666667,92.250000,94.633333,96.333333,93.916667,96.650000,97.816667,98.483333,96.883333,98.333333,98.933333,99.283333,1.417036,10.246227
3,0.781324,0.781324,0.000000,96.450000,96.583333,9.031882,72.066667,88.300000,94.550000,97.116667,72.083333,80.050000,84.666667,87.716667,88.300000,92.016667,94.283333,95.616667,94.550000,96.450000,97.616667,98.200000,97.116667,98.216667,98.783333,99.166667,1.420101,10.159694,72.050000,87.700000,93.966667,96.950000,72.050000,80.650000,85.150000,88.116667,87.700000,92.283333,94.516667,96.166667,93.966667,96.583333,97.733333,98.516667,96.950000,98.383333,99.083333,99.450000,1.370267,9.229939
4,0.744670,0.744670,0.000000,96.283333,96.883333,9.017126,73.050000,88.750000,94.283333,96.933333,73.050000,80.916667,85.733333,88.366667,88.750000,92.666667,94.816667,96.133333,94.283333,96.283333,97.400000,98.083333,96.933333,98.116667,98.783333,99.116667,1.335018,9.319895,72.366667,88.266667,94.316667,96.950000,72.366667,81.033333,85.633333,88.716667,88.283333,92.833333,95.033333,96.716667,94.333333,96.883333,97.900000,98.666667,96.966667,98.383333,99.000000,99.416667,1.293442,8.660119
5,0.723072,0.723072,0.000000,96.616667,97.000000,9.047455,73.566667,88.816667,94.633333,97.566667,73.583333,81.200000,85.766667,88.183333,88.816667,92.683333,94.850000,96.250000,94.633333,96.616667,97.666667,98.433333,97.566667,98.483333,98.900000,99.283333,1.347273,9.493610,72.800000,88.350000,94.683333,97.116667,72.800000,80.950000,85.350000,88.216667,88.350000,92.683333,95.033333,96.566667,94.683333,97.000000,98.166667,98.766667,97.116667,98.583333,99.083333,99.383333,1.334447,9.110559
6,0.713272,0.713272,0.000000,96.266667,96.800000,9.154055,72.950000,88.816667,94.366667,97.116667,72.966667,81.050000,85.650000,88.683333,88.816667,92.550000,94.616667,96.083333,94.366667,96.266667,97.433333,98.066667,97.116667,98.183333,98.766667,99.166667,1.288227,8.775346,72.583333,88.100000,94.266667,97.150000,72.583333,80.916667,85.833333,89.066667,88.116667,92.383333,94.683333,96.266667,94.266667,96.800000,97.750000,98.516667,97.150000,98.500000,99.100000,99.400000,1.237536,8.014211
7,0.706261,0.706261,0.000000,96.133333,96.650000,9.051351,71.033333,87.516667,93.900000,97.050000,71.050000,78.416667,82.883333,86.166667,87.516667,91.383333,93.950000,95.533333,93.900000,96.133333,97.433333,98.216667,97.050000,98.350000,98.883333,99.266667,1.553268,10.603065,69.800000,86.900000,94.183333,96.883333,69.800000,78.316667,83.066667,86.383333,86.900000,91.416667,93.833333,95.683333,94.183333,96.650000,97.833333,98.516667,96.883333,98.400000,99.033333,99.416667,1.555920,10.232072
8,0.696542,0.696542,0.000000,96.283333,96.583333,9.126886,72.650000,87.950000,94.283333,96.933333,72.650000,80.200000,84.600000,87.733333,87.950000,91.883333,94.233333,95.816667,94.283333,96.283333,97.466667,98.200000,96.933333,98.166667,98.700000,99.200000,1.359253,9.160431,71.566667,86.983333,93.850000,96.900000,71.566667,80.150000,84.916667,88.050000,86.983333,91.983333,94.333333,96.150000,93.850000,96.583333,97.833333,98.550000,96.900000,98.450000,99.100000,99.383333,1.340450,8.938219
9,0.681515,0.681515,0.000000,96.300000,97.133333,9.029293,73.900000,89.116667,94.733333,97.300000,73.916667,81.916667,86.450000,89.466667,89.116667,92.800000,94.833333,96.283333,94.733333,96.300000,97.450000,98.266667,97.300000,98.316667,98.850000,99.216667,1.202587,7.986940,73.166667,88.866667,94.883333,97.350000,73.166667,81.516667,86.200000,89.483333,88.883333,93.016667,95.250000,96.750000,94.883333,97.133333,98.150000,98.800000,97.350000,98.683333,99.266667,99.583333,1.212014,7.896624
10,0.680972,0.680972,0.000000,96.783333,97.050000,9.074485,74.316667,89.200000,95.016667,97.283333,74.333333,82.016667,86.683333,89.533333,89.200000,92.900000,94.950000,96.216667,95.016667,96.783333,97.683333,98.333333,97.283333,98.350000,98.750000,99.183333,1.177624,8.058628,73.433333,88.583333,94.616667,97.183333,73.433333,82.016667,86.783333,89.833333,88.600000,92.866667,94.983333,96.600000,94.616667,97.050000,98.083333,98.750000,97.183333,98.466667,99.066667,99.416667,1.137795,7.522026
