epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,6.052069,6.052069,0.000000,83.483333,83.533333,0.456495,53.716667,69.900000,76.866667,80.300000,53.716667,63.083333,70.183333,75.683333,69.900000,77.333333,82.283333,86.183333,76.866667,83.483333,87.283333,90.183333,80.300000,86.166667,89.666667,92.133333,2.899926,16.343451,54.533333,70.450000,77.633333,81.616667,54.533333,63.733333,71.100000,76.183333,70.450000,77.383333,82.450000,86.100000,77.633333,83.533333,87.650000,90.416667,81.616667,87.000000,90.616667,92.700000,2.836861,16.261920
2,3.882175,3.882175,0.000000,85.283333,85.800000,0.417400,53.566667,73.200000,79.600000,83.116667,53.566667,63.200000,69.950000,75.500000,73.200000,80.066667,84.350000,87.733333,79.600000,85.283333,88.633333,91.400000,83.116667,87.933333,90.733333,92.916667,2.912365,16.636916,53.916667,74.016667,80.566667,84.016667,53.916667,63.350000,70.483333,75.683333,74.016667,80.183333,84.566667,87.566667,80.566667,85.800000,89.250000,91.416667,84.016667,88.416667,91.300000,92.966667,2.906939,16.594022
3,2.775206,2.775206,0.000000,87.500000,87.800000,0.407438,52.166667,72.333333,82.466667,88.100000,52.166667,60.216667,65.883333,70.283333,72.333333,79.633333,84.433333,87.966667,82.466667,87.500000,90.600000,92.716667,88.100000,91.966667,94.016667,95.266667,3.614292,16.934569,51.500000,72.700000,82.733333,88.100000,51.500000,59.800000,65.950000,70.300000,72.700000,79.883333,84.600000,88.100000,82.733333,87.800000,90.950000,93.066667,88.100000,92.216667,94.416667,95.650000,3.682173,17.025888
4,2.196617,2.196617,0.000000,88.350000,88.950000,0.378802,57.916667,75.200000,83.183333,88.750000,57.916667,67.266667,72.966667,77.666667,75.200000,81.750000,85.550000,88.583333,83.183333,88.350000,91.533333,93.683333,88.750000,92.716667,94.783333,96.150000,2.579546,15.151933,57.700000,75.483333,83.500000,88.850000,57.700000,67.400000,74.066667,78.800000,75.483333,82.566667,86.716667,89.450000,83.500000,88.950000,91.816667,93.783333,88.850000,92.750000,94.883333,96.233333,2.506692,15.078331
5,1.693886,1.693886,0.000000,90.483333,90.616667,0.382021,59.200000,78.150000,86.000000,90.533333,59.200000,68.750000,75.200000,80.100000,78.150000,83.933333,87.683333,90.483333,86.000000,90.483333,93.033333,94.783333,90.533333,93.966667,95.800000,96.950000,2.301684,14.312589,59.566667,79.050000,86.283333,90.616667,59.566667,69.133333,76.083333,80.533333,79.050000,85.033333,88.416667,90.833333,86.283333,90.616667,93.016667,94.533333,90.616667,93.916667,95.500000,96.533333,2.307995,14.343554
6,1.396711,1.396711,0.000000,91.566667,91.850000,0.392837,62.283333,80.300000,87.250000,91.500000,62.283333,71.133333,76.866667,80.966667,80.300000,85.916667,89.483333,92.050000,87.250000,91.566667,94.166667,95.833333,91.500000,94.850000,96.483333,97.533333,2.139763,13.528605,62.183333,80.366667,87.816667,91.183333,62.183333,71.500000,77.550000,81.550000,80.366667,86.083333,89.266667,91.433333,87.816667,91.850000,94.016667,95.516667,91.183333,94.500000,96.100000,97.133333,2.228344,14.781934
7,1.185540,1.185540,0.000000,92.116667,91.633333,0.400099,62.983333,80.983333,88.066667,91.900000,62.983333,71.950000,77.333333,81.433333,80.983333,86.566667,89.933333,92.300000,88.066667,92.116667,94.533333,95.933333,91.900000,95.200000,96.783333,97.583333,2.024746,12.997469,63.266667,80.383333,87.833333,91.716667,63.266667,72.800000,78.316667,82.016667,80.383333,86.016667,89.416667,91.366667,87.833333,91.633333,93.966667,95.300000,91.716667,94.733333,96.416667,97.166667,2.127867,14.262507
8,1.102402,1.102402,0.000000,92.166667,91.966667,0.391427,62.483333,81.116667,88.050000,92.583333,62.483333,71.600000,78.033333,82.283333,81.116667,86.416667,89.716667,92.133333,88.050000,92.166667,94.400000,95.716667,92.583333,95.516667,96.700000,97.566667,1.934705,12.214897,63.233333,81.500000,88.266667,92.083333,63.233333,73.033333,79.033333,82.783333,81.500000,86.666667,89.900000,91.883333,88.266667,91.966667,94.050000,95.316667,92.083333,94.766667,96.116667,96.900000,2.000574,13.845224
9,0.985481,0.985481,0.000000,92.350000,92.283333,0.390374,64.100000,81.366667,88.366667,92.566667,64.100000,73.233333,79.033333,82.933333,81.366667,87.050000,90.316667,92.666667,88.366667,92.350000,94.600000,95.916667,92.566667,95.466667,96.683333,97.516667,1.878593,12.676748,65.333333,81.833333,88.633333,92.366667,65.333333,74.766667,80.433333,84.183333,81.833333,87.133333,90.316667,92.300000,88.633333,92.283333,94.316667,95.533333,92.366667,95.050000,96.416667,97.133333,1.883475,13.379336
10,0.924786,0.924786,0.000000,93.450000,92.833333,0.384340,63.850000,82.716667,89.433333,92.850000,63.850000,73.066667,78.900000,83.000000,82.716667,87.933333,90.866667,93.033333,89.433333,93.450000,95.383333,96.433333,92.850000,95.933333,97.200000,97.900000,1.831550,11.446254,64.883333,82.400000,89.183333,92.516667,64.883333,74.533333,80.266667,84.033333,82.400000,87.733333,90.750000,92.733333,89.183333,92.833333,94.833333,96.000000,92.516667,95.183333,96.583333,97.366667,1.886125,13.180221
