seed,method,freeze,blockage_%,train_frac,train_samples,ft_epochs,selected_epoch,total_params,trainable_params,train_time_s,eval_time_s,val_acc_%,test_acc_%,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
123,MAX-SETB,none,0,0.000000,0,0,0,0,0,0.000000,0.019740,33.766667,33.316667,24.816667,24.816667,24.816667,24.816667,24.816667,33.766667,42.916667,53.316667,24.816667,33.766667,42.916667,53.316667,24.816667,33.766667,42.916667,53.316667,24.816667,33.766667,42.916667,53.316667,3.851120,12.538861,24.933333,24.933333,24.933333,24.933333,24.933333,33.316667,43.666667,53.333333,24.933333,33.316667,43.666667,53.333333,24.933333,33.316667,43.666667,53.333333,24.933333,33.316667,43.666667,53.333333,3.916858,12.725558
123,NN-ANGLE,none,0,0.000000,0,0,0,0,0,0.000000,0.012269,69.033333,69.350000,24.816667,42.483333,61.600000,66.200000,24.816667,33.766667,42.916667,53.316667,42.483333,50.783333,59.250000,67.466667,61.600000,69.033333,76.216667,81.666667,66.200000,72.866667,79.216667,83.966667,3.851120,12.538861,24.933333,42.550000,61.666667,66.383333,24.933333,33.316667,43.666667,53.333333,42.550000,50.516667,59.350000,66.750000,61.666667,69.350000,76.616667,81.966667,66.383333,73.166667,79.666667,84.316667,3.916858,12.725558
123,MAX-SETB,none,20,0.000000,0,0,0,0,0,0.000000,0.003653,29.533333,28.716667,22.250000,22.250000,22.250000,22.250000,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,4.781376,13.620876,22.083333,22.083333,22.083333,22.083333,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,4.851928,13.922377
123,NN-ANGLE,none,20,0.000000,0,0,0,0,0,0.000000,0.012507,67.400000,67.883333,22.250000,40.400000,59.500000,64.066667,22.250000,29.533333,36.850000,45.333333,40.400000,47.616667,54.783333,61.233333,59.500000,67.400000,75.266667,80.750000,64.066667,71.283333,78.300000,83.166667,4.781376,13.620876,22.083333,40.333333,59.700000,64.550000,22.083333,28.716667,37.200000,45.400000,40.333333,47.066667,54.500000,60.483333,59.700000,67.883333,75.616667,81.450000,64.550000,71.883333,78.833333,84.033333,4.851928,13.922377
123,MAX-SETB,none,40,0.000000,0,0,0,0,0,0.000000,0.003837,29.533333,28.716667,22.250000,22.250000,22.250000,22.250000,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,4.781376,13.620876,22.083333,22.083333,22.083333,22.083333,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,4.852190,13.922377
123,NN-ANGLE,none,40,0.000000,0,0,0,0,0,0.000000,0.011283,67.400000,67.866667,22.250000,40.400000,59.500000,64.066667,22.250000,29.533333,36.850000,45.333333,40.400000,47.616667,54.783333,61.233333,59.500000,67.400000,75.266667,80.750000,64.066667,71.283333,78.300000,83.166667,4.781376,13.620876,22.083333,40.333333,59.683333,64.533333,22.083333,28.716667,37.200000,45.400000,40.333333,47.066667,54.500000,60.483333,59.683333,67.866667,75.600000,81.433333,64.533333,71.866667,78.816667,84.016667,4.852190,13.922377
123,MAX-SETB,none,60,0.000000,0,0,0,0,0,0.000000,0.003970,29.533333,28.716667,22.250000,22.250000,22.250000,22.250000,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,4.781376,13.620876,22.083333,22.083333,22.083333,22.083333,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,4.852190,13.922377
123,NN-ANGLE,none,60,0.000000,0,0,0,0,0,0.000000,0.012210,67.400000,67.866667,22.250000,40.400000,59.500000,64.066667,22.250000,29.533333,36.850000,45.333333,40.400000,47.616667,54.783333,61.233333,59.500000,67.400000,75.266667,80.750000,64.066667,71.283333,78.300000,83.166667,4.781376,13.620876,22.083333,40.333333,59.683333,64.533333,22.083333,28.716667,37.200000,45.400000,40.333333,47.066667,54.500000,60.483333,59.683333,67.866667,75.600000,81.433333,64.533333,71.866667,78.816667,84.016667,4.852190,13.922377
123,MAX-SETB,none,80,0.000000,0,0,0,0,0,0.000000,0.003789,29.533333,28.716667,22.250000,22.250000,22.250000,22.250000,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,22.250000,29.533333,36.850000,45.333333,4.781376,13.620876,22.083333,22.083333,22.083333,22.083333,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,22.083333,28.716667,37.200000,45.400000,4.852190,13.922377
123,NN-ANGLE,none,80,0.000000,0,0,0,0,0,0.000000,0.010626,67.400000,67.866667,22.250000,40.400000,59.500000,64.066667,22.250000,29.533333,36.850000,45.333333,40.400000,47.616667,54.783333,61.233333,59.500000,67.400000,75.266667,80.750000,64.066667,71.283333,78.300000,83.166667,4.781376,13.620876,22.083333,40.333333,59.683333,64.533333,22.083333,28.716667,37.200000,45.400000,40.333333,47.066667,54.500000,60.483333,59.683333,67.866667,75.600000,81.433333,64.533333,71.866667,78.816667,84.016667,4.852190,13.922377
