epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,0.734989,0.734989,0.000000,97.700000,97.716667,2.329092,76.950000,91.300000,95.883333,97.600000,76.950000,84.950000,89.850000,92.200000,91.300000,94.683333,96.900000,97.866667,95.883333,97.700000,98.783333,99.150000,97.600000,98.733333,99.283333,99.566667,0.801044,4.839223,77.400000,91.466667,95.583333,97.566667,77.416667,85.066667,89.633333,92.150000,91.466667,95.116667,96.883333,97.700000,95.583333,97.716667,98.633333,99.066667,97.566667,98.816667,99.216667,99.500000,0.887756,5.407235
2,0.598899,0.598899,0.000000,97.866667,97.800000,2.114491,77.883333,92.083333,96.116667,97.700000,77.883333,85.833333,90.716667,92.916667,92.083333,95.133333,97.133333,97.883333,96.116667,97.866667,98.966667,99.300000,97.700000,98.816667,99.366667,99.600000,0.768452,4.470739,77.800000,91.900000,95.900000,97.800000,77.816667,85.566667,90.216667,92.633333,91.900000,95.200000,97.016667,97.866667,95.900000,97.800000,98.683333,99.083333,97.800000,98.900000,99.333333,99.533333,0.831790,4.903961
3,0.575373,0.575373,0.000000,97.900000,97.650000,2.630238,77.700000,92.066667,96.150000,97.783333,77.700000,85.566667,90.300000,92.683333,92.066667,95.366667,97.116667,97.916667,96.150000,97.900000,98.800000,99.166667,97.783333,98.916667,99.350000,99.566667,0.750658,4.588695,78.333333,92.216667,96.000000,97.766667,78.350000,86.033333,90.516667,92.883333,92.216667,95.083333,97.050000,97.866667,96.000000,97.650000,98.583333,99.000000,97.766667,98.933333,99.366667,99.583333,0.783923,4.484695
4,0.557784,0.557784,0.000000,98.016667,97.700000,2.302591,77.900000,92.383333,96.216667,97.666667,77.900000,85.633333,90.416667,92.733333,92.383333,95.716667,97.433333,98.300000,96.216667,98.016667,98.916667,99.333333,97.666667,98.833333,99.350000,99.566667,0.747092,4.728363,78.433333,92.216667,95.833333,97.550000,78.450000,86.300000,90.466667,92.883333,92.216667,95.500000,97.133333,97.883333,95.833333,97.700000,98.616667,99.116667,97.550000,98.866667,99.300000,99.533333,0.787376,4.496380
5,0.547002,0.547002,0.000000,97.933333,97.733333,2.193043,78.500000,91.983333,96.100000,97.766667,78.500000,86.050000,90.850000,92.966667,91.983333,95.366667,97.333333,98.083333,96.100000,97.933333,98.983333,99.316667,97.766667,98.900000,99.400000,99.666667,0.739426,4.442591,78.566667,92.316667,95.883333,97.750000,78.583333,86.000000,90.500000,92.866667,92.316667,95.283333,97.116667,97.900000,95.883333,97.733333,98.583333,99.100000,97.750000,98.916667,99.300000,99.566667,0.822530,4.670065
6,0.535535,0.535535,0.000000,97.916667,97.733333,2.236192,78.300000,92.100000,95.933333,97.683333,78.300000,86.083333,90.583333,92.683333,92.100000,95.383333,97.266667,98.133333,95.933333,97.916667,98.866667,99.216667,97.683333,98.900000,99.383333,99.650000,0.749134,4.643896,78.066667,92.350000,96.050000,97.833333,78.083333,85.750000,90.066667,92.466667,92.350000,95.366667,97.183333,98.000000,96.050000,97.733333,98.566667,99.066667,97.833333,98.966667,99.400000,99.633333,0.860072,5.270910
7,0.530173,0.530173,0.000000,97.866667,97.900000,2.316095,78.066667,91.700000,95.983333,97.800000,78.066667,85.533333,90.416667,92.550000,91.700000,95.283333,97.166667,97.983333,95.983333,97.866667,98.866667,99.283333,97.800000,98.916667,99.350000,99.600000,0.755423,4.790513,78.650000,92.033333,95.850000,97.600000,78.666667,85.883333,90.400000,92.700000,92.033333,95.116667,96.900000,97.800000,95.850000,97.900000,98.683333,99.166667,97.600000,98.850000,99.300000,99.500000,0.802765,4.809639
8,0.520125,0.520125,0.000000,98.233333,97.866667,2.243270,78.650000,92.150000,96.483333,97.900000,78.650000,86.516667,91.266667,93.333333,92.150000,95.233333,97.250000,98.083333,96.483333,98.233333,98.950000,99.250000,97.900000,98.916667,99.383333,99.633333,0.701870,4.286332,78.683333,92.116667,96.316667,97.666667,78.700000,86.383333,90.833333,93.216667,92.116667,95.150000,97.150000,97.966667,96.316667,97.866667,98.766667,99.216667,97.666667,98.883333,99.316667,99.566667,0.770377,4.302035
9,0.516225,0.516225,0.000000,97.883333,97.983333,2.137118,77.950000,91.916667,96.133333,97.816667,77.950000,85.383333,90.133333,92.566667,91.916667,95.400000,97.166667,98.116667,96.133333,97.883333,98.900000,99.316667,97.816667,98.883333,99.400000,99.666667,0.769594,4.673769,78.133333,92.233333,95.933333,97.566667,78.150000,85.716667,90.066667,92.316667,92.233333,95.183333,96.983333,97.833333,95.933333,97.983333,98.800000,99.266667,97.566667,98.833333,99.316667,99.550000,0.855758,5.111306
10,0.506832,0.506832,0.000000,97.950000,97.816667,2.369078,78.366667,92.066667,96.200000,97.833333,78.366667,86.150000,90.650000,92.850000,92.066667,95.316667,97.316667,98.066667,96.200000,97.950000,98.916667,99.266667,97.833333,98.916667,99.383333,99.683333,0.744300,4.573005,79.150000,92.183333,96.100000,97.700000,79.166667,86.416667,90.716667,93.150000,92.183333,95.300000,97.200000,98.000000,96.100000,97.816667,98.766667,99.200000,97.700000,98.916667,99.366667,99.616667,0.789150,4.484695
