epoch,train_loss_total,train_loss_ce,train_loss_kpi,val_acc_%,test_acc_%,epoch_time_s,val_top1_%,val_top2_incl_%,val_top3_incl_%,val_top4_incl_%,val_top1_m0db_%,val_top1_m1db_%,val_top1_m2db_%,val_top1_m3db_%,val_top2_m0db_%,val_top2_m1db_%,val_top2_m2db_%,val_top2_m3db_%,val_top3_m0db_%,val_top3_m1db_%,val_top3_m2db_%,val_top3_m3db_%,val_top4_m0db_%,val_top4_m1db_%,val_top4_m2db_%,val_top4_m3db_%,val_avg_rsrp_loss_db,val_p95_rsrp_loss_db,test_top1_%,test_top2_incl_%,test_top3_incl_%,test_top4_incl_%,test_top1_m0db_%,test_top1_m1db_%,test_top1_m2db_%,test_top1_m3db_%,test_top2_m0db_%,test_top2_m1db_%,test_top2_m2db_%,test_top2_m3db_%,test_top3_m0db_%,test_top3_m1db_%,test_top3_m2db_%,test_top3_m3db_%,test_top4_m0db_%,test_top4_m1db_%,test_top4_m2db_%,test_top4_m3db_%,test_avg_rsrp_loss_db,test_p95_rsrp_loss_db
1,6.756954,6.756954,0.000000,83.300000,83.183333,0.508859,47.816667,67.016667,76.700000,82.566667,47.816667,56.000000,62.783333,67.983333,67.016667,74.600000,80.333333,84.383333,76.700000,83.300000,87.666667,90.716667,82.566667,87.933333,91.516667,94.100000,3.809457,18.840436,47.683333,66.650000,76.800000,82.600000,47.683333,56.233333,63.116667,68.333333,66.650000,74.433333,80.316667,84.350000,76.800000,83.183333,87.600000,90.500000,82.600000,87.900000,91.416667,93.550000,3.826513,19.325514
2,3.341816,3.341816,0.000000,86.500000,86.400000,0.491789,52.516667,71.800000,79.933333,85.400000,52.516667,61.500000,69.150000,74.666667,71.800000,79.216667,84.800000,88.516667,79.933333,86.500000,90.833333,93.400000,85.400000,90.566667,93.683333,95.583333,2.915114,15.604320,52.183333,71.633333,79.950000,85.150000,52.183333,61.350000,68.833333,74.283333,71.633333,79.500000,85.133333,88.633333,79.950000,86.400000,90.650000,93.266667,85.150000,90.150000,93.316667,95.050000,2.911972,16.023403
3,2.136837,2.136837,0.000000,86.750000,86.683333,0.513197,51.416667,69.933333,80.233333,87.050000,51.416667,60.566667,68.666667,74.900000,69.933333,78.100000,84.583333,88.683333,80.233333,86.750000,91.483333,94.066667,87.050000,91.850000,95.016667,96.666667,2.637626,14.336033,51.783333,71.316667,80.533333,86.800000,51.783333,61.583333,69.433333,75.566667,71.316667,79.133333,84.933333,89.033333,80.533333,86.683333,91.166667,93.733333,86.800000,91.483333,94.583333,96.300000,2.523812,13.782068
4,1.659726,1.659726,0.000000,87.400000,87.050000,0.532680,47.366667,70.233333,81.133333,88.333333,47.366667,56.066667,63.300000,68.766667,70.233333,77.716667,83.900000,87.866667,81.133333,87.400000,91.883333,94.366667,88.333333,92.783333,95.766667,97.150000,3.526893,17.019992,48.716667,71.300000,81.366667,87.666667,48.716667,57.266667,64.300000,69.283333,71.300000,78.550000,84.250000,88.000000,81.366667,87.050000,91.516667,93.800000,87.666667,92.133333,95.200000,96.766667,3.438278,16.814775
5,1.543949,1.543949,0.000000,88.716667,88.700000,0.550329,53.816667,74.666667,83.433333,89.183333,53.816667,62.716667,70.300000,75.400000,74.666667,81.216667,86.716667,90.183333,83.433333,88.716667,92.583333,94.866667,89.183333,92.700000,95.566667,96.950000,2.693522,15.033556,55.066667,75.250000,83.450000,88.600000,55.066667,63.900000,71.066667,76.200000,75.250000,81.750000,86.600000,89.866667,83.450000,88.700000,92.083333,94.316667,88.600000,92.683333,94.966667,96.550000,2.599338,14.891504
6,1.366032,1.366032,0.000000,90.066667,90.400000,0.523828,57.466667,76.950000,85.516667,90.266667,57.466667,66.400000,73.750000,78.550000,76.950000,83.366667,88.283333,91.433333,85.516667,90.066667,93.150000,95.150000,90.266667,93.500000,95.900000,97.216667,2.366171,14.354268,58.150000,77.050000,85.233333,89.666667,58.150000,67.550000,74.616667,79.233333,77.050000,83.783333,88.316667,91.083333,85.233333,90.400000,93.083333,94.983333,89.666667,93.450000,95.616667,96.900000,2.341379,14.578778
7,1.290378,1.290378,0.000000,90.783333,91.633333,0.545744,58.733333,77.566667,86.266667,91.100000,58.733333,67.983333,74.966667,79.650000,77.566667,84.016667,88.516667,91.483333,86.266667,90.783333,93.733333,95.466667,91.100000,94.250000,96.316667,97.550000,2.242873,13.830208,58.350000,78.516667,86.583333,91.066667,58.350000,68.283333,75.650000,80.400000,78.516667,85.333333,89.466667,91.966667,86.583333,91.633333,94.183333,95.833333,91.066667,94.633333,96.516667,97.566667,2.235043,14.236844
8,1.243801,1.243801,0.000000,92.633333,93.116667,0.513760,59.600000,79.650000,88.383333,92.466667,59.600000,69.400000,76.316667,81.016667,79.650000,85.966667,90.233333,93.033333,88.383333,92.633333,95.383333,96.733333,92.466667,95.583333,97.416667,98.316667,2.024168,12.298256,59.016667,80.383333,88.333333,92.650000,59.016667,69.283333,76.933333,81.766667,80.383333,87.300000,91.083333,93.350000,88.333333,93.116667,95.450000,96.766667,92.650000,95.800000,97.433333,98.183333,2.016765,12.610631
9,1.208962,1.208962,0.000000,93.583333,93.633333,0.553739,61.000000,81.416667,89.316667,93.266667,61.000000,70.816667,77.883333,82.483333,81.416667,87.516667,91.766667,94.200000,89.316667,93.583333,96.150000,97.416667,93.266667,96.233333,97.983333,98.733333,1.876236,11.469470,61.466667,81.550000,89.050000,93.000000,61.466667,71.566667,78.850000,83.283333,81.550000,88.116667,91.800000,93.933333,89.050000,93.633333,95.600000,96.916667,93.000000,96.150000,97.616667,98.316667,1.818319,11.028253
10,1.160602,1.160602,0.000000,93.616667,93.616667,0.516983,61.900000,81.850000,89.783333,93.400000,61.900000,71.700000,78.783333,83.433333,81.850000,87.766667,91.833333,94.183333,89.783333,93.616667,96.133333,97.333333,93.400000,96.133333,97.850000,98.600000,1.805671,11.286550,62.733333,81.916667,89.300000,92.916667,62.733333,72.883333,79.916667,84.133333,81.916667,88.400000,91.866667,93.983333,89.300000,93.616667,95.650000,96.766667,92.916667,96.000000,97.516667,98.216667,1.745210,11.140887
11,1.141723,1.141723,0.000000,93.933333,93.600000,0.509793,62.216667,82.200000,90.166667,93.466667,62.216667,72.033333,79.233333,83.800000,82.200000,88.133333,92.250000,94.483333,90.166667,93.933333,96.366667,97.566667,93.466667,96.183333,97.866667,98.616667,1.756081,10.801863,62.733333,82.366667,89.483333,92.933333,62.733333,72.933333,80.133333,84.400000,82.366667,88.666667,92.116667,94.200000,89.483333,93.600000,95.666667,96.783333,92.933333,95.950000,97.466667,98.166667,1.736938,11.023291
